# heliocentricLat[deg] normalizedFlux[unitless] normalizedFluxUnc[unitless]
1.013989243767421167e+00 1.009824322809129038e+00 5.269499533842470634e-02
1.014904577796273744e+00 9.528983972046789486e-01 8.197498292069406445e-02
1.017282685159399902e+00 9.927396850385653559e-01 3.190142091870724200e-02
1.017344899980975548e+00 1.026022453687387426e+00 7.919823018260338521e-02
1.017783958642233699e+00 1.033958432956701312e+00 1.240504748849758591e-03
1.018131571555792814e+00 9.954156022348225052e-01 7.611756515330224404e-02
1.018398224888336090e+00 9.378816613487239717e-01 1.277741606503779263e-03
1.018398242394838560e+00 9.426409820320581501e-01 1.277995738008580765e-03
1.019854378417805130e+00 1.037683789530389422e+00 6.524079294379728222e-02
1.020742604362461892e+00 1.049212448751703386e+00 6.581534765277877175e-02
1.026607337895288463e+00 1.168034149506029351e+00 5.485579687369281088e-02
1.028263182218397853e+00 1.074855223403849314e+00 7.737522764928472796e-02
1.029983223413280857e+00 9.363176529094621170e-01 6.279774653234225512e-02
1.030603172724007255e+00 9.542842085859016832e-01 8.484193515002823316e-02
1.030863926597242353e+00 9.419265611657628989e-01 6.308929891073969398e-02
1.031201915511102740e+00 1.072188127000846425e+00 1.178260113184152139e-03
1.031201957382546608e+00 1.058077894894683180e+00 1.178158224659162047e-03
1.031203027188610344e+00 1.044840016159200857e+00 1.178045460109578653e-03
1.031204158809501559e+00 1.091747498118460946e+00 1.182558438071963690e-03
1.031597328173520900e+00 1.024125808129580317e+00 1.288044911253281508e-03
1.032364702849132065e+00 1.023088655844577977e+00 9.048349972747432579e-02
1.035822440868877647e+00 9.752563327021958051e-01 7.705317585307760314e-04
1.037874521834474262e+00 9.946126121815883625e-01 7.475014918206550341e-02
1.037874542409867651e+00 9.999557663513000128e-01 7.496299218017325738e-02
1.037970917100146551e+00 9.441318019669294737e-01 4.160325957896470611e-02
1.045763471053505977e+00 1.077628115890562288e+00 9.119683277925305642e-02
1.047153803940585437e+00 1.015518168778574593e+00 4.664697390565088891e-02
1.048844792195248177e+00 1.092429419687117598e+00 1.289542569249930038e-03
1.050000653819342711e+00 1.201869622440323804e+00 9.185490610916804922e-04
1.050000672184590034e+00 1.235432547197234054e+00 9.188810170841281389e-04
1.050003983027169907e+00 1.229668999553120479e+00 9.187773366063845459e-04
1.057272185539803511e+00 9.191446496017365853e-01 6.118487356384225834e-02
1.057928908238559229e+00 1.072705895699734846e+00 7.753386780778061260e-04
1.057929973879853991e+00 1.033180378604235949e+00 7.749103572969797283e-04
1.057929992530881602e+00 1.056741730039655991e+00 7.752116677479372817e-04
1.057931137590345072e+00 1.085844846849467249e+00 7.770327389644382347e-04
1.059318601331122212e+00 1.040690711973428106e+00 1.288194869092426816e-03
1.065816660589696374e+00 1.070730079499123022e+00 4.242978283801433770e-02
1.067214410280362902e+00 9.930387149797271773e-01 7.407504800243866483e-02
1.069415025882154424e+00 1.044428904188065221e+00 6.985818313648713140e-02
1.071193750008232248e+00 1.464096887449294560e+00 1.121885784493704139e-03
1.071197066630894534e+00 1.389288946519396939e+00 1.123995710935412349e-03
1.072592303086256971e+00 9.849029869302995399e-01 4.443103987681122635e-02
1.073957500886891347e+00 1.055959240990170134e+00 8.071028875181882533e-04
1.073958643803343938e+00 1.067597026694505402e+00 8.071122082773394060e-04
1.074537917127619702e+00 9.782277217594035346e-01 4.246424784703042160e-02
1.075299626319898838e+00 9.982992738562898039e-01 7.669096104037433081e-02
1.075534583116871890e+00 1.039921291399070524e+00 5.413299830386533035e-02
1.076115781380110326e+00 9.914179384764438829e-01 7.633886685637579494e-02
1.076596637985630878e+00 1.004205642531140308e+00 7.770197438994916328e-02
1.076932024837345736e+00 9.929146864666813510e-01 7.610149991727845065e-02
1.076965042071370338e+00 9.559970460826147098e-01 6.595589407499501382e-04
1.076968368328335091e+00 9.416650799471188993e-01 6.593196733877106173e-04
1.076968388947425970e+00 9.521278029420895406e-01 6.599401849221854478e-04
1.078151198390342680e+00 9.452634444478100750e-01 8.090272132120862603e-02
1.078492066488607959e+00 1.008931798656772738e+00 3.245396939762638239e-02
1.082796595927747463e+00 1.183103636221428223e+00 5.256524559603959618e-02
1.083632809887963067e+00 1.188288168110420262e+00 5.278031621129539858e-02
1.089210499819659894e+00 1.148309058425241336e+00 5.385983057750275138e-02
1.089465957741589275e+00 9.747904901932334942e-01 1.287925688644671112e-03
1.089588690776553737e+00 9.351630179031578116e-01 8.358107875942782927e-02
1.089595645422871684e+00 9.842716621163795088e-01 7.958900949569483897e-04
1.089596746980709741e+00 1.000000000000000000e+00 7.958644544725147112e-04
1.089597910111789858e+00 1.028285828894369702e+00 7.964952296905617466e-04
1.089664905020496732e+00 9.590406399522501957e-01 1.282734510073764260e-03
1.093041217150899191e+00 9.639614182813840415e-01 3.517175534178921398e-02
1.093873588968518495e+00 9.867174438859497299e-01 3.597770163894956075e-02
1.095798727310673959e+00 1.051522187328554070e+00 8.810459331730271376e-04
1.095799877275605905e+00 1.053258240612480634e+00 8.810887442681184130e-04
1.095799896236399507e+00 1.079674941521086229e+00 8.813744472440161086e-04
1.095802051043918368e+00 1.057707052264612146e+00 8.811037240587649274e-04
1.099486132320824705e+00 9.067783570328682430e-01 6.042226411899326993e-02
1.100365168027677587e+00 9.125943750325383741e-01 6.086131757675589810e-02
1.102266567669795805e+00 9.199587426640690735e-01 1.028847402466168300e-03
1.102267691649744252e+00 9.192568223160427765e-01 1.028852186802388250e-03
1.102267712097829255e+00 8.924981250442362013e-01 1.028604493288529402e-03
1.103145768858119213e+00 9.465609984937030097e-01 4.176340996168714792e-02
1.103768574446447381e+00 9.757875218440877907e-01 1.001656131765817515e-03
1.103769665590586202e+00 9.963854752830570982e-01 1.001859648564733295e-03
1.103770793177311527e+00 9.990894463548107840e-01 1.001864915236977882e-03
1.103979016816160508e+00 9.905504259803844525e-01 9.657884164574872870e-04
1.103979078457056895e+00 9.820522762671184402e-01 9.657240023161565426e-04
1.103980139009760775e+00 9.670462358506264344e-01 9.655675526280693569e-04
1.103982325176050328e+00 9.512538061131150524e-01 9.655164180069489635e-04
1.104891239961738547e+00 1.104547339707628639e+00 8.592789467759658073e-02
1.105262451349047881e+00 1.028039862223886214e+00 8.740822391937835834e-02
1.106668310615562811e+00 1.069016198446800958e+00 8.337723782074149548e-02
1.109119821641094017e+00 9.989180402430175576e-01 4.576666251758332304e-02
1.110883384778117655e+00 9.892266324609475525e-01 3.177812818440702708e-02
1.115965808157051153e+00 1.000000000000000000e+00 9.039895524352092870e-02
1.117024856706564373e+00 1.017369433171048776e+00 3.305601568169058702e-02
1.118237642633797213e+00 9.288645668825015189e-01 8.345674875093272993e-02
1.118778251494182641e+00 9.952773048722701743e-01 1.287951165905805006e-03
1.119268060645812524e+00 9.935671357855350161e-01 1.234540996973857536e-03
1.119269181265120094e+00 1.006182699686610782e+00 1.234589931597996791e-03
1.119269218879080041e+00 9.722417354928682975e-01 1.234426413198448386e-03
1.120236345187248350e+00 9.617159448338631345e-01 1.282786122077496935e-03
1.120236365846254190e+00 9.755919472740772758e-01 1.282942704052347262e-03
1.123212519141004284e+00 9.598562116207305372e-01 3.767825822601815478e-02
1.123719162297935448e+00 1.079991564765590439e+00 7.659742419563699001e-02
1.124619934679341071e+00 1.068134122683226384e+00 4.237524341697927743e-02
1.124755868503068745e+00 9.607150329897806706e-01 7.409555934788717964e-04
1.124756976473111791e+00 9.539302104053168918e-01 7.409692037261352048e-04
1.124758063708942935e+00 9.485971322341039125e-01 7.408797924818546132e-04
1.124991116374004063e+00 9.768648923238694159e-01 3.839534443812334108e-02
1.125025319356959486e+00 9.916922993796595254e-01 7.415871301673107596e-02
1.125128572583944386e+00 9.925838019553964164e-01 3.134648768265949070e-02
1.125844826914602637e+00 9.333040336201688936e-01 6.232897655028429157e-02
1.126927370200368594e+00 1.140157205571743937e+00 8.271254198556983375e-04
1.126928495333581193e+00 1.184630424583056119e+00 8.277589637256886059e-04
1.129991896778574478e+00 1.035680155657187962e+00 6.935964489546191103e-02
1.133240632841478135e+00 9.974656723021260163e-01 8.868865433989837205e-04
1.133241675659531156e+00 9.811541672992715180e-01 8.868004107936059257e-04
1.133242780580489883e+00 9.996752058913038752e-01 8.869248546416113677e-04
1.133242839880461039e+00 9.863339997932192293e-01 8.867449017801500846e-04
1.134847440700874399e+00 9.967404236703764076e-01 7.692674497809917633e-02
1.135475532011192223e+00 1.028603999333060681e+00 1.240430119432314997e-03
1.135475592133096123e+00 1.030738778886477691e+00 1.240520889031328103e-03
1.135478842999832150e+00 1.030645473919670874e+00 1.240443086521303070e-03
1.135478882180928295e+00 1.037889592145784023e+00 1.240545692806425959e-03
1.135662690036699951e+00 1.003238382899629633e+00 7.760816387225467905e-02
1.135681162149322798e+00 1.002573104175502605e+00 4.528700052726122860e-02
1.136999258048695616e+00 1.038226369801100279e+00 5.397913666482771766e-02
1.137939108055887605e+00 9.955367678789960317e-01 3.200742449099202441e-02
1.138642417911319704e+00 9.989537869646334389e-01 1.277698492432845006e-03
1.138643750793212561e+00 9.421375676693004575e-01 1.278559459964382413e-03
1.139043548484769630e+00 9.837967275099409603e-01 4.259238092848686985e-02
1.139926513205420378e+00 9.950673344577188884e-01 4.313712979807804437e-02
1.140415085140618290e+00 9.395000756688886012e-01 8.061669933648840658e-02
1.143801589392189566e+00 1.148131796152039641e+00 5.102801600135852683e-02
1.146869993240936525e+00 9.460842401636205823e-01 8.477976486846924842e-02
1.147687804927340682e+00 9.457882997015574222e-01 8.431776706923689579e-02
1.148070028565040479e+00 9.845953431434490977e-01 1.287897815152354124e-03
1.148454013628900094e+00 1.039762589736819010e+00 6.507434952869436962e-02
1.149339334765655307e+00 1.021213703270446249e+00 6.376833668190790005e-02
1.155122916137042210e+00 9.821228864074031950e-01 7.437709714832449470e-02
1.155360937934510668e+00 9.987397704254065145e-01 3.181193302174981780e-02
1.155483199704605779e+00 1.077583911637640668e+00 7.658600335927531755e-02
1.155734250594090406e+00 1.053852513630158194e+00 1.178261987554605258e-03
1.155734271340412844e+00 1.061989886321201615e+00 1.178303738378896339e-03
1.155737596343695106e+00 1.061034941449874314e+00 1.178284130304946015e-03
1.156365018583612292e+00 1.068561226646324025e+00 7.610428090311971427e-02
1.159443906422919612e+00 1.040845427640943122e+00 9.138732176140981767e-02
1.160331218234633477e+00 1.069559051198485156e+00 9.413615759512869441e-02
1.161545583755143163e+00 1.034344470464676480e+00 7.762814719219088624e-04
1.161546650808032322e+00 1.018186203812575075e+00 7.761686737757254656e-04
1.163866745194930052e+00 1.036006967874165463e+00 8.788012071924282409e-02
1.164714762492701228e+00 9.378889892306352394e-01 4.127585919443031715e-02
1.165593653638816507e+00 9.390132611321069245e-01 4.127267082093189626e-02
1.169534168669066565e+00 1.027922695980115320e+00 3.301007206646156683e-02
1.169702652054157799e+00 1.127799072387584589e+00 8.751083600465797696e-02
1.171875571767057034e+00 9.992708941398077416e-01 4.572383655221025356e-02
1.174312235155561268e+00 1.203121353650747016e+00 9.179269610674017747e-04
1.174313303838294686e+00 1.202724256395648839e+00 9.178671299595375426e-04
1.174314390314137313e+00 1.200180101406584043e+00 9.178903124261917788e-04
1.174314431442247120e+00 1.218040360159506896e+00 9.180862005335637451e-04
1.176603444533206755e+00 1.051316969438697457e+00 1.289402649629988297e-03
1.177098805530907066e+00 1.009510037704609342e+00 3.283948913225236826e-02
1.178766172087738928e+00 1.011798333240056191e+00 3.289447494671846745e-02
1.178847747556780901e+00 9.986868343738397602e-01 9.048909378204007814e-02
1.184155357622644678e+00 1.045196600699518807e+00 4.151344979345718972e-02
1.184387107534740080e+00 9.905479208708900529e-01 7.463246838966426655e-02
1.188099832937769884e+00 1.063598070922237238e+00 7.591093158930956042e-02
1.188837013800141174e+00 1.029349648655177640e+00 6.910807630432819204e-02
1.188959476828153061e+00 9.760836662300221844e-01 3.826519092557917334e-02
1.189481513851623928e+00 8.824929102567533601e-01 5.789672355297197093e-02
1.192691542989054332e+00 9.945998197644528860e-01 7.729995885366788833e-02
1.193505685088444901e+00 9.927367654532247565e-01 7.697501212606179533e-02
1.194650701651568170e+00 1.059079451472779709e+00 8.069462920999544760e-04
1.194894581981800430e+00 1.053740409086813434e+00 8.192959162895346870e-02
1.198445528602539722e+00 1.472397194656364094e+00 1.118154498020417767e-03
1.198446595966886186e+00 1.470764521478004072e+00 1.116869232867657167e-03
1.198446633776738324e+00 1.499597010791421825e+00 1.120077893801080162e-03
1.198447720757228163e+00 1.325310747247689047e+00 1.112411118882100126e-03
1.198683639429788395e+00 9.985334721412250092e-01 4.492685548689496350e-02
1.201931335928280387e+00 9.415505597404811855e-01 6.600157375432196558e-04
1.201932441780248162e+00 9.410627743679730317e-01 6.601418632759200895e-04
1.203890466307778517e+00 1.136668545892098869e+00 5.053575833704609943e-02
1.205716465290519901e+00 9.272273135818134282e-01 8.353682527124643709e-02
1.205778182339190652e+00 9.773252543901361777e-01 1.287950643022351457e-03
1.206533321038905537e+00 9.211382396728530209e-01 8.320148092040034749e-02
1.206590359512820898e+00 9.709626742734456251e-01 1.288314121116661227e-03
1.207019768808753390e+00 9.045748998929116214e-01 7.702004590676383988e-02
1.207350043261121497e+00 9.092319655958323033e-01 8.256046004455230847e-02
1.210390304493596192e+00 1.014221102947052033e+00 7.963993680726531290e-04
1.210391403685953549e+00 9.986362053299365771e-01 7.946422408043379761e-04
1.210393601165357103e+00 1.015922089183320942e+00 7.947620954522751713e-04
1.210393659902924579e+00 9.615716405615069018e-01 7.941186000754596073e-04
1.213544850628588856e+00 9.586296322780144541e-01 3.500019755186870724e-02
1.213939269335654991e+00 1.047870793859722260e+00 3.340435972810929660e-02
1.214374571319118967e+00 9.296569454495793305e-01 3.396591376258750045e-02
1.215031474790857491e+00 1.119941354515919363e+00 5.246184042081907667e-02
1.222519100015205362e+00 1.041372897447853108e+00 8.787705009015704021e-04
1.222519160635690438e+00 1.007930412325745539e+00 8.785113250844046049e-04
1.222520225812482320e+00 1.032400029551309384e+00 8.810480775348947897e-04
1.222522471800792765e+00 1.040810809868302877e+00 8.811344389354676138e-04
1.223281225199361666e+00 1.038591379416240468e+00 9.096833365794156079e-02
1.224047169433298832e+00 1.001741833292495221e+00 8.537118322518300051e-02
1.224569106458211376e+00 9.718237598993453297e-01 9.658731644094047239e-04
1.224570201867403840e+00 9.547894527806002340e-01 9.657954231306742484e-04
1.224571283518528952e+00 9.561477652190236709e-01 9.656945856043247034e-04
1.224572422476492450e+00 9.582150920730936328e-01 9.657002614434223586e-04
1.225053082589531606e+00 1.046484790360713957e+00 9.143702799344576027e-02
1.225823849534288135e+00 9.249542589093853184e-01 6.144373298139784584e-02
1.225823870122799919e+00 9.308080391666604392e-01 6.190077803663168038e-02
1.226699430779895961e+00 9.317066483854732351e-01 6.178976653922538947e-02
1.227804628174059109e+00 1.042863012380905507e+00 1.002375272990937809e-03
1.227805696262940227e+00 1.025761263592977590e+00 1.002229221804271011e-03
1.227806841238286761e+00 1.035339331044601741e+00 1.002322087104522532e-03
1.229774132993043612e+00 9.912648026134366352e-01 3.186145424345900035e-02
1.230610173875771540e+00 1.002959614838370150e+00 3.222749737919774343e-02
1.233516250016114535e+00 1.072170621143311964e+00 8.298131850921582064e-02
1.235927685937449283e+00 9.272822598047280040e-01 8.397745796765010429e-02
1.239642228328558637e+00 9.782480635663637347e-01 1.234618696683328909e-03
1.239643324371569433e+00 9.890566364850640335e-01 1.234649316329547615e-03
1.239644441365157723e+00 1.059985226512871082e+00 1.235132438941683461e-03
1.239644460015056904e+00 9.917750343978279925e-01 1.234752070433246243e-03
1.243666565995977580e+00 9.862202420920364032e-01 7.449542440161799339e-02
1.244285047030251778e+00 1.013179203083540036e+00 9.116690604955281219e-02
1.244415128510732549e+00 1.035284102033235953e+00 4.116736552138502980e-02
1.245727702360416522e+00 9.652959548376235377e-01 1.284208078089569540e-03
1.247607058807957081e+00 1.042262732249823243e+00 6.988760045845660018e-02
1.249165805233495519e+00 9.434875017401602726e-01 7.408148924921575560e-04
1.249165865572555711e+00 9.238512316570552940e-01 7.406440285196942480e-04
1.249166970506972119e+00 9.502506667727929068e-01 7.409024931197017447e-04
1.249168015309818358e+00 9.594135024867621597e-01 7.408841397865529145e-04
1.249722246052088925e+00 1.058182909801111293e+00 7.459064722189061303e-02
1.249795135159867732e+00 8.996808626818264543e-01 5.884894886006361570e-02
1.250601887535236934e+00 1.068758831589328606e+00 7.518461897421789553e-02
1.250656158229877191e+00 8.941542457469336957e-01 5.857449567217019176e-02
1.251273630611986487e+00 1.009943084616790943e+00 7.923073561816457167e-02
1.251933575373001650e+00 9.507302624017249792e-01 3.722360234904335818e-02
1.252560783077635742e+00 1.004783221849719244e+00 8.872644034428388369e-04
1.252560803708104409e+00 9.900527884596858064e-01 8.870849393567965639e-04
1.252561888632129916e+00 9.874169605220087798e-01 8.871072108197630571e-04
1.252564070582068201e+00 1.015384315176112828e+00 8.874708806260522354e-04
1.252809806588343733e+00 1.046027253318345229e+00 1.240640059826368137e-03
1.252810946055614716e+00 1.055048620782073288e+00 1.240686209968213565e-03
1.252812026713200577e+00 1.027924198355531171e+00 1.240461778672644153e-03
1.252945217792697186e+00 1.226673761727143264e+00 8.281637749160892289e-04
1.252947465667290539e+00 1.202798138528691219e+00 8.280555300357847525e-04
1.252947484322859628e+00 1.152732138990967936e+00 8.276297957208325140e-04
1.252948569845287130e+00 1.176709761238148966e+00 8.278696825766086904e-04
1.254752350135032612e+00 1.069208148526185065e+00 8.353252784061611369e-02
1.254752370678452467e+00 1.040834775041180604e+00 8.112122507025590346e-02
1.258232717958408298e+00 1.001652386489995772e+00 3.225399681657178247e-02
1.258594126238802291e+00 9.482507020947873455e-01 1.277364962544068122e-03
1.259066721648128828e+00 1.022239660779127979e+00 3.289836863096482628e-02
1.261594915346706092e+00 9.917465079822421758e-01 4.468058854040288935e-02
1.262254965199332446e+00 1.031012093401957319e+00 5.347401979691679408e-02
1.263062648708413338e+00 1.075854807751215780e+00 4.785057287922150210e-02
1.263117317532914008e+00 1.028007782232409850e+00 5.338312821060733904e-02
1.263895478026344055e+00 1.074108775084738454e+00 4.779134558671904037e-02
1.264212538026868060e+00 9.704231786981374341e-01 1.287861429710066962e-03
1.266007390746670014e+00 9.682988002466812461e-01 4.186644119101290418e-02
1.269965333634010207e+00 9.484303150657971138e-01 8.096249135713827483e-02
1.276506665904836968e+00 1.095028889199213928e+00 5.109573189552542999e-02
1.276606649513417180e+00 1.007711325501145616e+00 6.263969709232278249e-02
1.277025142147681924e+00 9.708710057931145831e-01 1.284481913195288779e-03
1.277371933640752744e+00 1.117843785294648118e+00 5.222759549817573843e-02
1.279855294750630978e+00 1.041154553236759206e+00 1.178338570864091803e-03
1.279855313249894211e+00 1.046818915687291351e+00 1.178362379570850301e-03
1.279857463774840998e+00 1.048724146438069882e+00 1.178397918319889180e-03
1.280534651694912318e+00 1.012986447676692547e+00 7.928313676947468247e-02
1.281347184739039413e+00 9.914994182036485082e-01 7.723924092532338803e-02
1.284147532701530592e+00 1.007127296997685661e+00 8.602968001881589055e-02
1.286913040959901666e+00 1.070698535987361533e+00 7.772734337242283905e-04
1.286915226885809949e+00 1.057499452364013548e+00 7.773134745598027666e-04
1.286916351232926026e+00 1.052862340815572173e+00 7.771097433036704616e-04
1.291972626047614092e+00 9.842522851395133499e-01 4.314870359319660648e-02
1.294206233617444912e+00 9.660625735454686502e-01 1.287844364692061717e-03
1.296955633827986176e+00 1.012987371828648842e+00 3.299171464682154609e-02
1.297786608773469519e+00 1.011755239970107523e+00 3.293191933821696532e-02
1.297985662759332692e+00 1.016193465055647005e+00 4.643767567724486206e-02
1.298099227810339817e+00 1.122085220922271365e+00 8.662131552918268806e-02
1.298259529068490847e+00 1.195532874019684222e+00 9.179449494964714296e-04
1.298260651257344023e+00 1.209213873690224927e+00 9.180860797018949642e-04
1.298261737853004805e+00 1.212202090842990243e+00 9.181118648724412344e-04
1.298854093000033183e+00 1.028763052936014555e+00 4.695103916902242797e-02
1.301239284589051470e+00 9.815235396006118940e-01 7.471425319229224593e-02
1.303744184861394650e+00 1.060012894031689523e+00 4.219876468081464743e-02
1.303973318833051342e+00 1.041972767682615153e+00 1.289019534100387370e-03
1.306421202355465327e+00 9.989931683558763709e-01 3.156382369039674451e-02
1.307124084857054891e+00 1.055337036568676279e+00 7.094103625394558577e-02
1.307849294304926469e+00 9.788396064589491852e-01 8.828157447885219555e-02
1.310586880203114202e+00 1.005858437053805288e+00 7.854111896209413357e-02
1.313864110727490209e+00 1.071413266809531306e+00 7.567701325985561056e-02
1.314741638054372830e+00 1.082803166410367002e+00 7.663845282442904860e-02
1.314964542662222513e+00 1.036789093299591347e+00 8.068410090262189902e-04
1.314965623006511874e+00 1.020977886428508397e+00 8.066775698172283428e-04
1.315020402180838266e+00 9.327605132789104081e-01 6.165613583362267863e-02
1.319065888523237140e+00 1.004250581731305436e+00 3.235468308381728164e-02
1.323177121698802861e+00 8.990912821387171405e-01 8.207154157658673455e-02
1.324175564095956048e+00 9.583354174931337788e-01 1.287834845936529880e-03
1.324306469269899367e+00 1.034086652535116002e+00 5.356820716718319053e-02
1.324306489967747247e+00 1.024579970624866609e+00 5.301144212711988990e-02
1.324806245982625530e+00 8.932236806506090865e-01 8.175129934136952936e-02
1.325316008389315625e+00 1.373105696263209552e+00 1.110858836185803049e-03
1.325317208913581180e+00 1.398562600888434426e+00 1.111978055243315793e-03
1.330218392554618489e+00 9.554642892009119759e-01 4.125723532264197191e-02
1.330820167906185292e+00 9.791220856655966642e-01 7.941591654606467137e-04
1.330822420487865143e+00 9.718733623937935162e-01 7.941313444725239682e-04
1.330823459085878513e+00 9.786002616851088298e-01 7.941583483688323657e-04
1.331987538482130029e+00 9.521886990908213777e-01 3.483402059763689163e-02
1.332814403166855621e+00 9.393414105365093247e-01 3.434184057938053508e-02
1.333686239363466308e+00 9.383962784245161171e-01 7.950026411125524217e-02
1.334570437944311960e+00 9.345673040505201312e-01 7.936727142525895617e-02
1.338658178803232124e+00 9.640785417377066846e-01 1.284402284097757065e-03
1.339181851204273244e+00 1.013650573685664913e+00 6.315210530936976596e-02
1.344792245556323929e+00 9.600768628502213131e-01 9.660737934181511848e-04
1.344792306517207825e+00 9.351791098329430563e-01 9.657805974495423801e-04
1.344794456630449941e+00 9.302601678095343551e-01 9.658265936591766462e-04
1.344795279209783478e+00 9.503177481224216461e-01 9.658796811968708290e-04
1.348866864457431092e+00 9.987483437040572953e-01 8.787454596208964675e-04
1.348867944872531588e+00 9.936795734053608387e-01 8.787262259100988172e-04
1.348867965722300832e+00 9.882244274989013810e-01 8.787308199654550022e-04
1.348867986648964790e+00 9.895905410807198654e-01 8.786338010956216710e-04
1.350807535630626610e+00 9.888239604247722747e-01 3.179239440775506048e-02
1.351416045078047468e+00 1.072310278037419407e+00 1.002744410479649044e-03
1.351416065621280804e+00 1.046042183005983173e+00 1.002473807574634154e-03
1.351418273374571877e+00 1.061703174031437547e+00 1.002643002770965642e-03
1.351518458130370526e+00 1.057466453193457667e+00 9.217195948553751073e-02
1.352502057996051610e+00 9.575765523899073539e-01 1.287844999137937978e-03
1.354118990560846392e+00 9.135928065693430522e-01 8.317538696175444390e-02
1.355887817661061812e+00 9.584379028394786060e-01 4.207167141228167206e-02
1.359536189279442420e+00 9.916147635199804578e-01 7.607309634153361366e-02
1.359661527313409612e+00 9.719392506188829772e-01 1.234787096726641231e-03
1.359662586329232203e+00 9.903957350232069912e-01 1.234987170520522506e-03
1.359664813717108567e+00 9.658576367320912404e-01 1.234760121677111857e-03
1.361327168752991756e+00 1.049649600200306399e+00 4.784193997898347761e-02
1.361677267950856418e+00 1.086366088030720212e+00 8.364892814514959807e-02
1.362964925807840233e+00 1.080537530897166754e+00 4.311598501621452528e-02
1.366555819267046168e+00 1.048809007691711814e+00 7.059022901028781660e-02
1.369002403373191568e+00 1.001071545645605188e+00 7.890534268752802394e-02
1.369002423853858508e+00 1.004008281192820151e+00 7.954254366250930464e-02
1.369754544553764886e+00 1.041397656742967026e+00 1.240555997660507765e-03
1.369755600813276963e+00 1.054955837136691832e+00 1.240630832501442944e-03
1.369756719950142809e+00 1.048208225924086356e+00 1.240613987273177709e-03
1.370424226505915222e+00 1.028842526800918034e+00 9.236062225705334028e-02
1.371304829684133031e+00 1.026958844928917980e+00 9.197759526841368938e-02
1.371383052326743845e+00 9.991276831579278817e-01 3.159319833067482375e-02
1.371472323006321048e+00 1.019758897357818217e+00 8.874937882571844010e-04
1.371473420850034319e+00 1.007525091037823506e+00 8.874571265034363315e-04
1.371474477538609404e+00 1.006596508358897690e+00 8.874768058392150166e-04
1.371474498126147745e+00 1.025129593089898261e+00 8.876868620251933580e-04
1.373186430261561952e+00 9.150703155001280731e-01 7.403031290888126541e-04
1.373188675143980353e+00 9.138028014122160370e-01 7.404810148914517604e-04
1.373189756158402997e+00 9.077088084460439577e-01 7.404825815697212979e-04
1.376123890767844804e+00 1.069363729083346870e+00 7.477692541777546109e-02
1.376999852582086570e+00 1.070183650820972110e+00 7.468795134056997742e-02
1.377875768742630180e+00 1.076218872712441099e+00 7.540476939909439291e-02
1.378207069333361456e+00 9.796682355270410758e-01 1.278332779233088724e-03
1.378208982552796336e+00 9.870410890270546744e-01 1.279488779700758451e-03
1.378569800500091480e+00 1.215096160928831548e+00 8.281777673867876145e-04
1.378570922226944884e+00 1.247998568614651971e+00 8.285345044274012357e-04
1.378572037643307713e+00 1.222276104742305858e+00 8.282410432357309275e-04
1.378573148027505191e+00 1.209117100121889443e+00 8.280924115962249839e-04
1.378699101251290138e+00 9.514697640660522149e-01 6.304533168140123711e-02
1.379311832792414094e+00 9.752727063320141276e-01 3.813448701105733724e-02
1.380194519567204514e+00 9.722956862368716813e-01 3.796899907483994308e-02
1.381614162182902783e+00 9.608155484109146549e-01 1.287902934338714094e-03
1.383410261418382525e+00 9.057185770909808031e-01 8.311353478136454531e-02
1.386252533924693608e+00 1.007657789761028155e+00 4.521818932623210274e-02
1.388650702835250828e+00 9.866342417150367750e-01 7.609011117878684838e-02
1.392288458749533442e+00 9.455845131591885666e-01 3.461580973787534155e-02
1.392564672785516322e+00 9.268713986165217911e-01 3.991774280742377973e-02
1.393442049936409299e+00 9.367657185417160859e-01 4.039700095257173218e-02
1.394954192906731949e+00 1.057756548860233181e+00 3.374997012030421517e-02
1.395786192690832372e+00 1.060107160688878558e+00 3.384069294461978378e-02
1.398130421479624186e+00 1.009222197722407177e+00 7.540664956363355353e-04
1.400810346772581649e+00 9.959665614803641098e-01 8.527444467460695843e-02
1.401030330862374162e+00 9.663948745708555998e-01 1.285947405372764611e-03
1.401630693487862844e+00 9.984831236637800034e-01 8.568848866871266179e-02
1.401634913126438509e+00 9.898460060166816010e-01 6.138928072959968368e-02
1.402619699719353852e+00 1.139508545038562914e+00 5.310104403154722319e-02
1.403392261368266336e+00 9.970182945659482598e-01 6.169318337290093796e-02
1.403527400136741266e+00 1.016122643746549592e+00 1.178478083929091055e-03
1.403528480052374627e+00 1.005776874016873768e+00 1.178408871428317890e-03
1.403528500998814987e+00 1.005193618896728092e+00 1.178403220904917798e-03
1.403529642213852346e+00 1.039635926723284420e+00 1.178816081138734252e-03
1.409181634807099126e+00 9.371480762159746236e-01 6.199457239005196768e-02
1.409925981203872691e+00 9.970437978852576544e-01 3.206573741685954382e-02
1.411509490304875492e+00 9.586981661590535664e-01 1.287869947670778519e-03
1.411889673969489278e+00 1.054091129150841022e+00 7.774280644829088512e-04
1.411889692641230765e+00 1.100607388897799188e+00 7.780575795075629977e-04
1.411890732185014707e+00 1.088645306713434069e+00 7.777990709339846227e-04
1.411890792400822603e+00 1.091704370855364203e+00 7.778395824965542507e-04
