# heliocentricLat[deg] normalizedFlux[unitless] normalizedFluxUnc[unitless]
2.594066294930197913e-01 9.309417987294901220e-01 4.929368527371172370e-02
2.619967402558982528e-01 9.715208357855016352e-01 1.244117881379958324e-01
2.619977914757236070e-01 9.797054580368047549e-01 1.257894744468235071e-01
2.623242838491405826e-01 1.004408261309506889e+00 6.307319555191993887e-02
2.627581530724463210e-01 1.105775579214880011e+00 9.095196824919109246e-02
2.629988881164423975e-01 1.111175390055072709e+00 6.734608762120249115e-02
2.638269329172736044e-01 9.394965872525768980e-01 6.501324193000890261e-02
2.662903889271179270e-01 1.062493074308087815e+00 8.543771628220180048e-02
2.686870554342580264e-01 1.018898399914868413e+00 8.254608068806529309e-02
2.686893089324876582e-01 1.046210330145989076e+00 8.490995356389569038e-02
2.686904647474919194e-01 1.034232216139837846e+00 8.348879428119640456e-02
2.707326381524810532e-01 1.146969510678135240e+00 5.464190510867476119e-02
2.722317566610205630e-01 9.329832858890860781e-01 4.180056522170819133e-02
2.759510080779934982e-01 9.719423735733465630e-01 3.061756044985381592e-02
2.764008985655571626e-01 9.494972843371815019e-01 5.741320917290740344e-02
2.764019988066502842e-01 9.030558891709733471e-01 5.475662186012900112e-02
2.764031178167752900e-01 9.209880825632811296e-01 5.579233350393265206e-02
2.764041953049527489e-01 9.120438030703196253e-01 5.519975283951477490e-02
2.765356338299583827e-01 1.062405761535112569e+00 1.157520018482687818e-01
2.787591194773833547e-01 1.029583803853687085e+00 7.462794937180990129e-02
2.870807368256247383e-01 1.059547838170150413e+00 6.963601949915669553e-02
2.875268946968219108e-01 1.009357861641653864e+00 4.702609902385959662e-02
2.884083353254072724e-01 1.022569600698211234e+00 4.770256006833502316e-02
2.887565475183198060e-01 1.032686638634878973e+00 6.795653343831956072e-02
2.891299962044773242e-01 9.512837042198085680e-01 1.133825478249888136e-01
2.891310716357701760e-01 9.260360213405839369e-01 1.092848698346689379e-01
2.891311136846041463e-01 9.237283817579533540e-01 1.093739767819059960e-01
2.891333294185546854e-01 9.461547877664018280e-01 1.123999676284819088e-01
2.910576329536619378e-01 1.141878637530391760e+00 6.901129496805677443e-02
2.923944884476194495e-01 9.975185751408296442e-01 1.456357497171893722e-01
2.923986606886715967e-01 1.082820354049201406e+00 1.614893349260727584e-01
2.951841700070548802e-01 1.017631544889447959e+00 6.397186122228373795e-02
2.986427254693260758e-01 8.978037840534699443e-01 9.531827663734249168e-02
2.986427676416165689e-01 8.713077352536687803e-01 9.229684223853276692e-02
2.986438445528861174e-01 9.082072035853648861e-01 9.664043180964000668e-02
2.986449844192760050e-01 8.998013858887956573e-01 9.596197646117991809e-02
3.005854436206089608e-01 1.002421098470874572e+00 7.063235121046275433e-02
3.007984260538315024e-01 1.005256480316049750e+00 5.686838750288427530e-02
3.008006443925176354e-01 9.965587314564734456e-01 5.637485562280437207e-02
3.008006637655643023e-01 9.987534208070871777e-01 5.650324878448519106e-02
3.008018201854436580e-01 1.016110884298031092e+00 5.748843725984817410e-02
3.033525156475149198e-01 1.089532552317414860e+00 8.167373009790708516e-02
3.034880792942494798e-01 1.001477000856128452e+00 3.173195623352683542e-02
3.036446541131453403e-01 1.088540631060489705e+00 9.631562310553419548e-02
3.041824474746344098e-01 1.041246569673582645e+00 7.824665214361363474e-02
3.067670146939296960e-01 9.838692785109494077e-01 4.345449628941160103e-02
3.075946372976429699e-01 1.040837129036613407e+00 3.766920162138462369e-02
3.076165823046534409e-01 1.015628482381853770e+00 7.409428561311312555e-02
3.088826560248814634e-01 1.019368699249056265e+00 4.671716247804420796e-02
3.108499350533072136e-01 1.046584181832702853e+00 1.296437953745594729e-01
3.108510529319883919e-01 1.021793756450706692e+00 1.262707725427193450e-01
3.108510927797379364e-01 1.095425236568912553e+00 1.363423023436232118e-01
3.108522317369138976e-01 1.031826903505909554e+00 1.281212347045790623e-01
3.131850196619881399e-01 1.046202344571731224e+00 6.759415781351325869e-02
3.180022801065076066e-01 9.212221964111205752e-01 7.632998600767430808e-02
3.209303969709472182e-01 1.047032599244039019e+00 9.861313632319289313e-02
3.213572422377045101e-01 1.046832953735761018e+00 7.888805614390052845e-02
3.219633540204878686e-01 1.113897098362977234e+00 9.140268000921054903e-02
3.224085795641493113e-01 1.098019388756853010e+00 6.648523021490067297e-02
3.224479069996656899e-01 9.570439898356630781e-01 5.055228483863486583e-02
3.226789197333160830e-01 9.736665907880291959e-01 8.616261788969180324e-02
3.226800386488683503e-01 9.823210401628057475e-01 8.666081123597173252e-02
3.226822552380662068e-01 9.641765479296439123e-01 8.479938361493023768e-02
3.226822975620346479e-01 9.613947781298265438e-01 8.429652677080329282e-02
3.271433907184335133e-01 1.006567786967805134e+00 6.314219540781526585e-02
3.285761759238418067e-01 9.721996484834052321e-01 1.647053838262186320e-01
3.285772498147873644e-01 9.671866592984038613e-01 1.608182800129621115e-01
3.285772918866191050e-01 9.687568848369971786e-01 1.620907359540451620e-01
3.285784094472167793e-01 9.706174959347081410e-01 1.634188344276467642e-01
3.290100234767139309e-01 9.445238171877952116e-01 6.483627394019045309e-02
3.294118435789928356e-01 9.951190276455930128e-01 7.040950917943376852e-02
3.300092673831229173e-01 1.052546349123210323e+00 2.091453216506077017e-01
3.300093097681547349e-01 1.036420543996526611e+00 2.058054225024486261e-01
3.300104452899920715e-01 1.069912003116054500e+00 2.128765778935451936e-01
3.300115030315307063e-01 1.053734826259681956e+00 2.095196654897092670e-01
3.364689120854420512e-01 1.026109076947623988e+00 7.469707927930403779e-02
3.369506210781111899e-01 9.732536622167128337e-01 3.065409703674680519e-02
3.371535815184762419e-01 9.399738582173027268e-01 4.205967430827840803e-02
3.433075683087028485e-01 9.756250386903513316e-01 3.811866557041958953e-02
3.436632825931887902e-01 9.199583095514817233e-01 8.693298801650446717e-02
3.436633028321369188e-01 9.095055795255414521e-01 8.582316224401327631e-02
3.436643596500404962e-01 9.239487976239745270e-01 8.755833358613750173e-02
3.436654762665502516e-01 9.407126573658682878e-01 8.902036807523712458e-02
3.449882320432475225e-01 9.690028015537776040e-01 3.789980793567097189e-02
3.469326465166267526e-01 9.143537937315134867e-01 7.694425996374401611e-02
3.474032479634090453e-01 9.843958500629290675e-01 6.494250926865165197e-02
3.478052097481530991e-01 1.024397824281718217e+00 3.274517198384779837e-02
3.490191998394051587e-01 9.184997995936017290e-01 3.662609131548736491e-02
3.499202284467983204e-01 9.065341574991405693e-01 3.619690393188227523e-02
3.504512366194473261e-01 1.122092951693583363e+00 6.787828348934384082e-02
3.527580997008474828e-01 9.425823573725029547e-01 1.191046828087472254e-01
3.527603357509924153e-01 9.388893662753425851e-01 1.179811676352123528e-01
3.527603567594845280e-01 9.464859199746979979e-01 1.192666022878279414e-01
3.527614548267573036e-01 9.465535138788148117e-01 1.186141240500961785e-01
3.545198337344768191e-01 1.039312481433652069e+00 7.776451871969963792e-02
3.582315683473931700e-01 9.845058634161129030e-01 6.995481180996179771e-02
3.592124690721705260e-01 9.806639785093669293e-01 5.120871145155857229e-02
3.592135657359253331e-01 9.883405912755695022e-01 5.158895380302157274e-02
3.592135855672082823e-01 9.608519693960212438e-01 5.021600213851860200e-02
3.592136055784365678e-01 9.660233556030923818e-01 5.046501736418114448e-02
3.593521234925177721e-01 9.352730108487226079e-01 6.440470629105070344e-02
3.599765297383504814e-01 1.032991806367561161e+00 6.500813719325136686e-02
3.611364769712137046e-01 9.452677992177335176e-01 6.498923880124315988e-02
3.650475595310163079e-01 1.000495695505075222e+00 7.068768786132270665e-02
3.650475797973371517e-01 1.002587856349461237e+00 7.068164207964519608e-02
3.650476000638591123e-01 9.891640385694684401e-01 7.003990262009630874e-02
3.650509549750626803e-01 1.017891075103347864e+00 7.160506833460303366e-02
3.654631667132825501e-01 1.014265526078820923e+00 3.216034573315756928e-02
3.675930270922417309e-01 1.080616634198583226e+00 9.537187580009294507e-02
3.692093417521414844e-01 1.035532867820591729e+00 3.749959321927447131e-02
3.710716081830452984e-01 9.851617997771942026e-01 4.333772045184924870e-02
3.723905785364365895e-01 1.038486344424916386e+00 7.496187229303243049e-02
3.723939346829224784e-01 1.030238642161545481e+00 7.408869195852060829e-02
3.743788290588852541e-01 1.025591167916122926e+00 4.706401179914384419e-02
3.747611746461712579e-01 1.043328151757771494e+00 1.332195448055349118e-01
3.747612154310037691e-01 1.037114698464318252e+00 1.313079899001951545e-01
3.747623140426721844e-01 1.032418307892157161e+00 1.310841350650519266e-01
3.761111108029399075e-01 1.021001651010639888e+00 6.551942578634011027e-02
3.783372684057800805e-01 8.963550963910142944e-01 7.504053324411723291e-02
3.801345077576896436e-01 1.115270116285881796e+00 6.786626501058148908e-02
3.815144672776193402e-01 1.020838738998852468e+00 9.591066221294633487e-02
3.827843090036650020e-01 9.489270303125393324e-01 1.228033873068834492e-01
3.828193665917510868e-01 1.105409989673591165e+00 9.113747412202165277e-02
3.836528973056294589e-01 1.128833020459403924e+00 9.328917512329591710e-02
3.854628657696435590e-01 9.671588712693643952e-01 5.102435089430552156e-02
3.867738848764485926e-01 1.041820992195400919e+00 7.813712399601555059e-02
3.880209452123682956e-01 1.029224872206046193e+00 9.301698512101468086e-02
3.914368301617715540e-01 1.034858756722351059e+00 8.459094056911868609e-02
3.914368864586850738e-01 1.036161448518037709e+00 8.424498309648621730e-02
3.936289578677942269e-01 9.880049551437630750e-01 7.007914571094508993e-02
3.987702858695635899e-01 1.005553083485873467e+00 3.167961862440270282e-02
3.988823518188685524e-01 1.146219016465530816e+00 5.453523156952519435e-02
4.011631523712173020e-01 9.384597841377061433e-01 4.188487678759025140e-02
4.033607587903625391e-01 9.700604920756831229e-01 5.844053569464493364e-02
4.033618378648827774e-01 9.819800312325227543e-01 5.921305641038605849e-02
4.033629560666537883e-01 9.665084203860287992e-01 5.833403178578028953e-02
4.033629769096774842e-01 9.487389007115694106e-01 5.731453575781478293e-02
4.054688903045540749e-01 1.000823322584956987e+00 3.922653776773041973e-02
4.057226007491460118e-01 1.109605025560785663e+00 1.190212289966697951e-01
4.064309308284728695e-01 9.094262959444817662e-01 7.633190229888603406e-02
4.072571782857060119e-01 9.163629274440259209e-01 7.731337205609792318e-02
4.085438302327383808e-01 1.014134285361792509e+00 6.681991076373797189e-02
4.104771135843789387e-01 9.835856976229242488e-01 1.183945870211269985e-01
4.104793079244586362e-01 9.476285621320943431e-01 1.136922416752501747e-01
4.104793476812088060e-01 9.702736802708273878e-01 1.160269355444891598e-01
4.104804419824235606e-01 1.039014228940684514e+00 1.254770901654616300e-01
4.105537193442900801e-01 1.016461318823480786e+00 3.250647109210473562e-02
4.137786687699746557e-01 9.920285938512355406e-01 1.493424795359807045e-01
4.137795202180407639e-01 9.608291568778607461e-01 1.468649879846220252e-01
4.137799595358211402e-01 9.693126723149787516e-01 1.489869628122001133e-01
4.152836579718620635e-01 1.007197777709116115e+00 4.686528464616075002e-02
4.161644880147196690e-01 1.011293331759663738e+00 4.699511680505666367e-02
4.174952005018225942e-01 9.931346468615822598e-01 7.012284947215101372e-02
4.228318399704876773e-01 1.046016868570712965e+00 7.879833810469592803e-02
4.229393336248919999e-01 1.003773103135348954e+00 6.290194039504745649e-02
4.229393545354267481e-01 1.003728632256208897e+00 6.283540647309229787e-02
4.236613883072639641e-01 1.025128450392012169e+00 7.741413581158937407e-02
4.243436412613358355e-01 9.780461012551288080e-01 1.028997706303036164e-01
4.243458746048737740e-01 9.891587181759550207e-01 1.043048441996900777e-01
4.243458956067278076e-01 9.969680494581415475e-01 1.046534096351397908e-01
4.262865275909381024e-01 1.012492848329483941e+00 7.451368121999595029e-02
4.295490294167188527e-01 1.023720213897608700e+00 5.791335674234904946e-02
4.295501472770876239e-01 1.005078982675035482e+00 5.685715798484304584e-02
4.295524151076557384e-01 1.025964542011710723e+00 5.803708383645567181e-02
4.295524342483305058e-01 9.969516564709132167e-01 5.639632021060819039e-02
4.327145283916478125e-01 1.032082247571637801e+00 1.296825974612927368e-01
4.327145494183403107e-01 1.013387353064057361e+00 1.267323930891233741e-01
4.327167617759826168e-01 1.019280169045941653e+00 1.277716137738162394e-01
4.333042056264231889e-01 1.073778244548236005e+00 9.452733044808039886e-02
4.371676604605025940e-01 9.998966399979037911e-01 6.676930960551326344e-02
4.380411159055243031e-01 1.025102601696748383e+00 6.855243733864303801e-02
4.403931109124530896e-01 1.024776293542805972e+00 9.675374990466130420e-02
4.418470037087134927e-01 1.039877036958736456e+00 3.330044003834045641e-02
4.425834499124134402e-01 1.036671588317190418e+00 6.667556990707515507e-02
4.426947040661221577e-01 1.055111790549840389e+00 3.379412424287530498e-02
4.479386381408150264e-01 9.894375194738066481e-01 7.045598304399382228e-02
4.484465134695635458e-01 9.914605353810947985e-01 5.224237602572021077e-02
4.489943395192448339e-01 9.695029065555820225e-01 8.449239536654727656e-02
4.489943606270633270e-01 9.609451214384362450e-01 8.324371429880099427e-02
4.489954997970688200e-01 9.647818593988558566e-01 8.433627240254534807e-02
4.489965756848156020e-01 9.615565013555186225e-01 8.354732820291857487e-02
4.506852631148910993e-01 1.000401505063388763e+00 1.715952814608937282e-01
4.506863788917366831e-01 9.853007177729282695e-01 1.679630561966058144e-01
4.506864188187170717e-01 1.032863456889948850e+00 1.782581473621784318e-01
4.506875560406659598e-01 1.042901563774377260e+00 1.810990147499194902e-01
4.548420074345149167e-01 1.013692873643508907e+00 6.339591794617982501e-02
4.559370651038676669e-01 1.012279454246869381e+00 7.417211925670513795e-02
4.565429200056358994e-01 9.433581956868490881e-01 6.455754789508513780e-02
4.580901353091058614e-01 1.069561043354566143e+00 2.119649587707957972e-01
4.580912535685705000e-01 1.045251112164541585e+00 2.074219948618247211e-01
4.580923914838144761e-01 1.047268972093634121e+00 2.074101660538727743e-01
4.580934760818023421e-01 1.053005410958570920e+00 2.088217383469490873e-01
4.607762616881626028e-01 1.078312421718727432e+00 8.605389175629911402e-02
4.620387463503221603e-01 1.149213742249851400e+00 5.460680551766265711e-02
4.650615975908816147e-01 9.568346765746912341e-01 3.746407589129697319e-02
4.659537797961699757e-01 9.325089682445230066e-01 8.849495660365089278e-02
4.659548765587672725e-01 9.440979859562740328e-01 8.972175567060061696e-02
4.659549158411242509e-01 9.785011184239527093e-01 9.325469821114162894e-02
4.659560317049616374e-01 9.458679028594665361e-01 9.001730598973027575e-02
4.660330010773641729e-01 9.383478349617656589e-01 4.193334756620401005e-02
4.688260313579435956e-01 9.672221787485851818e-01 6.397023452135933153e-02
4.696631357016036179e-01 9.762359556367063984e-01 6.448536891849698804e-02
4.698708536746837305e-01 1.026314494594173343e+00 3.283592953125188951e-02
4.699486539344716607e-01 1.116651453814930806e+00 6.788008330097304588e-02
4.707178883371948008e-01 1.025758204654659833e+00 3.283321813145276269e-02
4.707721315878765633e-01 1.128577914702895590e+00 6.846737544851667912e-02
4.775490213802278117e-01 1.000326191196919234e+00 7.154064361525343252e-02
4.785546831429315362e-01 9.537484417068772258e-01 1.191827645313392608e-01
4.785558218349228454e-01 9.267777014048906858e-01 1.154898990941987391e-01
4.785580163809344256e-01 9.328892480497610329e-01 1.159265183200650362e-01
4.785580372935295257e-01 9.346058198180313692e-01 1.158149158736351270e-01
4.786812236401277731e-01 1.019639450115532142e+00 4.732163966289967133e-02
4.795614491015084413e-01 1.036367588224992753e+00 4.803548150415418855e-02
4.795958153682205460e-01 9.216684733863725887e-01 3.665597633451499193e-02
4.795958363566003024e-01 9.199228721648211593e-01 3.663465026409141317e-02
4.814447304002030248e-01 9.850139717359106539e-01 5.152340257611755236e-02
4.814447489763095667e-01 9.604225533603814036e-01 5.021521052167823157e-02
4.814447689058918289e-01 9.999364600987802332e-01 5.232742948505994529e-02
4.814480749684095784e-01 9.965487034888225182e-01 5.217434347154319141e-02
4.825602301858546994e-01 1.054105969064691894e+00 7.813392451299985830e-02
4.855799666467629505e-01 1.013724680131985023e+00 7.444074976940047439e-02
4.858433285911906707e-01 1.009262982215654469e+00 6.305775342420469332e-02
4.859095149049229567e-01 1.011499045966901100e+00 3.209739704541450522e-02
4.864033422375387827e-01 1.013921452322570138e+00 7.413062444771541248e-02
4.925120926357156037e-01 1.011735523262679237e+00 7.101833279960245715e-02
4.925121527739849681e-01 1.005575198782340696e+00 7.043427547845264314e-02
4.925146603510132670e-01 1.025363545549923261e+00 7.162069363109901943e-02
4.956316664492244062e-01 9.407012337998864604e-01 8.019938468359043282e-02
4.964573586607809452e-01 9.174701745598073943e-01 7.760816831971734109e-02
4.968084467515945790e-01 1.018919888277204810e+00 1.312023340147906725e-01
4.968095227469261910e-01 1.029319044184575427e+00 1.329138791895424221e-01
4.968106174389166907e-01 1.044630850564767455e+00 1.341366526961548788e-01
4.982924190109913609e-01 1.024092262214186144e+00 7.311824489219038992e-02
4.982935576043329151e-01 1.019103723020863494e+00 7.315354569808867058e-02
4.982935761607271696e-01 1.037554353323937972e+00 7.421010505874456320e-02
4.989708025916957390e-01 1.053985254620249945e+00 9.254880939326194655e-02
4.995924444776531081e-01 9.869455332005279136e-01 4.330040695877547530e-02
5.004136998569769235e-01 1.074265185142921686e+00 6.565536269844038375e-02
5.009213004009976933e-01 9.934543618684988919e-01 6.624182374265576156e-02
5.009264230384856686e-01 1.013605131932659553e+00 9.593370650353447160e-02
5.019641676083844706e-01 1.097112838026605086e+00 9.109775648323900632e-02
5.033764667160675055e-01 9.670728455912406263e-01 1.265713001753013545e-01
5.033775648818916704e-01 9.526655960902420395e-01 1.257008556503027841e-01
5.033776244999206284e-01 9.388878417692246847e-01 1.232157947798994679e-01
5.037109244732396185e-01 1.080305254032979612e+00 3.461410603151349880e-02
5.054109685420099529e-01 1.021984626098751736e+00 6.529432879947438817e-02
5.063280798593309262e-01 9.894564838352902791e-01 7.060952751830425200e-02
5.113945633192279461e-01 9.821109695267072892e-01 5.168715772829655941e-02
5.132210760310983444e-01 1.024843572236492806e+00 8.437178751260238085e-02
5.132221908691569912e-01 1.021851756959985424e+00 8.382637664672894229e-02
5.132233057513787555e-01 1.027812524271593642e+00 8.446562130496208798e-02
5.132244206074609849e-01 1.020572012459647793e+00 8.357230363330017675e-02
5.152148698192751120e-01 1.012575827678892093e+00 7.468406496397131389e-02
5.156530972115093148e-01 1.052815527893566694e+00 7.821979224640659978e-02
5.173489335571584968e-01 1.062681736134298838e+00 9.558174506457238484e-02
5.177147036005161906e-01 1.000974210736576442e+00 6.242185180124650706e-02
5.182465004804590603e-01 1.053970890663056936e+00 9.502569262184251686e-02
5.206179715738203928e-01 1.008332747399923068e+00 3.177767272569032714e-02
5.234084081204871675e-01 1.159078539807943509e+00 5.500394877548668571e-02
5.246031387128164969e-01 1.002809792237425723e+00 3.934679599679123674e-02
5.261763271009571863e-01 9.190321335520911239e-01 7.794278706612664531e-02
5.264069918264375758e-01 1.081653958488027145e+00 8.610178548792783715e-02
5.282048558192979915e-01 9.603201163334612600e-01 4.275016759640185710e-02
5.290927435235487364e-01 9.457251606228149754e-01 4.215492582368046692e-02
5.292211137639987184e-01 1.080275370104326171e+00 6.587693947869423250e-02
5.302203324750285329e-01 9.835738433395481151e-01 5.903627667902239251e-02
5.302225668148354831e-01 9.765620440631855859e-01 5.866959943046314019e-02
5.302225876169609498e-01 9.624286940276404190e-01 5.787400388778447119e-02
5.302237047428917105e-01 9.604051404628867195e-01 5.780563499936037380e-02
5.316177604127657608e-01 1.000962959435310440e+00 1.224749935817887880e-01
5.316199735032146600e-01 1.011556319458177811e+00 1.229652654556580987e-01
5.316200131897885761e-01 1.020869965135988711e+00 1.245035921368689846e-01
5.347817551391654822e-01 1.107244624637488073e+00 1.177126330195452514e-01
5.350542103850056685e-01 9.513275843576188828e-01 1.506008808174412461e-01
5.350542296720788293e-01 9.676145380121530248e-01 1.501335602694622295e-01
5.430445338601286309e-01 1.000000000000000000e+00 7.570177967915583950e-02
5.443607696389035633e-01 9.004244293073253580e-01 3.576453049533460243e-02
5.477650990351542459e-01 1.016049300842302827e+00 3.222905837256101469e-02
5.478356164724041966e-01 1.044857353772382424e+00 7.781055883861376365e-02
5.487292795109069976e-01 1.045271632650296878e+00 7.802589144788200926e-02
5.495691339460681002e-01 9.984437605251124115e-01 6.215197608228033299e-02
5.499026970917108015e-01 1.030386598079849225e+00 1.071825639916786227e-01
5.499049121567147758e-01 1.034486773922111080e+00 1.078544036760356178e-01
5.499049307048017310e-01 9.963978263466460872e-01 1.043569928125175628e-01
5.518153342659888327e-01 9.457755204139979277e-01 6.434327486481926373e-02
5.520832660930993230e-01 1.024833806247444246e+00 3.717950715219345281e-02
5.527049806358330653e-01 9.494689637493846091e-01 6.441344584534286488e-02
5.543932839356353615e-01 1.008129947334762688e+00 1.275712762968355674e-01
5.543955538399975014e-01 1.040174363094969134e+00 1.319353291415160667e-01
5.543955748550097873e-01 1.014656174684469336e+00 1.280956305587179767e-01
5.543966691614367059e-01 1.011987218550776113e+00 1.274581175954287993e-01
5.567124256608240174e-01 9.203699955544254463e-01 7.825972074696427305e-02
5.581609315227781254e-01 1.027560188511154715e+00 5.814822242007641057e-02
5.581620291803569556e-01 1.005891094334991021e+00 5.691188157590618135e-02
5.614277012871100592e-01 1.061965384625825015e+00 1.007563017790525789e-01
5.627444142390189974e-01 1.115124742572190630e+00 9.237528952454900077e-02
5.637979274498710058e-01 9.754377682249470993e-01 4.285313625662341697e-02
5.638389614209703415e-01 1.084717341862371454e+00 3.474793205905421511e-02
5.653862965975066102e-01 1.000000000000000000e+00 4.564954576375269968e-02
5.663228368250720068e-01 9.664047389069223559e-01 6.973282768449744207e-02
5.681831399354149159e-01 1.026761338899774056e+00 6.573968393520659981e-02
5.726192462700986363e-01 1.038205725831969461e+00 1.824972904250219963e-01
5.726203399905016589e-01 1.005150867210603760e+00 1.777643620314806328e-01
5.726214963669338243e-01 1.039229986722544075e+00 1.849074692585155610e-01
5.743019944658013243e-01 1.007657049376014413e+00 5.296657186540867229e-02
5.744584034982912479e-01 1.026619550770684564e+00 7.605541539394330974e-02
5.751781154268579277e-01 9.697817541513894524e-01 8.350943400242546999e-02
5.751781343202722052e-01 1.027663529487429006e+00 8.797228070515725196e-02
5.751814238464051376e-01 9.727131379583896509e-01 8.351421452856717942e-02
5.751814851226568770e-01 9.665149556813508180e-01 8.347617981401062037e-02
5.806395093440864796e-01 1.047315470455900455e+00 3.301016834474721634e-02
5.808949456031309300e-01 1.055806890496886252e+00 7.807865587572239419e-02
5.822898652366435002e-01 1.004547217457729902e+00 6.270301036301564879e-02
5.838363334665482851e-01 9.435947761516909615e-01 6.428750688823323123e-02
5.847647930476973510e-01 9.575172929618658291e-01 8.205864514921815123e-02
5.855897344170408747e-01 9.678609735315710783e-01 8.337892304326140203e-02
5.860435990763354086e-01 1.054898620370231299e+00 2.087833016464706870e-01
5.860446942591838182e-01 1.032288077789951020e+00 2.040387468022626938e-01
5.873694728374662111e-01 1.170367925916456109e+00 5.546751399838635577e-02
5.876243546196280310e-01 1.072745154272760848e+00 6.548907923340614723e-02
5.880567228594282270e-01 9.572386277453890369e-01 9.135752424355539358e-02
5.880589508506227636e-01 9.586482101553239765e-01 9.187996780781372552e-02
5.880600058577011291e-01 9.978073973410203079e-01 9.549818173684362921e-02
5.880600449018468234e-01 9.833298091325669565e-01 9.398003805187764292e-02
5.901828605533769867e-01 1.074052677386818866e+00 8.527995852930932152e-02
5.958934960936872471e-01 9.702319543354857023e-01 7.016243054506453303e-02
6.018622699905818996e-01 9.921061956440598850e-01 7.528815635297451958e-02
6.032436913671317402e-01 1.028696581245061692e+00 7.604055474050411267e-02
6.035177316976307882e-01 9.795611924498512924e-01 5.133445458483200385e-02
6.035177503544653099e-01 9.791158211530246458e-01 5.133659934297545718e-02
6.035188838375593612e-01 9.740210690920061420e-01 5.109547145420798714e-02
6.035210917239713924e-01 1.000000000000000000e+00 5.237986472177458969e-02
6.041432892917156794e-01 9.512597599587115926e-01 1.165578416424319363e-01
6.041444250311581721e-01 9.374195684564236020e-01 1.158364324601184880e-01
6.041454818040452590e-01 9.463283904707809890e-01 1.162809920267395963e-01
6.041466588083149736e-01 9.359090906998239756e-01 1.153251196981567306e-01
6.048883149537234161e-01 1.020468498214788688e+00 7.576805680891417205e-02
6.090698494299079391e-01 9.234026790531001394e-01 3.662859627864483575e-02
6.112583155774630184e-01 1.049903662414845229e+00 7.728552486677955913e-02
6.121509949742617307e-01 1.043809468557518105e+00 7.666166670368983194e-02
6.172167188092018142e-01 1.067741968977768074e+00 6.548097433340394069e-02
6.186969264794460743e-01 1.024713659056320836e+00 1.326908459615395164e-01
6.186980653301112909e-01 1.025709509297057176e+00 1.339341552771313726e-01
6.186991351170147979e-01 1.038563310897835157e+00 1.352353323544565611e-01
6.187002707980883143e-01 1.032218790984480439e+00 1.340359980065176926e-01
6.234983052795647351e-01 1.102213176372695003e+00 9.173746532985092850e-02
6.235718166615367153e-01 1.052975859750004073e+00 1.001474659222240382e-01
6.237393087525966440e-01 9.468833165379466621e-01 1.256123114332676483e-01
6.237393293537479844e-01 9.557794791470498597e-01 1.271327831138530928e-01
6.237404643511573754e-01 9.384495260822758311e-01 1.251628227781627911e-01
6.240522407542382632e-01 1.028888618018561241e+00 7.320739092344988319e-02
6.240523017327581634e-01 1.033612251557315620e+00 7.366963183084343503e-02
6.240533993462468176e-01 1.009491725184232358e+00 7.158702005775689770e-02
6.240556109557446884e-01 1.019301312707698637e+00 7.240291663428721769e-02
6.246320389946371510e-01 9.743301808862467883e-01 6.999038509639128602e-02
6.256696100634799862e-01 9.436027996579330335e-01 6.264143568095693893e-02
6.265580685654450477e-01 1.032785023489418252e+00 9.022504709230225184e-02
6.274129210972411164e-01 1.687209151088045565e-03 9.741682624851671479e-04
6.283533964043453990e-01 1.047761874069568666e+00 9.176731695890713580e-02
6.289819290219071934e-01 1.016042475065687345e+00 4.632015239611578933e-02
6.328417557120412651e-01 1.033149689351394285e+00 7.705271146376702074e-02
6.344769720155378767e-01 1.006809277555493543e+00 6.402491609710449227e-02
6.348693844781673201e-01 1.045026164420902681e+00 8.618626460840717041e-02
6.348704973896102111e-01 1.011640002098004976e+00 8.358194769570354010e-02
6.348715541560164821e-01 1.040311204331790806e+00 8.610319915327796503e-02
6.348727234513076301e-01 1.022786751256417492e+00 8.480359493829786599e-02
6.362677053271695859e-01 1.029322045998626978e+00 6.560489929190661818e-02
6.362914428788362109e-01 9.955271131677381202e-01 5.226581151478644494e-02
6.414629024346225616e-01 1.013563069046335530e+00 3.195380591193820730e-02
6.442829412089194907e-01 1.047851336078059692e+00 7.731188473025919772e-02
6.464904222698150127e-01 1.074901016637518358e+00 9.644944716343110958e-02
6.476195339569504883e-01 1.070709088009704990e+00 6.551177855890946700e-02
6.494816378526133693e-01 9.882376869287969878e-01 6.552398828799965713e-02
6.504109156057436003e-01 1.174000555481681696e+00 5.556741544573414598e-02
6.512862352904323915e-01 1.160882865221307458e+00 5.487554302820762953e-02
6.525198106043412771e-01 1.027382971686463309e+00 1.269402348529037328e-01
6.525198315205709143e-01 9.998951817144905441e-01 1.239453809745773710e-01
6.525209033840109196e-01 1.045505238444099483e+00 1.283419282714577392e-01
6.525219990330473063e-01 1.029973225547145654e+00 1.268474560886233005e-01
6.526187421780239584e-01 1.025161006130500541e+00 3.282937343521767637e-02
6.543085722410684202e-01 1.008968985353059677e+00 3.232693715547102498e-02
6.559815505311018535e-01 9.555872694355846964e-01 4.243122094219046320e-02
6.561779870553200444e-01 9.533615221985798360e-01 1.523711158259815901e-01
6.561795184442186235e-01 1.023608646692315993e+00 1.664501043789878010e-01
6.565890067945676645e-01 1.083037699763349293e+00 8.577414637771627048e-02
6.569397611498305478e-01 9.950219927358662231e-01 5.961315848539686796e-02
6.569420113365189717e-01 9.799614193983330335e-01 5.860268075360091505e-02
