# heliocentricLat[deg] normalizedFlux[unitless] normalizedFluxUnc[unitless] avgTimeOfObservation[JD]
-6.171381934134021030e+00 1.088262477266378481e+00 1.336395166760520614e-01 2.452006839794000145e+06
-6.171381422817086460e+00 1.115718020849856273e+00 1.351889379121379575e-01 2.452006631345000118e+06
-6.171381325006803031e+00 1.115372743057609028e+00 1.351417437820628953e-01 2.452006591469999868e+06
-6.171317650396143328e+00 1.001189054618115248e+00 1.797287723782182434e-01 2.454499795748000033e+06
-6.170700599952445131e+00 8.990294863399587166e-01 1.695463204035570215e-01 2.454198295309000183e+06
-6.170537628386306039e+00 9.828776248250687964e-01 1.024158710948957079e-01 2.458947545363000128e+06
-6.169511767895310861e+00 9.979019427283074561e-01 1.832285536347103005e-01 2.455293545086999889e+06
-6.168508437565507485e+00 8.797349491425986434e-01 8.763972569803805956e-02 2.456024044914000202e+06
-6.166833445141667980e+00 8.600481075487442784e-01 1.374010492722504695e-01 2.453038545675999951e+06
-6.166832866699926363e+00 8.428175949793613730e-01 1.368011665428580936e-01 2.453038795675000176e+06
-6.166832288288663477e+00 8.388074469895338003e-01 1.367399247680742280e-01 2.453039045671000145e+06
-6.166831709837128805e+00 8.387816521166264749e-01 1.368411030273692375e-01 2.453039295675000176e+06
-6.164382835320333598e+00 8.680202808887093058e-01 1.448001138813588551e-01 2.453404545138000045e+06
-6.164382253491824670e+00 8.928527904570076057e-01 1.460690222364162127e-01 2.453404794631000143e+06
-6.164381670439430749e+00 8.773146689001249943e-01 1.454381516218171411e-01 2.453405044648999814e+06
-6.164381084717016179e+00 8.944918505636604289e-01 1.463559079291631426e-01 2.453405295812000055e+06
-6.163179605930594107e+00 1.159416596672463662e+00 9.037097690506014358e-02 2.455960545506999828e+06
-6.162355843604707673e+00 9.851353732166153732e-01 1.199947815201868190e-01 2.457486044532999862e+06
-6.162157129770021058e+00 1.009188280470570298e+00 2.181555639039372552e-01 2.454864794294999912e+06
-6.161992553026851560e+00 9.940781855675249190e-01 9.241336581720108190e-02 2.457851545196000021e+06
-6.161880233385362615e+00 1.106530063486298010e+00 7.415268856394571784e-02 2.456389544282999821e+06
-6.161484072665761147e+00 9.913682034628483741e-01 2.192154796916350179e-01 2.454928545766000170e+06
-6.161245115087247370e+00 8.918988447806494024e-01 9.989307658422794112e-02 2.457120545392000116e+06
-6.160689907087198769e+00 1.008502942933678259e+00 1.689141656081142029e-01 2.453768545394999906e+06
-6.160689319660300534e+00 1.001625585764565951e+00 1.686900777503001769e-01 2.453768795396000147e+06
-6.160688732222372010e+00 9.918525254056391738e-01 1.682908605435300409e-01 2.453769045400999952e+06
-6.160688144770713137e+00 9.783503600188877547e-01 1.676672823218899600e-01 2.453769295411999803e+06
-6.160119111393316693e+00 1.005441630903685102e+00 9.650365981922826020e-02 2.456755045946000144e+06
-6.158306999494151057e+00 9.541959478658862404e-01 1.050498745668056455e-01 2.458217045489999931e+06
-6.157011403862032495e+00 1.009335884066890898e+00 1.878951586515333894e-01 2.454134544718999881e+06
-6.157010812682229606e+00 9.786871431161972001e-01 1.858459959662216443e-01 2.454134794720999897e+06
-6.157010222668003685e+00 9.897836401098564219e-01 1.868909642267769233e-01 2.454135044234000146e+06
-6.156581411903678358e+00 1.029184930988422231e+00 1.968263382513766035e-01 2.454563544923999812e+06
-6.154160118937565649e+00 1.274124191739815837e+00 3.660588525987806263e-01 2.450911296428000089e+06
-6.154159536644181472e+00 1.285621822659331226e+00 3.657334611309492334e-01 2.450911057142000180e+06
-6.154158923474247977e+00 1.274967593470621496e+00 3.614090821534055586e-01 2.450910805168999825e+06
-6.154080988547772080e+00 1.270067953806400585e+00 1.642993006505866771e-01 2.453833295398000162e+06
-6.154080374933746711e+00 1.282205425095275464e+00 1.647000144565181623e-01 2.453833045427999925e+06
-6.154079761190215159e+00 1.226555313205454079e+00 1.621408712142562714e-01 2.453832795404999983e+06
-6.154079147526178240e+00 1.219340453717950190e+00 1.617080185673630544e-01 2.453832545415000059e+06
-6.153752185868014202e+00 9.148500408388783312e-01 1.701938830811266234e-01 2.454198545371000189e+06
-6.153736820265280905e+00 1.006939119763941015e+00 1.799198939675744902e-01 2.454499545787999872e+06
-6.153042092012133146e+00 1.009128766651912867e+00 1.840515000350497477e-01 2.455293795022000093e+06
-6.151494805037680536e+00 1.013038165482367914e+00 9.796933604467046586e-02 2.458518545661999844e+06
-6.151359202726291109e+00 8.984060608445435525e-01 8.193181199565435779e-02 2.459249044912000187e+06
-6.150885414641562576e+00 9.699200682008415342e-01 1.503887216673044647e-01 2.451578544238999952e+06
-6.150884842213185877e+00 9.788896470177521625e-01 1.514688444105242726e-01 2.451578794282999821e+06
-6.150884269917877845e+00 1.005290418294068733e+00 1.542700985388579249e-01 2.451579044267999940e+06
-6.150139695547247598e+00 8.824001507640972797e-01 1.183050500277472300e-01 2.455595045105999801e+06
-6.150067696407846896e+00 1.026637620166609199e+00 1.443848889273994240e-01 2.453469386107000057e+06
-6.149875230683230498e+00 1.313987258115427270e+00 1.049005395722961559e-01 2.458582545324999839e+06
-6.149356992372216446e+00 1.230779828109758167e+00 1.042185193512058794e-01 2.455659042578000110e+06
-6.147807132190571622e+00 1.094074470091598528e+00 1.014303066989724195e-01 2.451643295669000130e+06
-6.147806536028493696e+00 1.130141416745517491e+00 1.028964017126559050e-01 2.451643054018999916e+06
-6.147805898700431371e+00 1.113280341926847328e+00 1.021031177761004133e-01 2.451642795673000161e+06
-6.147805281896721041e+00 1.119948186036141768e+00 1.023151890982145068e-01 2.451642545665000100e+06
-6.144765571483934430e+00 9.708321967561791555e-01 2.184479901130411683e-01 2.454928795706000179e+06
-6.144110145153123703e+00 9.538923713642399882e-01 1.359227123488714606e-01 2.453104293821000028e+06
-6.144109525557854390e+00 9.749131414428023890e-01 1.366086630666640267e-01 2.453104044193999842e+06
-6.144108907082504345e+00 9.869740402907930532e-01 1.370002127619620869e-01 2.453103795018999837e+06
-6.144108286503501937e+00 1.020865111133532510e+00 1.381499249452019795e-01 2.453103544995000120e+06
-6.144045520019575157e+00 9.177351539086276988e-01 9.112022476357863054e-02 2.458153044970000163e+06
-6.142719002771213077e+00 1.185606108411116688e+00 8.863198083138877637e-02 2.457056545628999826e+06
-6.142289277546947091e+00 1.045838214273681288e+00 8.449938353333595609e-02 2.457422044898999855e+06
-6.141765979552944010e+00 9.729858845649461685e-01 8.291051207972638393e-02 2.456691045456000138e+06
-6.141735791340245498e+00 9.739220393384764307e-01 8.879747085484547553e-02 2.457787545921999961e+06
-6.139945936103469393e+00 9.513154880881348197e-01 3.112396171718766202e-02 2.460043544881000184e+06
-6.139666710965919982e+00 1.016254072745642167e+00 1.964611125611837594e-01 2.454563795082000084e+06
-6.137662461767530608e+00 9.944893377513784882e-01 6.935861113337106476e-02 2.456325546027999837e+06
-6.137001297174764503e+00 9.998477972835929650e-01 1.030176267891534797e-01 2.458948045564999804e+06
-6.136693239594806393e+00 9.169156360386357951e-01 1.703587279308677038e-01 2.454198795406000223e+06
-6.136292797879473682e+00 8.586187163508902653e-01 8.703699159545599806e-02 2.456024545876999851e+06
-6.136031090691707490e+00 1.005659955765108471e+00 1.797143675562568876e-01 2.454499295824000146e+06
-6.135260474420141996e+00 1.008264403530774622e+00 3.115325563546691989e-02 2.459979045194999781e+06
-6.135194405517776950e+00 9.394643166881909702e-01 1.559972304517211750e-01 2.452738295568999834e+06
-6.135193157994902613e+00 9.685532090491817403e-01 1.579638188092287454e-01 2.452737795316000003e+06
-6.135192534569886114e+00 9.818647128007748082e-01 1.588437440327774841e-01 2.452737545338000171e+06
-6.131479507945402752e+00 1.022298442644041350e+00 1.009619975293337413e-01 2.458883545386999846e+06
-6.130124784062209287e+00 9.817256752785364915e-01 1.199651393450999054e-01 2.457486543616000097e+06
-6.129869730910682435e+00 1.114070076465442094e+00 7.452981031107798471e-02 2.456390044244000223e+06
-6.129428164588698991e+00 9.828225556039097421e-01 9.205436262011292003e-02 2.457852044737999793e+06
-6.129234120768224159e+00 8.623651399331966338e-01 9.873592813673513768e-02 2.457121045557999983e+06
-6.128777086236159022e+00 1.149791181519770333e+00 9.009752890432222439e-02 2.455960045384000055e+06
-6.128581890028026002e+00 1.070425928530654547e+00 9.842902406172246432e-02 2.451942543912999798e+06
-6.128581311484833094e+00 1.072334811629747531e+00 9.857975361784752921e-02 2.451942793914000038e+06
-6.128580732896531380e+00 1.067425143107227914e+00 9.834717156139699545e-02 2.451943043926000129e+06
-6.128580126141692119e+00 1.052698766247508022e+00 9.756664939341203047e-02 2.451943306108000223e+06
-6.128187376998953440e+00 9.922045809467361366e-01 9.605210572797799606e-02 2.456755545541999862e+06
-6.125319690941784856e+00 9.582343682181839739e-01 1.051961392261885619e-01 2.458217545065999962e+06
-6.122643143182011194e+00 9.978608144800769075e-01 1.959023989580159497e-01 2.454564045070999768e+06
-6.122106270883935331e+00 1.160277088201627560e+00 1.272596020778797021e-01 2.452374295770999976e+06
-6.122105644438661898e+00 1.179819967486985810e+00 1.280850141681967314e-01 2.452374045762000140e+06
-6.122105018069115445e+00 1.157123777707308898e+00 1.270657555289353147e-01 2.452373795785000082e+06
-6.119908961863696817e+00 1.075562885725037887e+00 1.247789853589276465e-01 2.451278295065999962e+06
-6.119907721084374863e+00 1.060874972630724944e+00 1.236991665440347055e-01 2.451277795101999771e+06
-6.119907100615730400e+00 1.061153018240337920e+00 1.235952438048825153e-01 2.451277545088999905e+06
-6.119783799293132098e+00 1.009708369918179249e+00 1.843971392657122177e-01 2.455294294629999902e+06
-6.119523932520777088e+00 9.147227843591544394e-01 1.703717258277777924e-01 2.454199045440999791e+06
-6.118200641722963518e+00 9.961076380508676609e-01 1.790485974193404550e-01 2.454499045828000177e+06
-6.117050733699192833e+00 9.250447852819912997e-01 8.268424903200503884e-02 2.459248544883000199e+06
-6.116483303953893724e+00 1.190848792281778756e+00 1.028862228930717132e-01 2.455659542524999939e+06
-6.116396937477430740e+00 1.259808304884292074e+00 1.026351609391437242e-01 2.458583044830999803e+06
-6.115183586345453115e+00 8.929743019886988709e-01 1.187564371266404406e-01 2.455594545092999935e+06
-6.113364942292298210e+00 9.994076579800126314e-01 1.245601664268030928e-01 2.452308545735000167e+06
-6.113364357868769972e+00 1.006271753397643076e+00 1.249946686092088394e-01 2.452308795741000213e+06
-6.113363773472181961e+00 9.934472114017445232e-01 1.244850928800251694e-01 2.452309045735000167e+06
-6.113363189097133166e+00 9.867075583613795775e-01 1.242680318272885581e-01 2.452309295719000045e+06
-6.111998524184272696e+00 8.170706647564410785e-01 2.781934768809785075e-01 2.451212494330000132e+06
-6.111006011035899022e+00 9.817165620852146279e-01 2.191536993835644376e-01 2.454929295700999908e+06
-6.110766466941566222e+00 8.799276092027701335e-01 9.020829520198857254e-02 2.458152545520000160e+06
-6.109143738367754040e+00 1.161561439990494549e+00 8.776173156817669574e-02 2.457056044228999875e+06
-6.108962895698279993e+00 1.000832930833408518e+00 8.298741102923157253e-02 2.457421545210999902e+06
-6.108510677541272749e+00 9.708892899294085943e-01 8.868546053648607153e-02 2.457787044555000030e+06
-6.107832000856543431e+00 9.831191110671440025e-01 8.313079887774436905e-02 2.456690545853999909e+06
-6.106810790347591222e+00 1.060110463515355317e+00 7.539854080622519772e-02 2.459613545479000080e+06
-6.105400272291706010e+00 9.568320310196475331e-01 3.132989766738333154e-02 2.460044044642999768e+06
-6.104156429764971747e+00 1.010707387306528204e+00 1.298226945602485860e-01 2.452008295322999824e+06
-6.104155171029154836e+00 1.029153114616858655e+00 1.306402208983025726e-01 2.452007795332999900e+06
-6.104154541631997333e+00 1.038237395167778798e+00 1.310393038866835003e-01 2.452007545326000080e+06
-6.103658716156347808e+00 8.538371439204668345e-01 8.694627544810411279e-02 2.456025045866000000e+06
-6.103279387639762632e+00 9.549447375301299834e-01 6.823580626566785878e-02 2.456325044757000171e+06
-6.103006984362473908e+00 1.015939403369471750e+00 1.035988081992980647e-01 2.458948545076000039e+06
-6.102995894382620357e+00 1.026904273603902018e+00 1.856021738440810920e-01 2.455294544216999784e+06
-6.102244797371855434e+00 9.234349265465291445e-01 1.707806603945296597e-01 2.454199295407999773e+06
-6.100246271205962856e+00 1.017257689963338541e+00 1.800971975514404633e-01 2.454498795857000165e+06
-6.099999122311666966e+00 1.005793415009801794e+00 3.107602947801969134e-02 2.459978545010999776e+06
-6.097448994968795333e+00 9.859030341473826731e-01 1.202591423974520846e-01 2.457487043089000043e+06
-6.097436711216882799e+00 1.118222615688319932e+00 7.476623591496293908e-02 2.456390544466000050e+06
-6.096859505204856866e+00 8.342473011569659924e-01 1.359648046955789225e-01 2.453037545669999905e+06
-6.096858909852638675e+00 8.332777249771241568e-01 1.360226478757928514e-01 2.453037795675999951e+06
-6.096858285346649531e+00 8.605570278995208211e-01 1.372196847342746773e-01 2.453038057926999871e+06
-6.096857719326608027e+00 8.603254212653599353e-01 1.373083530895718996e-01 2.453038295617000200e+06
-6.096413982060368220e+00 9.634648963361340801e-01 9.141133956989548615e-02 2.457852544656000100e+06
-6.095823741002513785e+00 9.622235426824908844e-01 9.489239503901968076e-02 2.456756045235999860e+06
-6.093872502186724383e+00 1.145096933516353666e+00 8.995482194116934116e-02 2.455959545803000219e+06
-6.093693587404596101e+00 8.371766584932861521e-01 1.430243249193551558e-01 2.453403545065999962e+06
-6.093692987311030151e+00 8.390624498122284391e-01 1.432018265151242531e-01 2.453403795144999865e+06
-6.093692387677351441e+00 8.296639684049282870e-01 1.428821402933203866e-01 2.453404045030999929e+06
-6.093691787583929376e+00 8.311461539735156556e-01 1.430413383860300591e-01 2.453404295111999847e+06
-6.089548672056259271e+00 9.859870038824654070e-01 1.668513852705326150e-01 2.453767545400999952e+06
-6.089548067782034835e+00 9.865920653476606406e-01 1.670657716327304254e-01 2.453767795388999861e+06
-6.089547463475465605e+00 1.009903525723445217e+00 1.686209630817874783e-01 2.453768045386999846e+06
-6.089546859139310264e+00 1.005808597763499623e+00 1.685649548502951567e-01 2.453768295394999906e+06
-6.088778471263675662e+00 1.278979184587811790e+00 3.772555679765693948e-01 2.450912322441999801e+06
-6.088777806474050536e+00 1.296222292651622476e+00 3.777732096514896387e-01 2.450912056292000227e+06
-6.088777170541586514e+00 1.297277648086553770e+00 3.753454734594250941e-01 2.450911801698999945e+06
-6.088776532873946046e+00 1.276836937594537202e+00 3.690217260300354130e-01 2.450911546409999952e+06
-6.088273518869408818e+00 9.587228834924368392e-01 1.947157697338068871e-01 2.454564545766999945e+06
-6.086102888414551160e+00 1.037534158127847883e+00 1.864195301630820201e-01 2.455294794209999964e+06
-6.085473937873069339e+00 1.010513362911657387e+00 1.870644865575585569e-01 2.454133544974000193e+06
-6.085472722523414646e+00 9.985626004111900489e-01 1.866405247868391237e-01 2.454134044654999860e+06
-6.085472114478527317e+00 9.797655351850178551e-01 1.854852191293345498e-01 2.454134294646999799e+06
-6.084880277242184832e+00 1.310233875254503744e+00 1.666827321709630216e-01 2.453834295394999906e+06
-6.084879647473488085e+00 1.316317287034958428e+00 1.668113546053643093e-01 2.453834045398999937e+06
-6.084878387953128964e+00 1.306369813886307574e+00 1.660639595570207738e-01 2.453833545413000043e+06
-6.084111457573984971e+00 1.040188360227683129e+00 9.860571023224032339e-02 2.458517545353000052e+06
-6.083904958893337600e+00 9.189409690368622874e-01 1.447387699519913362e-01 2.451577544648999814e+06
-6.083904369827336289e+00 9.275860053630279323e-01 1.457435006445464976e-01 2.451577794606999960e+06
-6.083903780576267017e+00 9.460917122568562876e-01 1.476936022347562771e-01 2.451578044642999768e+06
-6.083191831041539821e+00 1.163336012776723383e+00 1.020077089577478141e-01 2.455660041772999801e+06
-6.082463607364823055e+00 1.262986617931509015e+00 1.028303828028271916e-01 2.458583543910000008e+06
-6.082277236429107781e+00 9.042990369192185351e-01 8.204344406905379750e-02 2.459248045582000166e+06
-6.082168160055618777e+00 1.020312692676203392e+00 1.801335938269307824e-01 2.454498545923000202e+06
-6.080679461367093808e+00 1.075610006698123788e+00 1.009260540293089869e-01 2.451644295665000100e+06
-6.080678828589212159e+00 1.085815645104637683e+00 1.012887942028669608e-01 2.451644045686999802e+06
-6.080678195706711975e+00 1.092030646749458933e+00 1.014826916109774213e-01 2.451643795667000115e+06
-6.080677562959041715e+00 1.091045273263899995e+00 1.013716220435851162e-01 2.451643545700999908e+06
-6.080582644199899356e+00 1.024101478490336392e+00 1.444357939594089757e-01 2.453470295710000210e+06
-6.080582011030574385e+00 1.039294284691467007e+00 1.449454988664081734e-01 2.453470045781999826e+06
-6.080581377652036323e+00 1.024785455472267293e+00 1.443799074286018225e-01 2.453469795789999887e+06
-6.080580744243766489e+00 1.034252770896585183e+00 1.446833130179357163e-01 2.453469545775000006e+06
-6.079725241283430393e+00 8.698384024157655992e-01 1.174444667929368802e-01 2.455594045756999869e+06
-6.077023776843047287e+00 8.656602499283042595e-01 8.985947522506193552e-02 2.458152043728999794e+06
-6.076818770093469269e+00 9.873615924660462673e-01 2.196419443980037745e-01 2.454929795067000203e+06
-6.075156232909128207e+00 9.597860120888117574e-01 8.164460849452402635e-02 2.457421045266000088e+06
-6.075080832943831943e+00 1.151508090042217214e+00 8.735575474196878576e-02 2.457055544065000024e+06
-6.074813581089861358e+00 9.744961150014793683e-01 8.874755286597395265e-02 2.457786544799000025e+06
-6.074641965873609273e+00 9.174196141746326916e-01 1.348034485436267471e-01 2.453105293812000193e+06
-6.074641329265784151e+00 9.252984557553065592e-01 1.350389893956074894e-01 2.453105043804000132e+06
-6.074640692719391666e+00 9.471350947650718499e-01 1.357360481703737409e-01 2.453104793821000028e+06
-6.073404606468322697e+00 1.002883246727747091e+00 8.360478412471693266e-02 2.456690046047999989e+06
-6.071501036196521817e+00 1.043857327354499764e+00 7.460974716886653590e-02 2.459613045586999971e+06
-6.070925568857172827e+00 9.549276135115339903e-01 1.946741463605138889e-01 2.454564795727000106e+06
-6.070608866440807105e+00 8.402080537187479603e-01 8.658076619794347062e-02 2.456025544701999985e+06
-6.070405336468365221e+00 9.710395542590443130e-01 3.182116059137159170e-02 2.460044545677000191e+06
-6.068557898570502651e+00 1.029814353714834541e+00 1.041114409581787303e-01 2.458949045231999829e+06
-6.068399225763717375e+00 9.319591330465561985e-01 6.758538171843844755e-02 2.456324545227999799e+06
-6.065738255348152919e+00 9.294560191058229837e-01 1.560269123813668724e-01 2.452739295669999905e+06
-6.065736976332930297e+00 9.489412289601266703e-01 1.572188067935597899e-01 2.452738795665000100e+06
-6.065736335444612770e+00 9.353461719184872347e-01 1.558719720629311023e-01 2.452738545123000164e+06
-6.064583865941718166e+00 1.100895597783410507e+00 7.409853198886498515e-02 2.456391044426000211e+06
-6.064330989966000729e+00 1.006984494472537017e+00 1.212888497137133564e-01 2.457487545785000082e+06
-6.064261721500459501e+00 1.009409467454265297e+00 3.118707803017757574e-02 2.459978045322000049e+06
-6.063966664540324736e+00 1.023914015036503145e+00 1.801994705191184432e-01 2.454498295690999832e+06
-6.063900548651610656e+00 8.619824433019126486e-01 9.893025080075938671e-02 2.457122045547000133e+06
-6.063032439955585495e+00 9.810764138583962790e-01 9.580210592695734273e-02 2.456756545194999781e+06
-6.062952503738066490e+00 9.158493415220494427e-01 8.980342744097148666e-02 2.457853044629999902e+06
-6.060252528207033862e+00 1.034329745134677569e+00 9.625249212042348568e-02 2.451941543914999813e+06
-6.060251337573021146e+00 1.067254415215243446e+00 9.816471776112208059e-02 2.451942043905999977e+06
-6.060250742219992048e+00 1.085070418555134752e+00 9.920919833319538639e-02 2.451942293912999798e+06
-6.059565929059040457e+00 9.687197635742679225e-01 2.189396768805621507e-01 2.454930044677999802e+06
-6.058468686816147475e+00 1.151907633319717572e+00 9.011215341450472260e-02 2.455959044104000088e+06
-6.057985141633035475e+00 9.605513067224817902e-01 1.053225332477568943e-01 2.458218544900999870e+06
-6.057801227975124547e+00 1.027728157453596136e+00 2.183961601102591410e-01 2.454863336641000118e+06
-6.053470081311700390e+00 9.467541437050086550e-01 1.944802158905162837e-01 2.454565045746999793e+06
-6.052887876008148815e+00 1.028003158159633834e+00 1.225446980166919470e-01 2.451279295446999837e+06
-6.052887239249980844e+00 1.046826128875351092e+00 1.234979059121220080e-01 2.451279045315000229e+06
-6.052886604096157086e+00 1.041272444593369428e+00 1.230636553084693274e-01 2.451278795814000070e+06
-6.052885967696894909e+00 1.036582904359062862e+00 1.226811132194779858e-01 2.451278545820999891e+06
-6.052842810027247999e+00 1.157096600704373257e+00 1.272554743843610503e-01 2.452375295787999872e+06
-6.052842167600537948e+00 1.122023783109674433e+00 1.257031690652390399e-01 2.452375045787000097e+06
-6.052841525135495893e+00 1.127647556409284046e+00 1.259113062967035235e-01 2.452374795772000216e+06
-6.052840882709269010e+00 1.148247215610944005e+00 1.267677627817811459e-01 2.452374545772999991e+06
-6.052002555398873440e+00 1.014354142924274171e+00 1.853105632501592104e-01 2.455295294340999797e+06
-6.049733363253951168e+00 1.038023296645152804e+00 9.851803125785225934e-02 2.458517045917999931e+06
-6.049485791168256910e+00 1.127179857967221643e+00 1.008327166603181363e-01 2.455660545841000043e+06
-6.048078013917226770e+00 1.233760238562523037e+00 1.016495755856027389e-01 2.458584044170999900e+06
-6.047041411704547897e+00 9.264758292068504542e-01 8.266379826525586949e-02 2.459247545694999862e+06
-6.046807492610394519e+00 8.760230847188398284e-01 1.693625209016330069e-01 2.454200087332000025e+06
-6.045642438279824837e+00 1.048028537160226259e+00 1.814183206849143692e-01 2.454498045034000184e+06
-6.043767495556166658e+00 8.764708185247888084e-01 1.176861644402911050e-01 2.455593545727999881e+06
-6.043630626824724850e+00 1.021029806010910423e+00 1.251782011997869815e-01 2.452307545764000155e+06
-6.043629424559109786e+00 1.011943146561418594e+00 1.249508580153954052e-01 2.452308045752999838e+06
-6.043628823416366203e+00 1.007072613005194128e+00 1.248221277946438140e-01 2.452308295750999823e+06
-6.042819469749931116e+00 8.590020471190400464e-01 8.968680241858738300e-02 2.458151543982000090e+06
-6.040871155895253253e+00 9.548813175440906686e-01 8.142739170566540285e-02 2.457420545622999780e+06
-6.040646657886691528e+00 9.633902243011004396e-01 8.842687211344721354e-02 2.457786044916000217e+06
-6.040532529330028488e+00 1.133138112052778368e+00 8.668842424448994222e-02 2.457055044106000103e+06
-6.038486422798991171e+00 9.959868246691127025e-01 8.338049712393322266e-02 2.456689546019000001e+06
-6.037145813151512996e+00 8.575834081232450723e-01 8.718064885159559907e-02 2.456026044817000162e+06
-6.035907593167337382e+00 9.390571159387137712e-01 1.943022440055414690e-01 2.454565295332000125e+06
-6.035724139993241089e+00 1.050151751070032002e+00 7.484192161087342698e-02 2.459612540728999767e+06
-6.034796077421744620e+00 1.011882221417972572e+00 1.853167351736191848e-01 2.455295543972000014e+06
-6.032038056257941427e+00 8.745197521525386319e-01 1.693825995126989892e-01 2.454200295686999802e+06
-6.031315653102915064e+00 1.135691337268247336e+00 7.563185573544070617e-02 2.456391546023000032e+06
-6.030773552595061204e+00 9.648929659829116323e-01 1.195919086413805427e-01 2.457488045696999878e+06
-6.030582701079706176e+00 8.760896313805301983e-01 9.964596840522665921e-02 2.457122545005999971e+06
-6.029815910849873895e+00 9.846048224679715410e-01 9.606598172324477825e-02 2.456757045231000055e+06
-6.029046435183404995e+00 9.055630307097254361e-01 8.949106727588576615e-02 2.457853543488999829e+06
-6.027195195641564140e+00 1.033045494345824711e+00 1.804369585476637561e-01 2.454497795001999941e+06
-6.025007203612936735e+00 8.433685718967017797e-01 1.359418243354127975e-01 2.453036545671000145e+06
-6.025005979529219680e+00 8.438113366273800597e-01 1.361489312697781173e-01 2.453037045671999920e+06
-6.025005367438915016e+00 8.455165108558434506e-01 1.363125180550535387e-01 2.453037295696999878e+06
-6.024743783661098639e+00 9.780020644425576615e-01 2.195886299969413979e-01 2.454930544610000215e+06
-6.023645752418834931e+00 9.594813124615662048e-01 1.053205537168255268e-01 2.458219044737999793e+06
-6.022568062628570473e+00 1.143730894398301112e+00 8.988068255992094635e-02 2.455958545861000195e+06
-6.021605761191398010e+00 1.265089400816511223e+00 3.845660763300242646e-01 2.450913295344999991e+06
-6.021604509249661952e+00 1.278530076535869808e+00 3.821569822293067742e-01 2.450912806572999805e+06
-6.021603887321127502e+00 1.279446920108118668e+00 3.798238218893748019e-01 2.450912563765999861e+06
-6.021084347165416517e+00 8.772285002433418688e-01 1.444079545425557554e-01 2.453402545812000055e+06
-6.021083730377799981e+00 8.602083817391583676e-01 1.437512834387067173e-01 2.453402795892000198e+06
-6.021083114909986378e+00 8.564325782657941089e-01 1.436811026414003267e-01 2.453403045431999955e+06
-6.021082499270772104e+00 8.502314596207867226e-01 1.435034300197630952e-01 2.453403295036999974e+06
-6.018238761114848678e+00 8.938302268562504649e-01 1.928504717721725992e-01 2.454565545315000229e+06
-6.017486065877152512e+00 1.004052517859838511e+00 1.849910976655894379e-01 2.455295793149999809e+06
-6.016462826023227350e+00 1.001931197468209245e+00 1.670517030945566084e-01 2.453766545433999971e+06
-6.016462205097735882e+00 9.874428552663508940e-01 1.664012930704776294e-01 2.453766795400000177e+06
-6.016461584051200795e+00 9.947732607755200851e-01 1.670001902026765073e-01 2.453767045413000043e+06
-6.016461118322442125e+00 9.909623101645681498e-01 1.669149559221975720e-01 2.453767232900999952e+06
-6.016461066623667087e+00 9.879213196520491014e-01 1.667544107664966357e-01 2.453767253713000100e+06
-6.016461014781098626e+00 9.804957648551176908e-01 1.663420913561464987e-01 2.453767274583000224e+06
-6.016460962868200646e+00 9.831360346004847095e-01 1.665085787377771354e-01 2.453767295479000080e+06
-6.015368255913587703e+00 1.104935234317082182e+00 1.001519080436870379e-01 2.455661045775999781e+06
-6.015102850080999097e+00 8.626959899951158750e-01 1.388459056616727916e-01 2.451576544623000082e+06
-6.015102244354743277e+00 8.771885225842108724e-01 1.403325449752406140e-01 2.451576794584000017e+06
-6.015101638282786212e+00 9.008272392418765762e-01 1.426788437355586137e-01 2.451577044687000103e+06
-6.015101032701611672e+00 9.075553156271831678e-01 1.434880479798536501e-01 2.451577294586999808e+06
-6.014900618807260457e+00 1.061100841110077742e+00 9.908689946032228635e-02 2.458516545764999930e+06
-6.014209929328639959e+00 8.716491685454021976e-01 1.693687164383242960e-01 2.454200545725000091e+06
-6.013920764788598383e+00 1.309549994891575420e+00 1.672660898633168969e-01 2.453835295392000116e+06
-6.013920119125723218e+00 1.317512775911975575e+00 1.674801764063768017e-01 2.453835045392000116e+06
-6.013919473495525914e+00 1.332261977323336399e+00 1.680108320791649790e-01 2.453834795404999983e+06
-6.013242801071974952e+00 1.214845932722834476e+00 1.009114264714159881e-01 2.458584544005999807e+06
-6.011985130993632076e+00 9.806925254919344193e-01 1.840327413279203017e-01 2.454132545859000180e+06
-6.011984507249212406e+00 1.013421851940076612e+00 1.865937053535299817e-01 2.454132795454000123e+06
-6.011983817207454450e+00 1.014774953730907425e+00 1.869435574603504346e-01 2.454133071576999966e+06
-6.011983256834550815e+00 9.951041216994783722e-01 1.857179517624679699e-01 2.454133295806999784e+06
-6.011735929281521784e+00 1.076842859672022090e+00 1.012537386661137850e-01 2.451645295692000072e+06
-6.011735280490386302e+00 1.070186107272113052e+00 1.009017822645066620e-01 2.451645045669000130e+06
-6.011734631769631854e+00 1.065814675918328458e+00 1.006487657803034064e-01 2.451644795663999859e+06
-6.011733983096879008e+00 1.090848851420966215e+00 1.016419025356856132e-01 2.451644545677000191e+06
-6.011470694091786804e+00 9.972985751867429194e-01 1.843342116402351683e-01 2.454131545406999998e+06
-6.011470069222293766e+00 1.008162916621838434e+00 1.853185098925068941e-01 2.454131795406000223e+06
-6.011468818414670068e+00 9.843476164764342062e-01 1.840756266100935790e-01 2.454132295830000192e+06
