# heliocentricLat[deg] normalizedFlux[unitless] normalizedFluxUnc[unitless] avgTimeOfObservation[JD]
-1.504640330439549478e+00 1.016735407427958204e+00 1.021249575097432222e-01 2.454611045692000072e+06
-1.502907869739752433e+00 1.008113613739127779e+00 9.675765416410015210e-03 2.452053795690000057e+06
-1.498318342163208472e+00 1.023692822481033993e+00 5.928210410554475562e-02 2.459569045198000036e+06
-1.497811484524661063e+00 9.086312107858227627e-01 6.811435397627896293e-02 2.455550543531000149e+06
-1.497811464148099070e+00 8.639618174076184598e-01 6.545947416306426014e-02 2.455551043281999882e+06
-1.495703763318980695e+00 9.460735321390433272e-01 6.713305684913999094e-02 2.454455295063000172e+06
-1.495501712586634779e+00 1.131217234481272760e+00 1.128063375738586477e-01 2.454977292872999795e+06
-1.494824516913093149e+00 9.987055662080496221e-01 6.713507736695940864e-02 2.454455045103999786e+06
-1.491434861871338224e+00 9.871806429579944586e-01 2.915603426433463832e-02 2.453725298853999935e+06
-1.491433788555812434e+00 1.000000000000000000e+00 2.915649196686704789e-02 2.453725045437000226e+06
-1.491433770196457287e+00 9.750765693160194925e-01 2.915661785069848660e-02 2.453724795417999849e+06
-1.491432723195531551e+00 9.652805204236333259e-01 2.915674805508210524e-02 2.453724545421999879e+06
-1.489194973739093042e+00 1.201974732220677966e+00 1.006203053965188006e-02 2.451898314406999853e+06
-1.489192787747393387e+00 1.228312621152195971e+00 1.006230130682698315e-02 2.451897795400000177e+06
-1.489191671470195377e+00 1.243801309001623334e+00 1.006205767272813113e-02 2.451898045384000055e+06
-1.489191630198229310e+00 1.213287221227095980e+00 1.006734435550891982e-02 2.451897545386000071e+06
-1.488919611110888885e+00 1.045407296471050351e+00 8.570354911036150158e-02 2.455341795741999988e+06
-1.488094258363949596e+00 9.955387338007235520e-01 9.799087601553228832e-03 2.451689295051999856e+06
-1.488092116768182427e+00 1.032999305981283200e+00 9.799369299692873431e-03 2.451688795053000096e+06
-1.488090998169159906e+00 1.035453937366205945e+00 9.799336834307991254e-03 2.451688545038999990e+06
-1.487597041833352618e+00 7.589734739314705214e-01 6.791651265111706137e-02 2.456803545646000188e+06
-1.486249986053615357e+00 1.034531969071931901e+00 2.770117435394906999e-02 2.453879545444999821e+06
-1.486248925820462974e+00 1.027200820886225774e+00 2.770186592634692538e-02 2.453880295804999769e+06
-1.486246730406153516e+00 1.027665113449891532e+00 2.770128533809975563e-02 2.453879795388999861e+06
-1.485307894086290048e+00 9.049996609358289534e-01 8.980515515233200574e-02 2.457534045872999821e+06
-1.484698578268000224e+00 9.254300817345620933e-01 9.490347309830886313e-02 2.455184795799000189e+06
-1.479022142689143005e+00 7.155190565649721668e-01 5.135791504221190462e-02 2.455708044724999927e+06
-1.477477401535712387e+00 9.814724637499165905e-01 8.118349016585228728e-02 2.458837545983999968e+06
-1.476615799310815325e+00 9.874496740573669440e-01 8.139104671672153790e-02 2.458838045909999870e+06
-1.472483220443481455e+00 1.264767054715607797e+00 5.052378214247513211e-02 2.459725045468000229e+06
-1.472483199748286120e+00 1.324598720417463849e+00 5.265230915169022419e-02 2.459724545930000022e+06
-1.470726404565501300e+00 1.009822247796616335e+00 1.263876995634724554e-02 2.451325296744999941e+06
-1.470725297263326903e+00 1.004585585635150435e+00 1.263937786069399376e-02 2.451325045307999942e+06
-1.470724177326391269e+00 9.840038922536615829e-01 1.264051787043791314e-02 2.451324545758000109e+06
-1.470723116555870957e+00 1.001911268352939421e+00 1.264004271084783262e-02 2.451324795334000140e+06
-1.467660761187504326e+00 1.103205604073865587e+00 8.687095133079039688e-02 2.456072545859999955e+06
-1.466844662166244762e+00 1.068157916354426140e+00 8.447576681482452110e-02 2.456073045363999903e+06
-1.465520542525193592e+00 1.140105023127550909e+00 1.130519953235571279e-01 2.454976793459999841e+06
-1.465209710296214274e+00 1.394496831087094213e+00 7.245054378754636759e-02 2.458264545897000004e+06
-1.464919235530989239e+00 1.100968441789929475e+00 6.713896564721730242e-02 2.454454545330000110e+06
-1.458930368443128733e+00 1.066042687031881986e+00 8.715240640885753287e-02 2.455342045756000094e+06
-1.457049737052340088e+00 1.647672296891877997e+00 1.670593827773409271e-02 2.452993544966999907e+06
-1.457047571639246586e+00 1.661708381013956348e+00 1.670839795451004722e-02 2.452994295009000227e+06
-1.457046478989916904e+00 1.640376711009985833e+00 1.670655805585868903e-02 2.452993795088000130e+06
-1.457046419729298492e+00 1.651262783569018566e+00 1.670745112689712986e-02 2.452994045047000051e+06
-1.456345475730692174e+00 9.552451425819087349e-01 2.311007918831003635e-02 2.453515295450000092e+06
-1.456344358412334561e+00 9.673682688813493025e-01 2.311008501751795480e-02 2.453515045344000217e+06
-1.456344338039184061e+00 9.839834254170854999e-01 2.311006468994222796e-02 2.453514545704999939e+06
-1.456342121381476007e+00 9.746631273612010871e-01 2.311006390961345761e-02 2.453514795795000158e+06
-1.455407126232582282e+00 8.358719963591906277e-01 4.597064609719028749e-02 2.454089295822000131e+06
-1.455406053342615635e+00 8.794059980045729752e-01 4.597084168103264534e-02 2.454088793943999801e+06
-1.455403900045083354e+00 8.600422413290138568e-01 4.597075337565899311e-02 2.454089043982999865e+06
-1.455403879341415463e+00 8.987588595311141182e-01 4.597060049114690128e-02 2.454088544389000162e+06
-1.453360633155913684e+00 1.065372746522291969e+00 1.237948624429287270e-02 2.451166795028000139e+06
-1.453360612433739707e+00 1.054526076696666870e+00 1.237952635114929027e-02 2.451167044883999974e+06
-1.453359496442520937e+00 1.040578933796554972e+00 1.237970273510140794e-02 2.451167293986000121e+06
-1.453357331566280441e+00 1.057180643302340517e+00 1.237846834084286619e-02 2.451166544978000224e+06
-1.453294296992069912e+00 1.038134786881587557e+00 5.788800653060223456e-02 2.459360045810999814e+06
-1.452815546116857037e+00 1.169720622602861582e+00 5.527387351395558757e-02 2.457376045431999955e+06
-1.451925455647096630e+00 9.432874799180867020e-01 1.855132466280846881e-02 2.450959053398999851e+06
-1.451924191396835040e+00 9.405691114871771452e-01 1.855142784439202733e-02 2.450958799370999914e+06
-1.451924150974632344e+00 9.123456592302813251e-01 1.855096090843616485e-02 2.450959354460999835e+06
-1.446194612715774763e+00 1.110382716684200188e+00 7.132743527406540385e-02 2.458106545901999809e+06
-1.439089039851760177e+00 9.339309391018169038e-01 1.057059061379533732e-01 2.454819794608999975e+06
-1.437769954551119111e+00 9.440476357328626555e-01 6.556902472705108433e-03 2.452261545787000097e+06
-1.437769911712371895e+00 9.506613864998046948e-01 6.556435906747824609e-03 2.452262294606000185e+06
-1.437769893313352920e+00 9.484834067203996577e-01 6.557058985294668060e-03 2.452261795324999839e+06
-1.437768841610147952e+00 9.366810214511697152e-01 6.556954875441395846e-03 2.452262044908999931e+06
-1.437138951925953867e+00 1.138074458076734352e+00 1.128997107935058031e-01 2.454976543858000077e+06
-1.436927984139393821e+00 1.120074688986040012e+00 7.489956782402437674e-02 2.458995043140999973e+06
-1.436432158504287848e+00 1.011220639371531282e+00 5.843919338399904129e-02 2.459567545179999899e+06
-1.436090459267526320e+00 1.052664539877341099e+00 7.388739555447464136e-02 2.458994543343000114e+06
-1.434804733922440567e+00 9.536460791179606211e-01 7.070490461735599863e-02 2.455549544311999809e+06
-1.433916593919551952e+00 9.067808831705082007e-01 6.789088366494369642e-02 2.455550043976000044e+06
-1.430672492900970649e+00 9.618690112580949858e-01 1.844985682842501321e-02 2.453151295715999790e+06
-1.430672454467479815e+00 9.781234342658388092e-01 1.844907285361640364e-02 2.453150545634000096e+06
-1.430671392967854505e+00 9.538692092049158022e-01 1.844947334500638900e-02 2.453151045688000042e+06
-1.430669192685723567e+00 9.784501544382142590e-01 1.844926818832034326e-02 2.453150795663000084e+06
-1.429727829171931308e+00 1.092823223211953909e+00 8.960149486656776574e-02 2.455343295777999796e+06
-1.428255187662207604e+00 7.380238197916495491e-01 6.630073447961107314e-02 2.456804044778999873e+06
-1.427226835144193462e+00 1.175740131091895346e+00 7.260509080317341379e-02 2.459202545985999983e+06
-1.425505290533379599e+00 1.204486393583306114e+00 7.380768004429415219e-02 2.459203045948000159e+06
-1.425407921144399959e+00 9.167472886552676670e-01 9.101042962671374026e-02 2.457534545034999959e+06
-1.421299764046360270e+00 7.257729858307004900e-01 5.192903718519825684e-02 2.455707544683999848e+06
-1.420885382650524553e+00 9.176388883224519954e-01 9.451512646953998120e-02 2.455185045803999994e+06
-1.420690298154801301e+00 7.311194577239014114e-01 5.646218407320478111e-02 2.458629545409000013e+06
-1.419998415053975949e+00 9.128380237150977017e-01 9.380794879903357752e-02 2.455184545764999930e+06
-1.419998394566428068e+00 9.321089632133043867e-01 9.576038489944635468e-02 2.455185295787999872e+06
-1.416850306638344659e+00 1.005641507514774213e+00 1.017710604450387246e-01 2.454611795086000115e+06
-1.416343986707619518e+00 8.616280673383277522e-01 7.450851186611968935e-02 2.455914545452999882e+06
-1.416036728129692612e+00 1.019828782880724427e+00 1.024077099333016161e-01 2.454612045018000063e+06
-1.412467123930105428e+00 1.241371263738480168e+00 4.971403942438294699e-02 2.459725545270999894e+06
-1.412048003503118876e+00 1.133110044935470961e+00 1.348077999798928499e-02 2.452785045584999956e+06
-1.412047962660794020e+00 1.139938297650731291e+00 1.348087518346620210e-02 2.452784795684999786e+06
-1.412046860974206286e+00 1.123370592751103736e+00 1.348078463449698880e-02 2.452785295746000018e+06
-1.412045780794759064e+00 1.143331790859401398e+00 1.348080790046880806e-02 2.452784545619999990e+06
-1.411263517492758579e+00 1.175991701848562832e+00 9.945540803278462086e-03 2.451530795024000108e+06
-1.411263479096959816e+00 1.166943901480401280e+00 9.945611002378115101e-03 2.451530544945999980e+06
-1.411262440890880043e+00 1.161943323572503184e+00 9.945466907485737626e-03 2.451531295016000047e+06
-1.411260209195096982e+00 1.152718107752825016e+00 9.945427718369747108e-03 2.451531045045000035e+06
-1.409691419548917413e+00 1.044080727133279263e+00 8.288806327370383531e-02 2.456073545487000141e+06
-1.408133846155275481e+00 9.386023757479265983e-01 1.060720530049738680e-01 2.454820044642999768e+06
-1.407925478415192222e+00 1.146526971980995624e+00 1.133956279954935753e-01 2.454977043264000211e+06
-1.407249058779769246e+00 9.427337057892885008e-01 1.060541923780294049e-01 2.454819544716999866e+06
-1.404933817636738080e+00 1.386589037815125769e+00 7.231285341050183724e-02 2.458265045574000105e+06
-1.402433152429938046e+00 9.673722011467609239e-01 7.642654243139440640e-02 2.458471545576000120e+06
-1.401566274198033035e+00 9.410239401320459329e-01 7.571687928925834032e-02 2.458472045239999890e+06
-1.400641032595660196e+00 1.254427110478013585e+00 6.713939273531975560e-02 2.454453795787999872e+06
-1.399690242790251116e+00 1.088580042308146645e+00 8.902881838074608312e-02 2.455342795837999787e+06
-1.399678636864606807e+00 8.303587178800649893e-01 7.578544205483296603e-02 2.457169545464000199e+06
-1.399429618491818239e+00 1.100102788663924525e+00 4.800973537451325851e-02 2.456280046033000108e+06
-1.395650685565462901e+00 1.000770661908688242e+00 7.793597315216612559e-03 2.452420545249000192e+06
-1.395649624908494424e+00 1.008492097751525041e+00 7.793661667810231064e-03 2.452420795363999903e+06
-1.395647398446977938e+00 1.017454595073967516e+00 7.793669852641055447e-03 2.452421295682999771e+06
-1.395647378026793284e+00 1.006165028383793736e+00 7.793550467309220617e-03 2.452421045739999972e+06
-1.393916660755141868e+00 1.140962882083215391e+00 6.035608818813167215e-02 2.459361099531999789e+06
-1.392267037868590851e+00 1.037643721046377143e+00 6.733829917482916927e-02 2.456438545417999849e+06
-1.391445306638584123e+00 1.038737978408107443e+00 6.748848038722100873e-02 2.456439045177999884e+06
-1.390400388099498619e+00 1.162585919633721598e+00 5.493677076808350240e-02 2.457375546006999910e+06
-1.386734047909938594e+00 1.006616023316113662e+00 1.017682579094706941e-01 2.454611504250000231e+06
-1.384692155383481893e+00 1.207448849275083891e+00 1.096381611394734237e-02 2.452626545772999991e+06
-1.384691059955499348e+00 1.204747209355057080e+00 1.096383119204268411e-02 2.452626795750000048e+06
-1.384689925222092111e+00 1.220869778770590663e+00 1.096396894340129734e-02 2.452627045744999778e+06
-1.384688868878320989e+00 1.224956032015635632e+00 1.096403662856981591e-02 2.452627295752999838e+06
-1.382643147003965733e+00 1.110302738509296949e+00 7.127537717577572818e-02 2.458106044517000206e+06
-1.382109133598518724e+00 1.026980926595942645e+00 9.681527331971072695e-03 2.452054795698999893e+06
-1.379503714245020385e+00 1.121172099094520647e+00 1.124432811580198949e-01 2.454977542830000166e+06
-1.377156653128839281e+00 9.291579415340758263e-01 1.051445282021448852e-01 2.454818794693000149e+06
-1.375749260029897281e+00 1.079071238134959643e+00 7.432761148555694364e-02 2.458996045911000110e+06
-1.373581252055497970e+00 1.001376530458276903e+00 5.799345706913412030e-02 2.459568045303000137e+06
-1.371254124229140947e+00 1.098911693160179670e+00 8.984625347488631175e-02 2.455343045795999933e+06
-1.367984806849962709e+00 7.355843240399715377e-01 6.625364698249171236e-02 2.456804544536999892e+06
-1.367685577550195042e+00 1.065969963216286454e+00 2.770817398311144555e-02 2.453881045357000083e+06
-1.367683354288058650e+00 1.062558268195884947e+00 2.770856302582545838e-02 2.453881295471000019e+06
-1.367683333416848335e+00 1.043217556036746263e+00 2.770740464096019956e-02 2.453880545444999821e+06
-1.367682292470586480e+00 1.061841522717408504e+00 2.770784364235173367e-02 2.453880795376999769e+06
-1.367365705093133821e+00 9.706134778808149788e-01 9.801048859703245797e-03 2.451690295053999871e+06
-1.367365686446673223e+00 9.804298410736651537e-01 9.801092339948160731e-03 2.451690045030000154e+06
-1.366134304599775584e+00 9.470769574516251232e-01 2.903839040092365612e-02 2.453724295344000217e+06
-1.366133188632659534e+00 9.341816565195497635e-01 4.101706455725080691e-02 2.453723795363000128e+06
-1.366132112985019686e+00 9.089777821050183393e-01 4.101712648134837880e-02 2.453723545353999827e+06
-1.366130997124350266e+00 9.360090115809817091e-01 2.903189901101159084e-02 2.453724045378000010e+06
-1.365197333430619553e+00 1.104608058532436043e+00 6.972221244325836620e-02 2.459201544627000112e+06
-1.364964418552206515e+00 1.208285380933177278e+00 1.006787849790020256e-02 2.451897045322000049e+06
-1.364964398083907682e+00 1.202616774357374574e+00 1.006769102090811045e-02 2.451897295384000055e+06
-1.364963321363077853e+00 1.185238222670653929e+00 1.006754299462274925e-02 2.451896545330999885e+06
-1.364962185787269355e+00 1.180645273099958814e+00 1.006765592002466236e-02 2.451896795359999873e+06
-1.364335067595002338e+00 1.109769388218447395e+00 6.995840027161580321e-02 2.459202044586000033e+06
-1.361853851351666700e+00 8.040851386110524635e-01 5.877902052814398121e-02 2.455709045775999781e+06
-1.358345314654539893e+00 8.800631901701126969e-01 5.536024211876280909e-02 2.457740545239000116e+06
-1.357468877742609159e+00 9.163580800467318044e-01 5.661583268720472156e-02 2.457741044908000156e+06
-1.354043214949029128e+00 1.003639448861040062e+00 8.172921848681437285e-02 2.458836544540000148e+06
-1.353209500854808622e+00 1.179719397929605673e+00 4.752779950212068089e-02 2.459726044997999910e+06
-1.350249273395602412e+00 1.119852859027143266e+00 1.124545831699924336e-01 2.454977792812999804e+06
-1.350121023642243179e+00 1.088710860969589245e+00 1.264057239990179840e-02 2.451325795446999837e+06
-1.350121003688511623e+00 1.065757437297323973e+00 1.264102970860789613e-02 2.451325545297000092e+06
-1.349171086325521296e+00 1.012086414592990202e+00 8.070421720733921001e-02 2.456074045092000160e+06
-1.345406298790012611e+00 1.369551922798432964e+00 7.200283647961648603e-02 2.458265545568000060e+06
-1.341984226124627755e+00 1.073358661273989378e+00 8.790386921158854783e-02 2.455342545859000180e+06
-1.339961843294495525e+00 9.604939087944578402e-01 7.619192570440413981e-02 2.458471045950000174e+06
-1.339894186926529729e+00 8.158282506178454740e-01 7.469294559039110770e-02 2.457170045582000166e+06
-1.339093373278664734e+00 9.964992427316243795e-01 7.718359255949976128e-02 2.458470545754000079e+06
-1.337154516731375642e+00 1.214088758628956377e+00 6.713776506772199670e-02 2.454454045752000064e+06
-1.336994367064147538e+00 9.767891036598879140e-01 2.312985817771138347e-02 2.453516044699999969e+06
-1.336992169552666310e+00 9.509747812426918578e-01 2.312960004613514448e-02 2.453515794637000188e+06
-1.336992151299445375e+00 9.435857682384410916e-01 2.312969373981766177e-02 2.453516301818000153e+06
-1.336991070632247647e+00 9.473049127605062125e-01 2.312953418198523611e-02 2.453515545398000162e+06
-1.336272163371031718e+00 1.331932691679122538e+00 6.714287627856192764e-02 2.454453545787999872e+06
-1.333892168478661100e+00 1.039232479507492757e+00 6.760180957309123995e-02 2.456439545150999911e+06
-1.333005078605244087e+00 1.562457785631465201e+00 1.668138451124832194e-02 2.452993294979999773e+06
-1.333005039589189034e+00 1.574758734070865751e+00 1.668142172545874699e-02 2.452993044941999950e+06
-1.333002886463679593e+00 1.551165605058027364e+00 1.668122106388104584e-02 2.452992795351000037e+06
-1.333002865808860848e+00 1.537041087160513353e+00 1.668115491244765575e-02 2.452992545307999942e+06
-1.331643832222734414e+00 9.143302055198756495e-01 1.855431151169760484e-02 2.450959548469999805e+06
-1.331642801894718842e+00 8.981777881038364164e-01 1.855285913911008250e-02 2.450960055468999781e+06
-1.331640540424319452e+00 8.799383008481829194e-01 1.855240248241338263e-02 2.450960298429000191e+06
-1.331640518810449869e+00 8.984749107518459343e-01 1.855294122926681374e-02 2.450959802329000086e+06
-1.329219464635835735e+00 9.126713880146949398e-01 4.597456516749780231e-02 2.454088294335000217e+06
-1.329219444134827510e+00 9.226181881300552501e-01 4.597459352671447869e-02 2.454088045835999772e+06
-1.329218367467009276e+00 9.679991044647886511e-01 4.597421024334374939e-02 2.454087545834999997e+06
-1.329216200457567165e+00 9.591600791074340604e-01 4.597560857849040949e-02 2.454087795830000192e+06
-1.328889282761827051e+00 9.793835892254516562e-01 1.008855742999296284e-01 2.454613045074999798e+06
-1.327806139603014968e+00 1.035784496001779909e+00 1.237865500055902561e-02 2.451165794952999800e+06
-1.327806120991305239e+00 1.009276309770734237e+00 1.237843729879819360e-02 2.451165545398999937e+06
-1.327803984849786234e+00 1.121792756414962122e+00 1.237894216119594763e-02 2.451166297034000047e+06
-1.327802856146387933e+00 1.045285741820962899e+00 1.237855073492427280e-02 2.451166045020999853e+06
-1.327758475863913823e+00 1.128029192072596221e+00 6.002570719556253598e-02 2.459360545200999826e+06
-1.326990429543663641e+00 1.167683314558630503e+00 5.513374530693804926e-02 2.457375044788000174e+06
-1.326452700298168974e+00 1.493552347038485051e+00 6.070581488857432206e-02 2.457901045679000206e+06
-1.324095138787623860e+00 9.312934027786732294e-01 9.496792897181260962e-02 2.455184295750000048e+06
-1.320975201582119007e+00 1.146736734313747785e+00 1.137824442078832626e-01 2.454978295347000007e+06
-1.319348278758798898e+00 1.109202888612523585e+00 1.120684737544198756e-01 2.454978042789999861e+06
-1.317006744228645942e+00 1.129489791997069226e+00 7.506999114799199624e-02 2.458995546002000105e+06
-1.313932033808698607e+00 1.084057871132303896e+00 1.027189314200639969e-01 2.456644544100999832e+06
-1.312355173673618092e+00 9.415824166745081492e-01 5.473886141598872934e-02 2.459566545038999990e+06
-1.310609387633378420e+00 9.497633313718747416e-01 1.845475501709153976e-02 2.453152295717999805e+06
-1.310609367212345111e+00 9.457793020071526557e-01 1.845421074922455953e-02 2.453151795723000076e+06
-1.310608263945470586e+00 9.604811172436920064e-01 1.845471391965071428e-02 2.453152045721000060e+06
-1.310606077714531192e+00 9.472125729625141544e-01 1.845389866475168755e-02 2.453151545713000000e+06
-1.310097317490405366e+00 7.284408544658244056e-01 6.580620101803080768e-02 2.456805044592999853e+06
-1.306715330162263822e+00 1.021685048623534264e+00 7.472460892858497072e-02 2.455548545121999923e+06
-1.306262810436175759e+00 1.163181953079848396e+00 6.713552805156851322e-02 2.454454295367000159e+06
-1.303129131085849934e+00 7.535928776189930733e-01 5.406883430658836198e-02 2.455708543655999936e+06
-1.299822085267267724e+00 7.609995803354423494e-01 5.690632224038309761e-02 2.458631044304000214e+06
-1.299822064698373802e+00 7.695037398988896493e-01 5.701004131844031320e-02 2.458630545193000231e+06
-1.292209620096353095e+00 1.158782992870784012e+00 4.680652725101926148e-02 2.459726544466000050e+06
-1.291453423842810144e+00 1.077220738813570611e+00 1.348543311636910165e-02 2.452786295721999835e+06
-1.291452361216127720e+00 1.065114574783742052e+00 1.348523535398332002e-02 2.452785795613999944e+06
-1.291452340778234120e+00 1.067789921383238916e+00 1.348515850676662922e-02 2.452785545739000197e+06
-1.291452320178277935e+00 1.062993354318582551e+00 1.348521621795988057e-02 2.452786045708000194e+06
-1.291373420042807751e+00 1.115843211996702111e+00 4.530085779528320727e-02 2.459727044385999907e+06
-1.291192119185875953e+00 9.089247209296209551e-01 9.317208458118404757e-02 2.455184045797999948e+06
-1.291009970851587418e+00 9.665673875590573561e-01 7.751287034263569520e-02 2.456074544983000029e+06
-1.290862488121421459e+00 1.000194501698001170e+00 8.159141418737435314e-02 2.458836044408000074e+06
-1.290190170114740686e+00 9.565133595771978525e-01 7.694239896620061470e-02 2.456075045005999971e+06
-1.286186449815277077e+00 1.200272569455556493e+00 9.924477494420397977e-03 2.451529794584999792e+06
-1.286185349887014606e+00 1.189565998363683708e+00 9.924389399100449344e-03 2.451529544559999835e+06
-1.286184308329817005e+00 1.210106538734731396e+00 9.946173143445299902e-03 2.451530044608000200e+06
-1.284955454623992521e+00 1.361177180139595544e+00 7.185829236944010767e-02 2.458266045208999887e+06
-1.284194479044457271e+00 1.103433194854608557e+00 9.044425162949934482e-02 2.455343545750000048e+06
-1.283379963938752422e+00 1.107482864948062362e+00 9.086473796049211737e-02 2.455343795737999957e+06
-1.280551074291987002e+00 9.228318252094348528e-01 1.047089522234662673e-01 2.454818544722000137e+06
-1.274776652795084342e+00 1.030968003732990024e+00 7.795475637660666951e-03 2.452421545291000046e+06
-1.274776632254998487e+00 1.046100171101449927e+00 7.795675710609587840e-03 2.452422045260000043e+06
-1.274774481657093173e+00 1.024923860122300523e+00 7.795373266619535016e-03 2.452421795384000055e+06
-1.273776932759653757e+00 1.023272639865502542e+00 6.669015724316058880e-02 2.456440045191999990e+06
-1.270975638444836298e+00 9.831813805628268899e-01 1.010876722721743837e-01 2.454613294623999856e+06
-1.270392346532637440e+00 1.100833577891343840e+00 4.786358330195133320e-02 2.456278544459000230e+06
-1.270159283416574691e+00 1.008645227160050339e+00 1.020219384617119113e-01 2.454612545059999917e+06
-1.269501044099430542e+00 1.112982674584106935e+00 4.839571229656626505e-02 2.456279044451999944e+06
-1.266940011468486116e+00 1.504053067806712551e+00 6.096717995030861287e-02 2.457900545388999861e+06
-1.264352282093074153e+00 1.143753326815737159e+00 5.406679964662113730e-02 2.457374544888000004e+06
-1.263189581214825719e+00 1.145440005787486726e+00 6.048155621822821904e-02 2.459361628736000042e+06
-1.261553857948886304e+00 1.109016829299170226e+00 1.121580409878105422e-01 2.454978544582999777e+06
-1.260971010545021587e+00 1.054989021445269737e+00 9.683788258093645879e-03 2.452055545661000069e+06
-1.260969904869221336e+00 1.057537562760932692e+00 9.677433867593048661e-03 2.452055795746000018e+06
-1.260968817222063887e+00 1.040552839585108913e+00 9.677794272764494998e-03 2.452056295663000084e+06
-1.260968757700782428e+00 1.037233341482614035e+00 9.677549397404987958e-03 2.452056045741000213e+06
-1.260674796672536679e+00 1.238602694783585756e+00 1.095717671432868377e-02 2.452626045766000170e+06
-1.260674778123042516e+00 1.253876828296052182e+00 1.095725054884169429e-02 2.452625795743000228e+06
-1.260673718051896319e+00 1.213415635858015040e+00 1.095703791672965680e-02 2.452626295748000033e+06
-1.260046545963168230e+00 9.198192753049414527e-01 9.360292946161850869e-02 2.455183545861000195e+06
-1.257808624295728483e+00 1.152578628642145331e+00 7.254603598012679400e-02 2.458104545198000036e+06
-1.256934147773668853e+00 1.141749272170529128e+00 7.223148279228634727e-02 2.458105045239999890e+06
-1.250800246457581366e+00 1.111632948375260721e+00 1.050444390654883403e-01 2.456644044660999905e+06
-1.250173287384430676e+00 9.675043633202917714e-01 5.612171842237580893e-02 2.459567045206999872e+06
-1.249634588303251359e+00 6.932761198439096884e-01 6.314173344429119261e-02 2.456806045566000044e+06
-1.248864441820756621e+00 1.041435402732619586e+00 2.771414891655268539e-02 2.453881795406000223e+06
-1.248863376990721585e+00 1.039796255984652529e+00 2.771430679990706178e-02 2.453882045450999867e+06
-1.248863358538622848e+00 1.041140936514432180e+00 2.771367029803811777e-02 2.453881545475999825e+06
-1.248862233406422328e+00 1.036833046135393621e+00 2.771464181297806847e-02 2.453882295367000159e+06
-1.246283593725502792e+00 9.415315409241441502e-01 9.802877627485866857e-03 2.451690795034000184e+06
-1.246283553667044242e+00 9.354960075659735086e-01 9.803100000379995002e-03 2.451691295744000003e+06
-1.246282467402143324e+00 9.551174885356397137e-01 9.802967635436567184e-03 2.451690545051999856e+06
-1.246281399883187202e+00 9.241547968227649124e-01 9.803018740190041352e-03 2.451691045028000139e+06
-1.241771034978761623e+00 1.390116544527898679e+00 6.690278067474027257e-02 2.454453292107000016e+06
-1.241771014463578515e+00 1.361363753117353026e+00 6.690353747155015907e-02 2.454453041980000213e+06
-1.240827365397090487e+00 1.136813363312685343e+00 7.083396549889119098e-02 2.459200545243999921e+06
-1.240746055462020436e+00 9.846769310215585103e-01 7.253194333894125156e-02 2.455549044747000095e+06
-1.240517025733923084e+00 9.169892736499016817e-01 4.100780708699994920e-02 2.453723349396999925e+06
-1.240288428521128417e+00 1.167789433610679994e+00 1.006774374394385323e-02 2.451896295326999854e+06
-1.240288410214997139e+00 1.153096835096025341e+00 1.006755422752776685e-02 2.451896045326999854e+06
-1.240287327856737010e+00 1.128240638889137060e+00 1.006746840233475881e-02 2.451895795330000110e+06
-1.240285146717357900e+00 1.096347469632546590e+00 1.006715556516239556e-02 2.451895545357999858e+06
-1.231035260969675971e+00 8.942160907922152013e-01 5.575808598716676390e-02 2.457739545369999949e+06
-1.231035239801465675e+00 8.822024374989236861e-01 5.539620176825633957e-02 2.457740045690000057e+06
-1.229175187261039026e+00 1.142817103491071906e+00 1.264100960762357985e-02 2.451326795787999872e+06
-1.229171847922829075e+00 1.152447736552778546e+00 1.263989145635725439e-02 2.451327295756999869e+06
-1.229171828114149712e+00 1.154362224601961362e+00 1.264153176701554408e-02 2.451326545733000152e+06
-1.228441812931502897e+00 9.954590536421100699e-01 8.141822763513777150e-02 2.458835544801000040e+06
-1.224788534981853694e+00 8.570387594471476911e-01 7.394089082701983673e-02 2.455914045696999878e+06
-1.223877372273547648e+00 1.097118966191863887e+00 9.050355461522997802e-02 2.455344306667999830e+06
-1.222245913540668250e+00 1.101784213000561730e+00 9.064619323304157206e-02 2.455344045340000186e+06
-1.220879286643566264e+00 8.201579886907554018e-01 7.524454821803495952e-02 2.457170544232000131e+06
-1.220045555270836468e+00 7.911046563952521815e-01 7.287685727050063900e-02 2.457171044457000215e+06
-1.217367864188041660e+00 9.591109855582882204e-01 2.321384041413140573e-02 2.453517045041000005e+06
-1.217366777120414856e+00 9.798037091951453670e-01 2.321400668882691795e-02 2.453517295020999853e+06
-1.217366717748979310e+00 9.482804861820141040e-01 2.321369525891257488e-02 2.453516545431999955e+06
-1.217364568208624043e+00 9.663423152105099501e-01 2.321393609460039101e-02 2.453516794972999953e+06
-1.215745570299493039e+00 9.546735043478091765e-01 9.319701209300265687e-02 2.454817794631000143e+06
-1.213817652562411142e+00 9.783915110230395618e-01 7.654826011327307833e-02 2.458469545245999936e+06
-1.213660910770892887e+00 1.116111002783128470e+00 5.979589862672891887e-02 2.459362045423000120e+06
-1.212946169741644376e+00 9.832579541951032009e-01 7.673057460219559478e-02 2.458470045200000051e+06
-1.210995125569361397e+00 8.935244110933245887e-01 1.855560705744845745e-02 2.450960548365000170e+06
