# date[JD] transmitted_flux_171[arb.units] transmitted_flux_171_unc[arb.units] transmitted_flux_195[arb.units] transmitted_flux_195_unc[arb.units] transmitted_flux_284[arb.units] transmitted_flux_284_unc[arb.units] transmitted_flux_304[arb.units] transmitted_flux_304_unc[arb.units] transmitted_flux_sumEITBands[arb.units] transmitted_flux_sumEITBands_unc[arb.units]
2.454889000000000000e+06 1.021994869009759726e-14 3.065984607029279336e-15 7.361932079212171436e-15 2.208579623763651983e-15 9.900082338861460382e-17 2.970024701658438484e-17 1.982010290984941732e-15 5.946030872954823618e-16 1.966289188368332879e-14 5.898867565104997376e-15
2.454890000000000000e+06 1.022528999978974189e-14 3.067586999936922646e-15 7.371094486685414354e-15 2.211328346005623991e-15 9.928522192513995436e-17 2.978556657754199000e-17 1.982939790939929219e-15 5.948819372819790221e-16 1.967860949934022729e-14 5.903582849802068346e-15
2.454891000000000000e+06 1.021135201737097371e-14 3.063405605211291481e-15 7.347316548887222032e-15 2.204194964666166215e-15 9.834217764298616810e-17 2.950265329289585043e-17 1.980348867224001758e-15 5.941046601672006261e-16 1.963735961112518321e-14 5.891207883337554647e-15
2.454892000000000000e+06 1.019671533900328195e-14 3.059014601700984820e-15 7.322342696266715851e-15 2.196702808880014203e-15 9.734636294854486449e-17 2.920390888456345318e-17 1.977623076577434089e-15 5.932869229732299505e-16 1.959402747479597520e-14 5.878208242438792717e-15
2.454893000000000000e+06 1.018325036916478946e-14 3.054975110749437076e-15 7.299398901045043924e-15 2.189819670313512862e-15 9.639976423997446694e-17 2.891992927199234008e-17 1.975091451360004926e-15 5.925274354080014777e-16 1.955414048580981401e-14 5.866242145742944520e-15
2.454894000000000000e+06 1.018434057894995202e-14 3.055302173684985605e-15 7.301229913313937347e-15 2.190368973994180179e-15 9.650399889865467225e-17 2.895119966959640784e-17 1.975318589629679677e-15 5.925955768889035876e-16 1.955739308079222452e-14 5.867217924237666408e-15
2.454895000000000000e+06 1.018189113078252089e-14 3.054567339234756347e-15 7.297069694914207551e-15 2.189120908474262344e-15 9.632135628276752690e-17 2.889640688483026546e-17 1.974850142131254964e-15 5.924550426393764103e-16 1.955013232411075181e-14 5.865039697233225386e-15
2.454896000000000000e+06 1.017299448944444909e-14 3.051898346833334885e-15 7.281881579358386708e-15 2.184564473807515776e-15 9.573180368158528629e-17 2.871954110447559082e-17 1.973206506613674746e-15 5.919619519841022266e-16 1.952381437909809496e-14 5.857144313729427856e-15
2.454897000000000000e+06 1.017832128890375615e-14 3.053496386671126766e-15 7.290969885967384314e-15 2.187290965790215294e-15 9.608144794086136187e-17 2.882443438225840363e-17 1.974187020500396543e-15 5.922561061501190615e-16 1.953955964331239696e-14 5.861867892993718773e-15
2.454898000000000000e+06 1.017937989617199899e-14 3.053813968851599854e-15 7.292786586757803516e-15 2.187835976027341055e-15 9.615202199950804933e-17 2.884560659985240864e-17 1.974383723343860749e-15 5.923151170031581655e-16 1.954270222827316988e-14 5.862810668481951754e-15
2.454899000000000000e+06 1.019005988491844577e-14 3.057017965475532942e-15 7.311006613979211098e-15 2.193301984193763251e-15 9.687467554996997805e-17 2.906240266499099465e-17 1.976369099312412634e-15 5.929107297937238889e-16 1.957431027376003678e-14 5.872293082128011508e-15
2.454900000000000000e+06 1.019278674311903484e-14 3.057836022935710688e-15 7.315645831064277909e-15 2.194693749319283136e-15 9.707107116286427035e-17 2.912132134885927987e-17 1.976885193494356154e-15 5.930655580483069449e-16 1.958238883884053470e-14 5.874716651652160252e-15
2.454901000000000000e+06 1.018830487407015094e-14 3.056491462221045202e-15 7.307988590423970247e-15 2.192396577127191547e-15 9.678800728714990039e-17 2.903640218614497135e-17 1.976068865621654725e-15 5.928206596864965359e-16 1.956915033740292832e-14 5.870745101220877708e-15
2.454902000000000000e+06 1.020479669677423208e-14 3.061439009032269308e-15 7.336139252596415234e-15 2.200841775778924570e-15 9.788012948996481789e-17 2.936403884698944167e-17 1.979114862021214520e-15 5.937344586063643758e-16 1.961793094088182924e-14 5.885379282264548614e-15
2.454903000000000000e+06 1.020080681052030896e-14 3.060242043156092688e-15 7.329288186439420250e-15 2.198786455931826391e-15 9.768234336587634912e-17 2.930470300976290967e-17 1.978432616527204742e-15 5.935297849581614227e-16 1.960620995685281294e-14 5.881862987055844040e-15
2.454904000000000000e+06 1.021404746944441951e-14 3.064214240833325617e-15 7.351916685910427096e-15 2.205575005773127419e-15 9.852535076639988528e-17 2.955760522991995696e-17 1.980850624477844800e-15 5.942551873433533217e-16 1.964534013059909077e-14 5.893602039179727232e-15
2.454905000000000000e+06 1.021186665564893811e-14 3.063559996694681118e-15 7.348193738250920357e-15 2.204458121475276265e-15 9.837380040555452803e-17 2.951214012166636334e-17 1.980441456071429723e-15 5.941324368214290551e-16 1.963887565037684293e-14 5.891662695113053510e-15
2.454906000000000000e+06 1.020749651492642940e-14 3.062248954477928898e-15 7.340752353255782377e-15 2.202225705976734319e-15 9.805880899768712872e-17 2.941764269930613122e-17 1.979613671171914372e-15 5.938841013515741735e-16 1.962592134835181218e-14 5.887776404505543811e-15
2.454907000000000000e+06 1.022476599652207460e-14 3.067429798956622064e-15 7.370188145383805578e-15 2.211056443615141200e-15 9.926935196454370212e-17 2.978080558936310694e-17 1.982858319057528496e-15 5.948574957172585883e-16 1.967708181292795301e-14 5.903124543878385273e-15
2.454908000000000000e+06 1.023086620501319648e-14 3.069259861503958314e-15 7.380567004266658029e-15 2.214170101279997645e-15 9.973120679054864378e-17 2.991936203716458820e-17 1.984032848240600265e-15 5.952098544721800598e-16 1.969519726431100251e-14 5.908559179293300595e-15
2.454909000000000000e+06 1.018612426661330887e-14 3.055837279983992503e-15 7.304142631326195009e-15 2.191242789397858503e-15 9.681336174948856965e-17 2.904400852484656720e-17 1.975804734483755830e-15 5.927414203451266306e-16 1.956288499417274955e-14 5.868865498251824548e-15
2.454910000000000000e+06 1.018808581609229647e-14 3.056425744827688151e-15 7.307579753786964205e-15 2.192273926136088394e-15 9.681363036400841542e-17 2.904408910920252216e-17 1.976060693902606405e-15 5.928182081707819017e-16 1.956853989414587257e-14 5.870561968243762245e-15
2.454911000000000000e+06 1.019091445422205432e-14 3.057274336266616060e-15 7.312391400989970964e-15 2.193717420296991289e-15 9.703722107402468343e-17 2.911116632220740256e-17 1.976613680727801606e-15 5.929841042183403832e-16 1.957695675701385451e-14 5.873087027104155406e-15
2.454912000000000000e+06 1.019921677874960881e-14 3.059765033624882249e-15 7.326577615594307750e-15 2.197973284678292167e-15 9.756716728878618351e-17 2.927015018663585259e-17 1.978130607534918088e-15 5.934391822604752884e-16 1.960149216916761699e-14 5.880447650750286358e-15
2.454913000000000000e+06 1.023085098900719883e-14 3.069255296702159649e-15 7.380523491636267549e-15 2.214157047490880186e-15 9.974927483141725790e-17 2.992478244942517491e-17 1.984045607229924759e-15 5.952136821689773882e-16 1.969516936270480784e-14 5.908550808811442984e-15
2.454914000000000000e+06 1.019316262033642598e-14 3.057948786100928110e-15 7.316144365653104057e-15 2.194843309695930981e-15 9.730410397386167723e-17 2.919123119215850564e-17 1.977125344942084093e-15 5.931376034826250110e-16 1.958373643490547597e-14 5.875120930471642317e-15
2.454915000000000000e+06 1.019297988779228937e-14 3.057893966337686970e-15 7.315889997065171432e-15 2.194766999119550877e-15 9.720788083632611663e-17 2.916236425089782759e-17 1.977022486099249936e-15 5.931067458297749612e-16 1.958310025179303568e-14 5.874930075537910229e-15
2.454916000000000000e+06 1.023033424818878714e-14 3.069100274456635828e-15 7.379673406522017625e-15 2.213902021956604183e-15 9.966860850127388662e-17 2.990058255038216352e-17 1.983911700836766866e-15 5.951735102510299612e-16 1.969358796404884454e-14 5.908076389214652099e-15
2.454918000000000000e+06 1.024666001859331658e-14 3.073998005577995052e-15 7.407536709928251783e-15 2.222261012978475062e-15 1.007685835350824437e-16 3.023057506052473805e-17 1.986943157524039867e-15 5.960829472572116644e-16 1.974190846958069049e-14 5.922572540874206042e-15
2.454919000000000000e+06 1.023381929918952868e-14 3.070145789756858447e-15 7.385596302771634215e-15 2.215678890831490896e-15 9.993972983224461380e-17 2.998191894967338044e-17 1.984588703347471305e-15 5.953766110042410759e-16 1.970394403514087923e-14 5.911183210542263139e-15
2.454920000000000000e+06 1.022673079480649743e-14 3.068019238441948677e-15 7.373525458811149301e-15 2.212057637643344632e-15 9.943070912399717143e-17 2.982921273719915513e-17 1.983247027928667188e-15 5.949741083786000774e-16 1.968293399067030912e-14 5.904880197201092104e-15
2.454921000000000000e+06 1.022400334407910653e-14 3.067201003223731800e-15 7.368866908329347153e-15 2.210660072498804382e-15 9.925274016687281102e-17 2.977582205006183098e-17 1.982745392221566973e-15 5.948236176664699735e-16 1.967486838479689006e-14 5.902460515439068123e-15
2.454922000000000000e+06 1.023089414166961871e-14 3.069268242500886085e-15 7.380651174971591068e-15 2.214195352491477951e-15 9.968302665164593855e-17 2.990490799549377787e-17 1.983997042606664283e-15 5.951991127819989891e-16 1.969522538589952349e-14 5.908567615769856575e-15
2.454923000000000000e+06 1.023090984286021840e-14 3.069272952858065283e-15 7.380596224061784013e-15 2.214178867218535835e-15 9.978839934070185149e-17 2.993651980221055422e-17 1.984084872342941341e-15 5.952254617028822249e-16 1.969537933860564998e-14 5.908613801581693416e-15
2.454924000000000000e+06 1.021323396241567647e-14 3.063970188724702941e-15 7.350436577652466901e-15 2.205130973295739597e-15 9.859319298051023500e-17 2.957795789415307173e-17 1.980799881170457166e-15 5.942399643511372287e-16 1.964306361421911002e-14 5.892919084265732690e-15
2.454925000000000000e+06 1.022384087502275857e-14 3.067152262506827335e-15 7.368600561144254343e-15 2.210580168343276618e-15 9.922898292540797065e-17 2.976869487762239489e-17 1.982704899287293713e-15 5.948114697861880547e-16 1.967437531837971528e-14 5.902312595513914267e-15
2.454926000000000000e+06 1.019518012886053313e-14 3.058554038658160255e-15 7.319648448155719735e-15 2.195894534446716473e-15 9.734821358360998969e-17 2.920446407508300554e-17 1.977424554448865151e-15 5.932273663346594268e-16 1.958960134504872952e-14 5.876880403514619173e-15
2.454927000000000000e+06 1.020111503086749426e-14 3.060334509260248200e-15 7.329852346849262869e-15 2.198955704054779097e-15 9.765180914720100745e-17 2.929554274416029977e-17 1.978447889843234029e-15 5.935343669529703269e-16 1.960706707670719267e-14 5.882120123012157486e-15
2.454928000000000000e+06 1.020771892063860690e-14 3.062315676191581912e-15 7.341088585393287193e-15 2.202326575617986000e-15 9.814059014041515361e-17 2.944217704212453992e-17 1.979709819117778205e-15 5.939129457353335208e-16 1.962665791529008357e-14 5.887997374587025702e-15
2.454929000000000000e+06 1.020101973309316256e-14 3.060305919927948767e-15 7.329654829093885385e-15 2.198896448728166247e-15 9.768748942561978603e-17 2.930624682768592841e-17 1.978464492899363778e-15 5.935393478698090151e-16 1.960682654451203014e-14 5.882047963353609988e-15
2.454930000000000000e+06 1.019998557614285308e-14 3.059995672842855531e-15 7.327878787845084923e-15 2.198363636353525793e-15 9.762891115955275317e-17 2.928867334786581732e-17 1.978281270095191490e-15 5.934843810285573090e-16 1.960377454524268301e-14 5.881132363572803642e-15
2.454931000000000000e+06 1.019166752908625123e-14 3.057500258725874500e-15 7.313656784884552959e-15 2.194097035465366440e-15 9.711542669161179048e-17 2.913462800748354207e-17 1.976776257284789703e-15 5.930328771854365559e-16 1.957921599794720663e-14 5.873764799384160884e-15
2.454932000000000000e+06 1.017664843036071424e-14 3.052994529108214350e-15 7.288086527056477845e-15 2.186425958116943906e-15 9.601651487156708848e-17 2.880495446147012161e-17 1.973916176733172605e-15 5.921748530199516631e-16 1.953466764902193593e-14 5.860400294706579517e-15
2.454934000000000000e+06 1.016939192668463516e-14 3.050817578005390231e-15 7.275714907492461993e-15 2.182714472247738361e-15 9.551436475431354907e-17 2.865430942629405486e-17 1.972558322763743964e-15 5.917674968291231104e-16 1.951317952169515379e-14 5.853953856508546294e-15
2.454935000000000000e+06 1.015735317854612727e-14 3.047205953563837708e-15 7.255167803044330508e-15 2.176550340913299547e-15 9.470522443402790924e-17 2.841156733020838017e-17 1.970324355830749066e-15 5.910973067492248775e-16 1.947755056185523542e-14 5.843265168556569995e-15
2.454936000000000000e+06 1.016234562231285020e-14 3.048703686693854902e-15 7.263690601724093564e-15 2.179107180517229016e-15 9.503258948540806284e-17 2.850977684562242255e-17 1.971243587522156149e-15 5.913730762566468645e-16 1.949231240104451590e-14 5.847693720313353192e-15
2.454937000000000000e+06 1.016886166983336007e-14 3.050658500950007862e-15 7.274801833727730915e-15 2.182440550118318801e-15 9.549062808068243271e-17 2.864718842420472488e-17 1.972469483387905919e-15 5.917408450163716967e-16 1.951162361502967602e-14 5.853487084508903436e-15
2.454938000000000000e+06 1.019357236206219370e-14 3.058071708618657715e-15 7.316970148602009325e-15 2.195091044580601851e-15 9.715345417661344364e-17 2.914603625298404049e-17 1.977055712710515625e-15 5.931167138131547860e-16 1.958475167755132830e-14 5.875425503265399120e-15
2.454939000000000000e+06 1.018478719834128908e-14 3.055436159502386252e-15 7.301896868719593907e-15 2.190569060615878488e-15 9.667097504919384478e-17 2.900129251475814357e-17 1.975513909528494005e-15 5.926541728585480438e-16 1.955886895163857221e-14 5.867660685491571032e-15
2.454940000000000000e+06 1.017293633200940135e-14 3.051880899602820406e-15 7.281724458432902872e-15 2.184517337529870152e-15 9.579730429875150619e-17 2.873919128962544816e-17 1.973251801008222157e-15 5.919755403024666471e-16 1.952370989574927616e-14 5.857112968724783164e-15
2.454941000000000000e+06 1.018011847534543797e-14 3.054035542603631707e-15 7.294033725355681643e-15 2.188210117606704572e-15 9.621273969578836600e-17 2.886382190873650980e-17 1.974529474596683676e-15 5.923588423790051422e-16 1.954489441499358928e-14 5.863468324498077099e-15
2.454942000000000000e+06 1.017514190380958243e-14 3.052542571142874098e-15 7.285552655850868274e-15 2.185665796755259930e-15 9.585969007540020072e-17 2.875790702262005775e-17 1.973590700737978253e-15 5.920772102213935746e-16 1.953014495047382513e-14 5.859043485142148011e-15
2.454943000000000000e+06 1.018554609186899522e-14 3.055663827560698250e-15 7.303238476490967033e-15 2.190971542947289952e-15 9.666313680203260131e-17 2.899894104060978039e-17 1.975606754629879837e-15 5.926820263889640890e-16 1.956105445979187345e-14 5.868316337937562349e-15
2.454944000000000000e+06 1.021253513227700537e-14 3.063760539683101768e-15 7.349310504882016592e-15 2.204793151464604583e-15 9.845463025470850064e-17 2.953638907641254649e-17 1.980595293990008305e-15 5.941785881970025703e-16 1.964089556140373867e-14 5.892268668421121757e-15
2.454945000000000000e+06 1.020227935940172465e-14 3.060683807820516920e-15 7.331819148955296754e-15 2.199545744686588711e-15 9.774931715848213171e-17 2.932479514754464937e-17 1.978679412814922094e-15 5.936038238444767664e-16 1.961052723833042725e-14 5.883158171499126283e-15
2.454946000000000000e+06 1.015964790323791559e-14 3.047894370971374835e-15 7.258945601235505422e-15 2.177683680370651863e-15 9.505938725475407503e-17 2.851781617642622004e-17 1.970913900147602581e-15 5.912741700442810109e-16 1.948456679187578106e-14 5.845370037562733528e-15
2.454947000000000000e+06 1.016109903105176336e-14 3.048329709315529086e-15 7.261561455971019282e-15 2.178468436791304680e-15 9.495047764557779166e-17 2.848514329367333380e-17 1.971013816520316952e-15 5.913041449560951645e-16 1.948862478118867678e-14 5.846587434356603349e-15
2.454948000000000000e+06 1.017443310485837440e-14 3.052329931457512083e-15 7.284317004042961594e-15 2.185295101212887768e-15 9.584836437185145214e-17 2.875450931155543071e-17 1.973488987862050307e-15 5.920466963586149345e-16 1.952808746113523733e-14 5.858426238340571042e-15
2.454949000000000000e+06 1.017221756050801134e-14 3.051665268152402770e-15 7.280517696170878477e-15 2.184155308851264332e-15 9.572591194143134594e-17 2.871777358242940994e-17 1.973099837509708594e-15 5.919299512529125190e-16 1.952156100613002811e-14 5.856468301839008118e-15
2.454950000000000000e+06 1.017844014498226932e-14 3.053532043494680797e-15 7.291134551684979067e-15 2.187340365505493089e-15 9.614203780023343302e-17 2.884261134007002621e-17 1.974252243521181698e-15 5.922756730563543319e-16 1.953996897798866074e-14 5.861990693396597905e-15
