# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2459768.041220 150814986566.000000 171.000000 88143027.335126 101096.265214
2459768.045333 150814974433.000000 284.000000 6595418.351740 98770.991378
2459768.050682 150814974433.000000 195.000000 66693597.508940 100034.755347
2459768.054784 150814963236.000000 304.000000 12693501.280798 129358.693197
2459768.541016 150813920882.000000 171.000000 88831232.609667 100782.656740
2459768.545116 150813916932.000000 284.000000 6700056.634508 131279.025391
2459768.550481 150813916932.000000 195.000000 67272345.499358 99864.198402
2459768.554565 150813900613.000000 304.000000 13022048.675176 129791.589334
2459769.041098 150812663192.000000 171.000000 87689842.591114 100806.029696
2459769.045212 150812653086.000000 284.000000 6736448.832704 131314.257779
2459769.050558 150812653086.000000 195.000000 66785795.816782 99920.859750
2459769.054656 150812629575.000000 304.000000 13126421.382911 129204.823876
2459769.541649 150811209759.000000 171.000000 89351060.994814 100597.211347
2459769.545764 150811177112.000000 284.000000 7015366.473379 131255.166019
2459769.551102 150811177112.000000 195.000000 68170518.585421 99678.008380
2459769.555186 150811161784.000000 304.000000 13178823.142537 129749.252688
2459770.041614 150809538819.000000 171.000000 90650150.616596 100788.475117
2459770.045750 150809514369.000000 284.000000 7108759.213951 131279.509881
2459770.051071 150809514369.000000 195.000000 68957613.663351 99858.481002
2459770.541418 150807676325.000000 171.000000 91992819.453851 100812.962812
2459770.545534 150807643605.000000 284.000000 7231098.353018 131277.607016
2459770.550875 150807643605.000000 195.000000 70660001.032508 99692.500764
2459770.554964 150807612862.000000 304.000000 13568427.488484 129747.891043
2459771.041342 150805600629.000000 171.000000 92742635.860613 100816.291304
2459771.045446 150805574897.000000 284.000000 7354872.270862 131277.971344
2459771.050773 150805574897.000000 195.000000 69950196.745580 99865.902413
2459771.054862 150805535917.000000 304.000000 13547330.284417 129757.933389
2459771.540900 150803320113.000000 171.000000 95385222.643843 100617.926639
2459771.545005 150803286157.000000 284.000000 7669715.898123 130904.317634
2459771.550351 150803286157.000000 195.000000 72714808.654512 99675.140508
2459772.040497 150800841205.000000 171.000000 94016723.102038 100623.313746
2459772.044606 150800799098.000000 284.000000 7663468.271071 131254.961772
2459772.050122 150800799098.000000 195.000000 72449911.122307 99704.915619
2459772.054206 150800774112.000000 304.000000 14020214.207948 130411.554378
2459772.544735 150798108250.000000 284.000000 7682316.922070 130951.381252
2459772.550071 150798108250.000000 195.000000 71829924.792408 99508.799686
2459772.554173 150798073845.000000 304.000000 13939098.950462 132347.899911
2459773.040195 150795263284.000000 171.000000 93533992.712567 100591.192066
2459773.044319 150795218891.000000 284.000000 7780981.538025 130887.976201
2459773.049653 150795218891.000000 195.000000 71700516.177488 99656.021143
2459773.053735 150795175121.000000 304.000000 13918429.493565 131212.999997
2459773.541268 150792161904.000000 171.000000 92739387.310031 100376.234627
2459773.545383 150792106870.000000 284.000000 7673453.593229 130931.136338
2459773.551103 150792106870.000000 195.000000 71747084.159648 99478.217550
2459773.555185 150792068824.000000 304.000000 13873099.286224 132309.431085
2459774.040484 150788843305.000000 171.000000 89425771.000166 100364.898467
2459774.044761 150788794047.000000 284.000000 7731450.496578 130938.264540
2459774.050101 150788794047.000000 195.000000 69715271.032839 99476.401965
2459774.054183 150788745353.000000 304.000000 13697460.843382 132312.368312
2459774.540608 150785330095.000000 171.000000 92997397.645550 100393.284675
2459774.544715 150785270277.000000 284.000000 7782685.282343 130925.296595
2459774.550042 150785270277.000000 195.000000 71883449.806980 99481.259988
2459775.040584 150781593757.000000 171.000000 94730111.609900 100425.555000
2459775.044704 150781539806.000000 284.000000 7984036.819109 130941.993719
2459775.050032 150781539806.000000 195.000000 72167718.020663 99500.761354
2459775.544665 150777606218.000000 284.000000 8027091.924000 130710.329279
2459775.550005 150777606218.000000 195.000000 70754912.623288 99341.544029
2459775.554088 150777540837.000000 304.000000 14036836.144160 132285.250722
2459776.040384 150773505819.000000 171.000000 92733896.364241 100393.952224
2459776.044497 150773457664.000000 284.000000 7991283.147635 144655.399828
2459776.049850 150773457664.000000 195.000000 70831991.384118 99356.552796
2459776.053951 150773398260.000000 304.000000 14112237.639593 132304.168456
2459776.541730 150769143415.000000 171.000000 92398829.882167 100153.763975
2459776.545848 150769084973.000000 284.000000 8241379.156857 144640.069952
2459776.551176 150769084973.000000 195.000000 71809003.597370 99219.703328
2459776.555261 150769026944.000000 304.000000 14261506.045654 132189.828385
2459777.041318 150764573460.000000 171.000000 97884785.210988 100334.814290
2459777.045431 150764503300.000000 284.000000 8336530.215685 144644.526058
2459777.050761 150764503300.000000 195.000000 73590427.214052 99342.365865
2459777.541276 150759780968.000000 171.000000 98957876.476490 100232.193425
2459777.545380 150759713830.000000 284.000000 8234727.014754 144662.064565
2459777.550716 150759713830.000000 195.000000 74212362.450057 99239.713110
2459777.554798 150759645415.000000 304.000000 14336516.119503 132183.324268
2459778.041250 150754784482.000000 171.000000 100532112.472354 100369.082927
2459778.045377 150754717090.000000 284.000000 8134208.983152 130710.884251
2459778.050733 150754717090.000000 195.000000 74926419.348159 99373.454846
2459778.054819 150754637123.000000 304.000000 14277410.107431 99943.253342
2459778.541358 150749566152.000000 171.000000 100049907.395736 100139.189283
2459778.545466 150749501828.000000 284.000000 8061225.629426 144491.549335
2459778.554908 150749423294.000000 304.000000 14041212.025455 132134.423622
2459779.041318 150744128782.000000 171.000000 102581088.556978 100271.020596
2459779.045422 150744065887.000000 284.000000 7888471.847364 144638.816890
2459779.054853 150743988810.000000 304.000000 13962075.347526 132180.783258
2459779.541271 150738485657.000000 171.000000 98663718.626359 100029.760772
2459779.545412 150738408096.000000 284.000000 7697053.388190 130692.006350
2459779.550758 150738408096.000000 195.000000 72740945.581698 99234.879962
2459779.555042 150738332519.000000 304.000000 13882669.961544 132158.978307
2459780.040865 150732622304.000000 171.000000 100892760.368185 100194.834694
2459780.045144 150732530196.000000 284.000000 7684445.452215 130707.485017
2459780.050483 150732530196.000000 195.000000 73620160.982081 99239.984436
2459780.054564 150732454404.000000 304.000000 13877543.722507 132174.221684
2459780.545099 150726442368.000000 284.000000 7476686.536179 130686.156005
2459780.550433 150726442368.000000 195.000000 73151130.864847 99072.751600
2459780.554520 150726366384.000000 304.000000 13816352.241954 132085.598583
2459781.040974 150720228486.000000 171.000000 99098164.298489 100047.410225
2459781.045082 150720143262.000000 284.000000 7781615.683241 130585.113529
2459781.050415 150720143262.000000 195.000000 72791140.192042 99148.742708
2459781.054518 150720052920.000000 304.000000 13737464.064415 132125.685948
2459781.541135 150713712943.000000 171.000000 96761035.770521 100001.245231
2459781.545251 150713616857.000000 284.000000 7249437.655606 130687.329754
2459781.550586 150713616857.000000 195.000000 70324028.319602 98948.354288
2459781.554678 150713526492.000000 304.000000 14131672.676624 131380.374015
2459782.039750 150706969220.000000 171.000000 94904121.208344 100064.443907
2459782.043862 150706866094.000000 284.000000 7097084.635355 98129.508525
2459782.049390 150706866094.000000 195.000000 69279356.729593 98935.242298
2459782.053470 150706771999.000000 304.000000 13325783.171527 132083.420754
2459782.539863 150699999999.000000 171.000000 94692284.317715 99909.576785
2459782.543986 150699900176.000000 284.000000 6686879.074380 98121.985335
2459782.549319 150699900176.000000 195.000000 68696948.700323 98935.892372
2459782.553417 150699806192.000000 304.000000 13046892.637917 131368.005038
2459783.039834 150692817021.000000 171.000000 94780683.053382 99917.647439
2459783.043984 150692717376.000000 284.000000 6374635.168355 98083.756760
2459783.049282 150692717376.000000 195.000000 66743581.460917 99034.417709
2459783.053363 150692612740.000000 304.000000 13065404.818453 132081.315563
2459783.541625 150685407947.000000 171.000000 89755823.287245 99991.155191
2459783.545753 150685304661.000000 284.000000 6050407.230481 98082.151344
2459783.551078 150685304661.000000 195.000000 63266208.145997 98898.623290
2459783.555154 150685203364.000000 304.000000 12729327.410517 99632.891884
2459784.041755 150677783045.000000 171.000000 89923173.076475 99994.310826
2459784.045869 150677676169.000000 284.000000 5918413.486009 98074.538285
2459784.051225 150677676169.000000 195.000000 62529572.185839 98986.949450
2459784.055305 150677564368.000000 304.000000 12704071.140475 99830.193717
2459784.541713 150669931980.000000 171.000000 91363187.376325 99987.278091
2459784.545827 150669821587.000000 284.000000 5678128.459203 98108.393560
2459784.551168 150669821587.000000 195.000000 62385313.100584 98857.896354
2459784.555245 150669706304.000000 304.000000 12481417.131147 99624.772053
2459785.045440 150661746760.000000 284.000000 5439582.500252 98072.000029
2459785.050771 150661746760.000000 195.000000 60759342.021740 98864.812015
2459785.054861 150661634935.000000 304.000000 12466234.538683 99638.317046
2459785.541272 150653564351.000000 171.000000 89736531.747512 99975.439711
2459785.545376 150653447227.000000 284.000000 5224784.997243 98079.645502
2459785.550709 150653447227.000000 195.000000 61571672.242575 98869.600917
2459785.554795 150653327901.000000 304.000000 12317011.654033 99631.533707
2459786.041219 150645047756.000000 171.000000 88531651.918734 99968.985416
2459786.045495 150644923209.000000 284.000000 5174243.826008 98074.885720
2459786.050692 150644923209.000000 195.000000 61380989.037068 98975.264160
2459786.054773 150644807432.000000 304.000000 12232490.567588 99629.213945
2459786.545833 150636180008.000000 284.000000 5076016.175863 97921.571826
2459786.551157 150636180008.000000 195.000000 62488606.261502 98841.215968
2459786.555233 150636061125.000000 304.000000 12392208.818129 99593.566068
2459787.045434 150627213922.000000 284.000000 4972769.036171 98072.004581
2459787.050751 150627213922.000000 195.000000 61502772.469732 98860.583342
2459787.054827 150627094453.000000 304.000000 12051621.136403 99631.531196
2459787.541531 150618160312.000000 171.000000 86268819.439759 99865.048177
2459787.545645 150618031607.000000 284.000000 4922908.527432 98079.694687
2459787.550967 150618031607.000000 195.000000 61419129.424131 98849.041569
2459787.555064 150617898230.000000 304.000000 11918335.499134 99612.445516
2459788.040861 150608757175.000000 171.000000 85571831.289234 99906.052386
2459788.045150 150608621339.000000 284.000000 4899950.155841 98079.050145
2459788.050459 150608621339.000000 195.000000 60583993.893824 98865.527883
2459788.054541 150608487499.000000 304.000000 11960739.474299 99630.120140
2459788.541135 150599124781.000000 171.000000 86142934.088612 99747.089475
2459788.545246 150598995134.000000 284.000000 4684109.568906 97930.698555
2459788.550595 150598995134.000000 195.000000 60925420.274047 98824.495149
2459788.554668 150598856361.000000 304.000000 11859303.692873 99589.865519
2459789.040955 150589276536.000000 171.000000 85729876.578192 99945.828734
2459789.045064 150589139965.000000 284.000000 4580841.102588 98074.013253
2459789.050392 150589139965.000000 195.000000 60454779.560183 98837.935629
2459789.054465 150589000809.000000 304.000000 11698981.146065 99612.604572
2459789.540890 150579207880.000000 171.000000 85200821.279276 99776.940699
2459789.544992 150579066440.000000 284.000000 4497936.471881 97917.998144
2459789.550327 150579066440.000000 195.000000 59512142.118730 98800.736000
2459789.554424 150578926999.000000 304.000000 11616795.082027 99586.923160
2459790.541355 150558416976.000000 171.000000 83669548.393264 99676.298409
2459790.545469 150558264151.000000 284.000000 4315109.887695 97930.147788
2459790.550791 150558264151.000000 195.000000 57146582.274983 98804.745512
2459790.554863 150558124514.000000 304.000000 11305650.386883 99583.999770
2459791.041500 150547686611.000000 171.000000 83523869.311424 99862.831756
2459791.045638 150547540303.000000 284.000000 4318980.609858 98076.653479
2459791.050962 150547540303.000000 195.000000 56883234.630054 98812.755539
2459791.055035 150547391200.000000 304.000000 11184137.387397 99585.198255
2459791.541261 150536747469.000000 171.000000 81744130.022552 99680.946267
2459791.545372 150536591716.000000 284.000000 4355908.183409 97953.909862
2459791.554755 150536442816.000000 304.000000 11301615.524942 99420.682502
2459792.041498 150525590520.000000 171.000000 80911814.204309 99770.868695
2459792.045609 150525435114.000000 284.000000 4414770.854410 98030.397054
2459792.055008 150525276810.000000 304.000000 11060626.039491 99584.794880
2459792.541189 150514212934.000000 171.000000 83729634.461498 99945.824384
2459792.545304 150514054468.000000 284.000000 4765260.358071 98104.789393
2459792.550634 150514054468.000000 195.000000 57238598.953635 98829.589798
2459792.554708 150513896682.000000 304.000000 11363393.912194 99586.340308
2459793.044700 150502465377.000000 284.000000 4772111.526948 98094.038053
2459793.050044 150502465377.000000 195.000000 56868453.903653 98870.433457
2459793.054132 150502298335.000000 304.000000 11244964.844591 99623.504666
2459793.541641 150490817431.000000 171.000000 81184144.573203 99764.925551
2459793.545765 150490650437.000000 284.000000 4889868.685010 98099.125738
2459793.551093 150490650437.000000 195.000000 57346206.229733 98839.474918
2459793.555167 150490486588.000000 304.000000 11453802.649848 99585.143488
2459794.041239 150478801285.000000 171.000000 80953489.860247 99916.146379
2459794.045361 150478631331.000000 284.000000 5006310.083044 98093.016029
2459794.050847 150478631331.000000 195.000000 57581481.665152 98848.479096
2459794.054946 150478463384.000000 304.000000 11501404.383105 99587.274891
2459794.541349 150466566955.000000 171.000000 82345116.896334 99935.331990
2459794.545463 150466399214.000000 284.000000 5078890.566689 98105.423016
2459794.550787 150466399214.000000 195.000000 59443781.202858 98850.953818
2459794.554861 150466222208.000000 304.000000 11619309.143258 99588.978172
2459795.041327 150454121469.000000 171.000000 79602833.997960 99909.351303
2459795.045407 150453945654.000000 284.000000 5210059.019796 98186.214978
2459795.050729 150453945654.000000 195.000000 58437253.216712 98880.520838
2459795.054807 150453770991.000000 304.000000 11519139.454529 99611.524671
2459795.540535 150441462662.000000 171.000000 82395503.092242 99769.384624
2459795.544645 150441289250.000000 284.000000 5404509.495961 98101.353674
2459795.554083 150441111823.000000 304.000000 11825844.306527 99586.705721
2459796.040782 150428596293.000000 171.000000 81675814.334227 99913.857283
2459796.044909 150428420149.000000 284.000000 5514912.548256 98100.769499
2459796.054316 150428240034.000000 304.000000 11970840.707157 131338.282673
2459796.544720 150415338421.000000 284.000000 5955983.323964 98111.015240
2459796.550052 150415338421.000000 195.000000 62229322.343880 98867.301903
2459796.554129 150415156291.000000 304.000000 12272050.745699 131337.920433
2459797.040762 150402231895.000000 171.000000 86162671.664482 99944.241360
2459797.050210 150402050597.000000 195.000000 65335693.620463 98924.262875
2459797.054294 150401865901.000000 304.000000 12481080.436476 131372.299748
2459797.541467 150388744395.000000 171.000000 83749006.638310 99919.820521
2459797.545577 150388555258.000000 284.000000 6281269.764866 130710.357500
2459797.550913 150388555258.000000 195.000000 66269793.629183 98910.513944
2459797.554999 150388362289.000000 304.000000 12459005.224537 131343.620992
2459798.040849 150375047510.000000 171.000000 87660199.123100 99960.284540
2459798.044960 150374850597.000000 284.000000 6434362.500337 130725.631505
2459798.054534 150374661209.000000 304.000000 12727201.978125 131389.570091
2459798.541050 150361139420.000000 171.000000 89862399.862207 99980.279870
2459798.545178 150360946129.000000 284.000000 6563263.546389 130725.099121
2459798.550524 150360946129.000000 195.000000 68459578.794060 98932.598343
2459798.554633 150360749099.000000 304.000000 12888605.847200 131372.646904
2459799.040558 150347039590.000000 171.000000 89425406.833569 99974.487333
2459799.044670 150346838717.000000 284.000000 6656143.472530 130728.081863
2459799.050004 150346838717.000000 195.000000 68330875.442479 99106.581255
2459799.054085 150346639861.000000 304.000000 12942313.965876 131394.571348
2459799.541829 150332727529.000000 171.000000 90536686.484600 99966.824765
2459799.545973 150332530515.000000 284.000000 6734193.787856 130714.680576
2459799.555388 150332329868.000000 304.000000 13159132.223064 131348.583543
2459800.040430 150318221526.000000 171.000000 91779130.413512 99986.874150
2459800.044561 150318017125.000000 284.000000 6849739.574733 130728.693770
2459800.049898 150318017125.000000 195.000000 69313141.397939 99041.139375
2459800.053978 150317809130.000000 304.000000 13063503.368413 131383.984004
2459800.540239 150303505204.000000 171.000000 91911208.885486 99993.144102
2459800.544354 150303293578.000000 284.000000 6770392.705954 130727.900020
2459800.549693 150303293578.000000 195.000000 70291921.987018 99057.810773
2459800.553993 150303089539.000000 304.000000 13038743.175573 131376.853884
2459801.040034 150288595547.000000 171.000000 92444672.668252 100013.861131
2459801.044152 150288387928.000000 284.000000 6584845.430503 130725.023543
2459801.049515 150288387928.000000 195.000000 69431262.361084 99116.591690
2459801.053598 150288176812.000000 304.000000 13018940.274323 131395.480069
2459801.541258 150273497122.000000 171.000000 88891334.688217 99960.841516
2459801.550685 150273288061.000000 195.000000 67729001.609683 98925.871553
2459801.554765 150273075554.000000 304.000000 12876873.488696 131351.572682
2459802.041384 150258202987.000000 171.000000 88074258.643718 99969.219554
2459802.045339 150257992625.000000 284.000000 6237755.733524 130729.597260
2459802.050830 150257992625.000000 195.000000 67731113.466542 99046.045521
2459802.054908 150257778403.000000 304.000000 12829043.273494 131392.704573
2459802.540983 150242722519.000000 171.000000 87889163.823434 100088.619491
2459802.545072 150242510461.000000 284.000000 6093016.193337 130946.535812
2459802.550438 150242510461.000000 195.000000 66730416.223899 99190.595939
2459802.554518 150242289127.000000 304.000000 12865889.842849 131393.955723
2459803.041143 150227051941.000000 171.000000 88632580.394288 100203.136560
2459803.045262 150226832856.000000 284.000000 6217523.077611 130945.934432
2459803.050614 150226832856.000000 195.000000 67256665.389158 99293.156031
2459803.054700 150226610476.000000 304.000000 13054718.805013 132110.438875
2459803.541263 150211193680.000000 171.000000 88212267.388480 99977.205196
2459803.545357 150210967684.000000 284.000000 6214456.357392 130960.428691
2459803.550700 150210967684.000000 195.000000 66726756.785164 99096.242626
2459803.554781 150210749733.000000 304.000000 13013917.256995 131400.564579
2459804.041108 150195148967.000000 171.000000 89068269.820032 100213.297457
2459804.045225 150194916197.000000 284.000000 6321351.569007 130977.132540
2459804.050558 150194916197.000000 195.000000 67957691.090600 99197.678391
2459804.054646 150194696737.000000 304.000000 13153517.473005 131404.555003
2459804.540971 150178918298.000000 171.000000 92552067.280745 100175.779585
2459804.545095 150178695358.000000 284.000000 6401051.549763 130976.405584
2459804.550457 150178695358.000000 195.000000 69013693.918473 99221.150247
2459804.554594 150178463172.000000 304.000000 13361498.607560 131405.637604
2459805.040946 150162506559.000000 171.000000 90748865.848322 100277.973419
2459805.045060 150162277124.000000 284.000000 6516190.991520 130912.853918
2459805.050378 150162277124.000000 195.000000 68385319.110677 99340.997174
2459805.054458 150162048690.000000 304.000000 13498074.533733 132150.001165
2459805.540521 150145925009.000000 171.000000 91709290.806172 100165.249941
2459805.544623 150145688159.000000 284.000000 6455727.442795 130965.192229
2459805.549959 150145688159.000000 195.000000 68699166.254810 99211.752196
2459805.554043 150145453340.000000 304.000000 13346675.599158 131415.919679
2459806.040659 150129154579.000000 171.000000 95485514.994293 100311.672619
2459806.044780 150128921598.000000 284.000000 6650309.854749 130914.289373
2459806.050119 150128921598.000000 195.000000 70388260.642741 99330.915203
2459806.540604 150112220299.000000 171.000000 92543612.827865 100409.369043
2459806.544739 150111979985.000000 284.000000 6624013.995250 131276.992151
2459806.550057 150111979985.000000 195.000000 68638951.913587 99356.657555
2459806.554135 150111743017.000000 304.000000 13568611.764262 132159.322855
2459807.541249 150077826641.000000 171.000000 93127962.152997 100273.604865
2459807.545364 150077583140.000000 284.000000 6652248.277026 130922.491311
2459807.550700 150077583140.000000 195.000000 68640129.055447 99357.507534
2459807.554988 150077343174.000000 304.000000 14222781.640265 132125.562348
2459808.041550 150060379654.000000 171.000000 93058525.234378 100404.767032
2459808.045668 150060135511.000000 284.000000 6440801.347709 131281.126416
2459808.051032 150060135511.000000 195.000000 67918909.404160 99497.679817
2459808.055111 150059893405.000000 304.000000 13361912.032169 132166.685994
2459808.541335 150042764200.000000 171.000000 95579324.076158 100427.545712
2459808.545448 150042517954.000000 284.000000 6435639.868024 131278.559025
2459808.550770 150042517954.000000 195.000000 68353172.148998 99369.603602
2459808.554850 150042268996.000000 304.000000 13411745.882017 132160.911118
2459809.041580 150024983726.000000 171.000000 94199329.363726 100432.600757
2459809.045698 150024741913.000000 284.000000 6474263.525608 131309.810274
2459809.051044 150024741913.000000 195.000000 68178261.069954 99503.052196
2459809.055124 150024490968.000000 304.000000 13325001.165821 132209.068840
2459809.540533 150007044298.000000 171.000000 93099954.058925 100369.925082
2459809.544644 150006800563.000000 284.000000 6235904.839260 131280.358463
2459809.549959 150006800563.000000 195.000000 66777522.722920 99340.300324
2459809.554035 150006547711.000000 304.000000 13004510.360654 132153.158288
2459810.040474 149988947666.000000 171.000000 91837955.404049 100364.986827
2459810.044750 149988702109.000000 284.000000 6128274.186497 98560.065657
2459810.050271 149988702109.000000 195.000000 66074294.537407 99482.974427
2459810.054347 149988452039.000000 304.000000 13048918.554360 99830.503496
2459810.541925 149970703106.000000 171.000000 89869383.929514 100528.684096
2459810.546036 149970449258.000000 284.000000 5904242.803671 98591.455014
2459810.551382 149970449258.000000 195.000000 64146803.789816 99507.260094
2459810.555463 149970186328.000000 304.000000 12666822.992196 132204.606361
2459811.045050 149952039485.000000 284.000000 5572712.513187 98743.171144
2459811.050558 149952039485.000000 195.000000 62464913.544347 99680.835909
2459811.054651 149951779459.000000 304.000000 12573931.982431 99902.548334
2459811.540532 149933737697.000000 171.000000 86836930.869914 100514.999206
2459811.544647 149933485253.000000 284.000000 5442461.052797 98735.909825
2459811.549949 149933485253.000000 195.000000 61416759.906420 99645.331426
2459812.040642 149915036502.000000 171.000000 86444079.799792 100708.576399
2459812.044768 149914773717.000000 284.000000 5102245.489677 98785.153230
2459812.050078 149914773717.000000 195.000000 59922629.951907 99663.840123
2459812.054163 149914515320.000000 304.000000 12160410.141930 99928.697609
2459812.540778 149896184403.000000 171.000000 86749152.691933 100495.167669
2459812.544888 149895920405.000000 284.000000 4989219.827575 98726.880964
2459812.550213 149895920405.000000 195.000000 59495171.526970 99644.137480
2459812.554288 149895658453.000000 304.000000 12066850.127168 99861.300018
2459813.040559 149877191382.000000 171.000000 82920121.408917 100485.074350
2459813.044667 149876930650.000000 284.000000 4883609.799216 98759.525623
2459813.049996 149876930650.000000 195.000000 56919682.432774 99687.445885
2459813.054072 149876660939.000000 304.000000 11928868.785019 99908.449913
2459813.540508 149858058213.000000 171.000000 84780490.845030 100508.009826
2459813.544651 149857794073.000000 284.000000 4884820.053096 98757.958014
2459813.549974 149857794073.000000 195.000000 57947512.757436 99641.163669
2459813.554048 149857520976.000000 304.000000 12116137.785069 99904.976543
2459814.040652 149838786732.000000 171.000000 84631575.292579 100696.264225
2459814.044953 149838519271.000000 284.000000 4841591.847723 98754.562691
2459814.050277 149838519271.000000 195.000000 57343206.245919 99669.496715
2459814.054374 149838247013.000000 304.000000 12035316.232039 99957.872962
2459814.541700 149819377812.000000 171.000000 84919555.208832 100651.172458
2459814.551133 149819107142.000000 195.000000 58425162.005067 99810.034533
2459814.555575 149818838523.000000 304.000000 12010837.470329 99910.991481
2459815.041542 149799841187.000000 171.000000 85145027.072891 100673.621798
2459815.045662 149799567438.000000 284.000000 4756542.694359 98725.047250
2459815.050986 149799567438.000000 195.000000 57949003.428817 99975.496559
2459815.055057 149799288826.000000 304.000000 11639342.479084 99915.826486
2459815.541244 149780165284.000000 171.000000 84983753.157337 100709.155156
2459815.545362 149779892572.000000 284.000000 4589307.674670 98730.117989
2459815.550681 149779892572.000000 195.000000 57940771.724287 99977.339986
2459815.554766 149779621914.000000 304.000000 11650341.572260 99917.312628
2459816.041457 149760373422.000000 171.000000 86482454.280933 100790.127317
2459816.045574 149760094820.000000 284.000000 4646971.198081 98939.633377
2459816.050898 149760094820.000000 195.000000 58018030.901195 100055.139715
2459816.054986 149759821356.000000 304.000000 11606179.984518 99813.771967
2459816.540605 149740456222.000000 171.000000 84296201.990665 100786.691476
2459816.544700 149740174917.000000 284.000000 4640402.867021 98940.228320
2459816.554296 149739895670.000000 304.000000 11799990.793630 99825.745768
2459817.040758 149720409757.000000 171.000000 84724276.596932 101056.440553
2459817.044871 149720129753.000000 284.000000 4744583.163119 98965.527466
2459817.050192 149720129753.000000 195.000000 57253224.899496 100086.055496
2459817.540145 149700248016.000000 171.000000 84131797.987589 101013.558259
2459817.544242 149699969436.000000 284.000000 4935619.738400 98987.970806
2459817.549762 149699969436.000000 195.000000 57368199.950842 100052.498935
2459817.553843 149699685834.000000 304.000000 11989791.215928 99725.847105
2459818.039985 149679969629.000000 171.000000 83650604.230323 101051.898517
2459818.044101 149679689166.000000 284.000000 4980872.817310 99019.774815
2459818.049425 149679689166.000000 195.000000 57041553.591515 100305.915176
2459818.053512 149679407100.000000 304.000000 12465693.749779 99785.552109
2459818.541696 149659583465.000000 171.000000 82886256.102070 101048.173264
2459818.545822 149659304640.000000 284.000000 4851579.911207 99018.541678
2459818.551158 149659304640.000000 195.000000 55831428.250779 100339.975962
2459818.555395 149659017132.000000 304.000000 12033008.285002 99767.933840
2459819.041891 149639090102.000000 171.000000 79093080.834237 101044.609991
2459819.046004 149638807701.000000 284.000000 5023681.892855 99075.204669
2459819.051331 149638807701.000000 195.000000 56027299.043540 100316.885207
2459819.055424 149638518418.000000 304.000000 11881945.098665 99689.909525
2459819.541786 149618480503.000000 171.000000 81141874.989884 101107.761344
2459819.545897 149618192869.000000 284.000000 5042063.314669 99080.875306
2459819.551224 149618192869.000000 195.000000 55686775.642118 100352.839164
2459819.555296 149617909040.000000 304.000000 11867993.414208 99701.787777
2459820.041375 149597779060.000000 171.000000 80481481.497725 101383.846673
2459820.045482 149597497017.000000 284.000000 5009031.085837 98993.197077
2459820.050804 149597497017.000000 195.000000 54852096.627201 100395.019393
2459820.054878 149597202575.000000 304.000000 11653573.633271 99716.637210
2459820.541354 149576974921.000000 171.000000 80284991.421181 101298.092901
2459820.545471 149576682393.000000 284.000000 5179372.520023 98981.722532
2459820.550791 149576682393.000000 195.000000 54613646.320636 100340.819557
2459821.041296 149556076743.000000 171.000000 78998822.665815 101335.321270
2459821.045398 149555777125.000000 284.000000 5272833.461378 98909.655013
2459821.541103 149535070075.000000 171.000000 80616866.443153 101353.447789
2459821.545215 149534791008.000000 284.000000 5410165.705784 98914.423227
2459821.550543 149534791008.000000 195.000000 55994350.139942 100354.644700
2459821.554628 149534484745.000000 304.000000 11854272.167867 99576.861938
2459822.041042 149513996368.000000 171.000000 80358434.963940 101375.711106
2459822.045152 149513695678.000000 284.000000 5431128.444624 98952.961053
2459822.050491 149513695678.000000 195.000000 56039517.736655 100594.600241
2459822.540224 149492806821.000000 171.000000 80295677.946694 101389.335818
2459822.544332 149492513919.000000 284.000000 5758899.419582 98880.581113
2459822.549673 149492513919.000000 195.000000 56703021.444451 100642.241935
2459822.553748 149492221534.000000 304.000000 11812023.321128 99651.240071
2459823.040491 149471557807.000000 171.000000 79731141.700969 101411.642794
2459823.049933 149471258071.000000 195.000000 57894330.222085 100666.216810
2459823.539983 149450213464.000000 171.000000 81740578.114313 98059.307593
2459823.544094 149449906979.000000 284.000000 5960836.446577 98044.688089
2459823.549433 149449906979.000000 195.000000 59507932.603719 98491.395678
2459823.553508 149449618903.000000 304.000000 11895429.699758 124566.832970
2459824.039225 149428784352.000000 171.000000 81557066.319505 98027.369916
2459824.043359 149428487580.000000 284.000000 6035362.834584 97877.767821
2459824.048701 149428487580.000000 195.000000 60356913.791597 98323.927285
2459824.052784 149428192883.000000 304.000000 11963892.974016 124161.520684
2459824.520877 149408192452.000000 171.000000 82651310.608524 98218.810907
2459824.524996 149407885821.000000 284.000000 6155826.298533 97845.968051
2459824.530324 149407885821.000000 195.000000 61280740.761562 98414.019826
2459824.534579 149407596207.000000 304.000000 12241834.219493 98435.930258
2459825.545346 149363774197.000000 284.000000 6430324.279439 97604.544820
2459825.550707 149363774197.000000 195.000000 62496128.986095 98377.857899
2459825.554784 149363467340.000000 304.000000 12664108.736059 98218.482830
2459826.041393 149342365064.000000 171.000000 82852777.664469 97917.544877
2459826.045488 149342067757.000000 284.000000 nan nan
2459826.050820 149342067757.000000 195.000000 63056084.949949 98219.404406
2459826.054915 149341756113.000000 304.000000 12634032.395430 98086.894542
2459826.541873 149320582687.000000 171.000000 82130476.084149 97889.311940
2459826.545983 149320282064.000000 284.000000 nan nan
2459826.551690 149320282064.000000 195.000000 63266909.803193 98209.897220
