# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2458305.553853 150731544107.000000 304.000000 11128309.756249 95470.213311
2458306.039769 150734046433.000000 171.000000 72660513.704493 95045.615619
2458306.043876 150734066778.000000 284.000000 1807974.025216 94744.432063
2458306.049163 150734066778.000000 195.000000 34530767.089306 95656.298887
2458306.053220 150734103624.000000 304.000000 11300810.666408 95494.834791
2458306.541373 150736378097.000000 171.000000 74654488.256343 95060.130655
2458306.545477 150736408528.000000 284.000000 1988637.299852 94789.441176
2458306.550755 150736408528.000000 195.000000 35874176.299285 95715.018903
2458306.554839 150736440959.000000 304.000000 11404488.944509 95604.783342
2458307.041478 150738493350.000000 171.000000 75560716.230728 95097.377807
2458307.045594 150738518320.000000 284.000000 2114979.102812 94790.015253
2458307.050909 150738518320.000000 195.000000 36185424.103073 95760.009981
2458307.054966 150738545289.000000 304.000000 11431680.837199 95617.055116
2458307.541146 150740366298.000000 171.000000 76161217.679141 95107.844706
2458307.545256 150740401170.000000 284.000000 2251045.042085 94802.256947
2458307.550138 150740401170.000000 195.000000 37182844.934001 95803.245613
2458307.554199 150740421557.000000 304.000000 11671485.917100 95765.229226
2458308.039758 150742016667.000000 171.000000 76164878.913634 95104.885590
2458308.043857 150742044881.000000 284.000000 2259788.856208 94919.590729
2458308.049159 150742044881.000000 195.000000 37015515.488558 95806.269355
2458308.053220 150742059738.000000 304.000000 11614490.766515 95832.276958
2458308.539903 150743449135.000000 171.000000 74733007.654642 95166.437953
2458308.544004 150743455323.000000 284.000000 2178705.724794 94984.903040
2458308.549305 150743455323.000000 195.000000 37103719.624229 95883.201425
2458308.553361 150743478826.000000 304.000000 11645944.877471 95854.163843
2458309.041866 150744634830.000000 171.000000 74190428.089489 95202.908184
2458309.046000 150744648411.000000 284.000000 2150497.164386 94981.243113
2458309.051312 150744648411.000000 195.000000 36889873.842940 95923.169249
2458309.541638 150745591262.000000 171.000000 75671644.958874 95213.094298
2458309.545746 150745613305.000000 284.000000 2108866.935477 94986.226808
2458309.551088 150745613305.000000 195.000000 36843487.051085 95974.139636
2458310.041550 150746321089.000000 171.000000 74002487.269378 95198.462209
2458310.045336 150746335077.000000 284.000000 2111027.537886 95038.349648
2458310.050629 150746335077.000000 195.000000 36629599.917140 96025.221042
2458310.054685 150746337114.000000 304.000000 11538742.222371 95941.556941
2458310.541409 150746825063.000000 171.000000 74452290.209480 95220.873173
2458310.545524 150746832251.000000 284.000000 2122910.621603 95038.741331
2458310.550838 150746832251.000000 195.000000 37138241.751144 95987.185445
2458310.554893 150746840152.000000 304.000000 11589418.388383 96052.337120
2458311.041196 150747090702.000000 171.000000 74650289.590438 95212.011866
2458311.045305 150747102319.000000 284.000000 2149865.885718 95056.124788
2458311.050608 150747102319.000000 195.000000 37219539.703534 96029.510086
2458311.054669 150747102130.000000 304.000000 11629467.430957 96081.539140
2458311.545184 150747133423.000000 284.000000 2148166.292119 95111.233790
2458311.550497 150747133423.000000 195.000000 37401910.255826 96118.249852
2458311.554553 150747123817.000000 304.000000 11464775.388468 96104.395789
2458312.041095 150746944075.000000 171.000000 73018676.058755 95265.283441
2458312.045199 150746938054.000000 284.000000 2164245.997584 95118.132084
2458312.054562 150746934026.000000 304.000000 11415657.784367 96106.727549
2458312.541108 150746517419.000000 171.000000 74700127.741752 95326.191741
2458312.545212 150746516883.000000 284.000000 2121750.312658 95201.999823
2458312.550524 150746516883.000000 195.000000 36883609.620213 96065.119640
2458312.554602 150746503363.000000 304.000000 11350338.795778 96155.017703
2458313.041142 150745862328.000000 171.000000 74302743.826988 95342.440339
2458313.045266 150745850832.000000 284.000000 2142537.509769 95324.484243
2458313.050566 150745850832.000000 195.000000 36510463.523188 96103.291165
2458313.054652 150745842768.000000 304.000000 11327117.020770 96154.828112
2458313.541827 150744976786.000000 171.000000 74558232.139943 95346.163535
2458313.545936 150744955776.000000 284.000000 2229983.191543 95326.229663
2458313.555293 150744951642.000000 304.000000 11434990.488249 96281.080138
2458314.041836 150743859641.000000 171.000000 73887755.935357 95331.881668
2458314.045934 150743842513.000000 284.000000 2207783.727685 95347.738908
2458314.051239 150743842513.000000 195.000000 36518845.906447 96084.817474
2458314.055299 150743825879.000000 304.000000 11294087.997428 96271.681119
2458314.541827 150742506175.000000 171.000000 73911759.174794 95362.015958
2458314.545930 150742491321.000000 284.000000 2238908.039432 95346.986236
2458314.551237 150742491321.000000 195.000000 36674343.301988 96170.895257
2458315.041827 150740928767.000000 171.000000 70466145.240862 95318.176410
2458315.045927 150740902895.000000 284.000000 2245210.656048 95281.757968
2458315.051229 150740902895.000000 195.000000 36035297.009113 96118.785010
2458315.055286 150740877455.000000 304.000000 11335710.398645 96514.232039
2458315.545928 150739099071.000000 284.000000 2190619.837749 95488.260842
2458315.551246 150739099071.000000 195.000000 35801733.191735 96205.459304
2458315.555300 150739061056.000000 304.000000 11221648.294578 96548.002370
2458316.041836 150737083052.000000 171.000000 69637342.616192 95403.376948
2458316.045933 150737046746.000000 284.000000 2227716.470191 95526.110031
2458316.055298 150737025436.000000 304.000000 11256025.734527 96489.453641
2458316.541729 150734805274.000000 171.000000 71378854.378669 95360.056452
2458316.545828 150734771019.000000 284.000000 2228217.250721 95614.653630
2458316.551126 150734771019.000000 195.000000 36743808.916638 96015.584382
2458316.555198 150734737104.000000 304.000000 11418743.467925 96805.228862
2458317.040978 150732313773.000000 171.000000 71640223.619693 95298.024666
2458317.045226 150732279848.000000 284.000000 2227257.530448 95720.143546
2458317.050555 150732279848.000000 195.000000 36379782.004518 96013.474321
2458317.054609 150732231716.000000 304.000000 11355843.842419 96766.700265
2458317.540077 150729588504.000000 171.000000 71169018.291698 95482.314877
2458317.544177 150729538658.000000 284.000000 2238815.901452 95768.098487
2458317.549480 150729538658.000000 195.000000 36355449.423761 96083.031043
2458317.553565 150729506976.000000 304.000000 11438063.295107 96805.287580
2458318.039587 150726634463.000000 171.000000 70815520.422859 95448.253969
2458318.043702 150726584837.000000 284.000000 2291116.969858 95911.000837
2458318.049006 150726584837.000000 195.000000 37133160.037930 96076.791408
2458318.053062 150726538942.000000 304.000000 11488843.612076 96804.637131
2458318.538783 150723448401.000000 171.000000 71082387.379510 95449.766785
2458318.542905 150723398956.000000 284.000000 2257213.617648 95912.824606
2458318.548204 150723398956.000000 195.000000 36721166.458568 96082.473824
2458319.038480 150720035682.000000 171.000000 70891295.607517 95514.925552
2458319.042591 150719984601.000000 284.000000 2225509.788218 95738.694785
2458319.047920 150719984601.000000 195.000000 37048851.069372 96098.437130
2458319.051982 150719935509.000000 304.000000 11370671.993053 96872.375613
2458319.541414 150716407919.000000 171.000000 69930532.995758 95458.917292
2458319.545513 150716356974.000000 284.000000 2242699.483285 95908.671985
2458319.550818 150716356974.000000 195.000000 36518316.426493 96079.646508
2458320.041479 150712549612.000000 171.000000 70686906.757496 95490.453577
2458320.050892 150712495108.000000 195.000000 36948454.581539 95998.263025
2458320.054953 150712438873.000000 304.000000 11389585.416779 96674.455411
2458320.545474 150708416421.000000 284.000000 2201160.464583 95700.882201
2458320.550783 150708416421.000000 195.000000 36161869.824593 96087.003688
2458320.554842 150708353220.000000 304.000000 11402986.081444 96437.642383
2458321.041322 150704174789.000000 171.000000 68371815.726018 95589.771952
2458321.045453 150704112964.000000 284.000000 2168586.962917 95589.942730
2458321.050749 150704112964.000000 195.000000 35682800.184410 95963.718954
2458321.054803 150704046107.000000 304.000000 11205198.280328 96360.743828
2458321.541280 150699648928.000000 171.000000 67884862.827175 95563.588642
2458321.550664 150699583383.000000 195.000000 34886761.237821 95985.241510
2458321.554722 150699519827.000000 304.000000 11115741.729986 96227.249954
2458322.041424 150694908995.000000 171.000000 67313204.182819 95590.986673
2458322.045326 150694846677.000000 284.000000 1944424.373386 95700.180322
2458322.050648 150694846677.000000 195.000000 34467324.186151 95964.719703
2458322.054714 150694779389.000000 304.000000 10998949.346464 96222.288145
2458322.541005 150689952388.000000 171.000000 66023687.471473 95494.699049
2458322.545103 150689882306.000000 284.000000 1810879.855255 95872.899597
2458322.554454 150689811298.000000 304.000000 10919780.590185 96178.927696
2458323.045196 150684704940.000000 284.000000 1704570.922606 95783.955604
2458323.050334 150684704940.000000 195.000000 31206393.852313 95773.130550
2458323.054386 150684637130.000000 304.000000 10717249.510066 96018.731291
2458323.541850 150679388445.000000 171.000000 64329645.077421 95404.430498
2458323.545944 150679310852.000000 284.000000 1651985.586148 95801.845707
2458323.551245 150679310852.000000 195.000000 30748285.219073 95847.578392
2458323.555308 150679235247.000000 304.000000 10640729.574334 96017.048753
2458324.041613 150673783868.000000 171.000000 65312723.422849 95380.815950
2458324.045708 150673709440.000000 284.000000 1621030.562012 95652.819241
2458324.050999 150673709440.000000 195.000000 30476882.735752 95783.499985
2458324.055052 150673632819.000000 304.000000 10673706.825743 95923.371549
2458324.541833 150667973756.000000 171.000000 64942822.001562 95417.410040
2458324.545945 150667891492.000000 284.000000 1644672.781296 95657.571798
2458324.551249 150667891492.000000 195.000000 30292523.133639 95780.430080
2458325.041883 150661945734.000000 171.000000 63564386.126874 95370.807697
2458325.045978 150661862389.000000 284.000000 1584435.652611 95574.039588
2458325.051275 150661862389.000000 195.000000 29692505.394812 95739.443084
2458325.055326 150661776739.000000 304.000000 10679028.605310 95801.997550
2458325.545370 150655622725.000000 284.000000 1566769.171135 95471.506364
2458325.550666 150655622725.000000 195.000000 29659610.526166 95665.411988
2458325.554718 150655540238.000000 304.000000 10658150.952164 95704.974757
2458326.041495 150649266870.000000 171.000000 64145465.532361 95291.332593
2458326.045598 150649176837.000000 284.000000 1578482.508350 95302.214188
2458326.050451 150649176837.000000 195.000000 29877621.539429 95606.299977
2458326.054502 150649086513.000000 304.000000 10622944.183690 95565.570629
2458326.541554 150642610954.000000 171.000000 63840977.883170 95289.527576
2458326.545648 150642524159.000000 284.000000 1595300.888415 95276.618994
2458326.550946 150642524159.000000 195.000000 29881619.533196 95584.017517
2458326.554997 150642428250.000000 304.000000 10736048.236188 95567.920977
2458327.040951 150635762525.000000 171.000000 65078502.315689 95224.508169
2458327.045049 150635663462.000000 284.000000 1651055.966882 95238.112594
2458327.050358 150635663462.000000 195.000000 30367734.828138 95547.662110
2458327.540729 150628704184.000000 171.000000 65926193.324784 95200.854347
2458327.544843 150628603987.000000 284.000000 1695022.067126 95204.502082
2458327.550511 150628603987.000000 195.000000 30499367.167948 95553.962350
2458327.554562 150628507778.000000 304.000000 10792633.575223 95377.550116
2458328.039614 150621442591.000000 171.000000 67210956.581035 95259.388472
2458328.043711 150621343225.000000 284.000000 1696206.265219 95000.495925
2458328.049016 150621343225.000000 195.000000 30854514.339353 95490.977692
2458328.053070 150621241224.000000 304.000000 10724578.940179 95337.181846
2458328.543626 150613882675.000000 284.000000 1712627.302887 95128.747011
2458328.548928 150613882675.000000 195.000000 31311859.114526 95549.314389
2458328.553189 150613773035.000000 304.000000 10987988.770903 95339.994690
2458329.039330 150606323121.000000 171.000000 68202120.202323 95262.992105
2458329.045941 150606218658.000000 284.000000 1708794.156103 95036.623050
2458329.052209 150606109728.000000 304.000000 10843148.343486 95256.724059
2458329.538680 150598466663.000000 171.000000 68110593.736112 95267.428523
2458329.548082 150598356391.000000 195.000000 31352662.336180 95316.850352
2458329.552150 150598248105.000000 304.000000 10970345.130090 95201.153127
2458330.042988 150590303935.000000 284.000000 1669742.854278 95033.036136
2458330.048290 150590303935.000000 195.000000 31253550.633661 95318.125933
2458330.052253 150590189871.000000 304.000000 10825645.070772 95156.512910
2458330.541712 150582171137.000000 171.000000 68935732.760277 95167.090838
2458330.545820 150582055695.000000 284.000000 1692179.662150 94894.437055
2458330.551134 150582055695.000000 195.000000 31775757.961102 95296.086595
2458330.555188 150581935907.000000 304.000000 10946269.875571 95116.548521
2458331.041869 150573728779.000000 171.000000 70685324.712712 95170.100270
2458331.045938 150573609002.000000 284.000000 1703527.504771 94875.779366
2458331.051238 150573609002.000000 195.000000 32307313.806976 95216.595319
2458331.541861 150565100333.000000 171.000000 71498726.964356 95176.192753
2458331.545968 150564974867.000000 284.000000 1748992.338100 94835.045505
2458331.555355 150564857639.000000 304.000000 11036714.405790 95096.629631
2458332.041603 150556277097.000000 171.000000 72720080.165921 95120.370669
2458332.045701 150556152269.000000 284.000000 1800776.736720 94766.792251
2458332.051000 150556152269.000000 195.000000 33552066.398188 95209.248017
2458332.055055 150556024385.000000 304.000000 11122564.650247 95005.027100
2458332.541714 150547261343.000000 171.000000 72710177.206413 95077.244778
2458332.545822 150547138284.000000 284.000000 1829358.334800 94726.971646
2458332.551119 150547138284.000000 195.000000 33815827.072013 95146.148972
2458332.555544 150547011043.000000 304.000000 11156346.826439 94963.882688
2458333.041044 150538068335.000000 171.000000 73549400.449688 95082.244602
2458333.045146 150537939825.000000 284.000000 1910013.818340 94623.684129
2458333.050447 150537939825.000000 195.000000 33672580.884696 95130.639130
2458333.054511 150537808158.000000 304.000000 11068087.522204 94957.774514
2458333.540157 150528681954.000000 171.000000 72633318.560134 95036.248584
2458333.544258 150528549951.000000 284.000000 1920034.683183 94586.984799
2458333.549551 150528549951.000000 195.000000 33940840.274779 95124.625140
2458333.553612 150528419047.000000 304.000000 10974882.013753 94949.511124
2458334.039944 150519110933.000000 171.000000 73269123.380683 94953.803978
2458334.044047 150518979715.000000 284.000000 1977289.350016 94504.593211
2458334.049349 150518979715.000000 195.000000 34484603.959067 95090.744594
2458334.053405 150518845239.000000 304.000000 11041478.987252 94959.687763
2458334.541719 150509360727.000000 171.000000 72117891.902153 94895.139386
2458334.545817 150509225135.000000 284.000000 1997564.360695 94475.876778
2458334.551133 150509225135.000000 195.000000 34447974.014546 95090.853278
2458334.555192 150509086236.000000 304.000000 11311305.684510 94851.093376
2458335.040674 150499426052.000000 171.000000 72071383.162417 94888.017539
2458335.044776 150499286753.000000 284.000000 1994364.689014 94471.888555
2458335.050079 150499286753.000000 195.000000 34454615.541769 95076.255253
2458335.054141 150499143490.000000 304.000000 11041800.738154 94837.836560
2458335.540792 150489307603.000000 171.000000 72778761.148521 94903.094123
2458335.544909 150489169882.000000 284.000000 1968637.490180 94420.407011
2458335.550208 150489169882.000000 195.000000 34509679.281920 95120.479939
2458335.554269 150489028241.000000 304.000000 11034815.366058 94860.479510
2458336.044913 150478868102.000000 284.000000 1892802.855594 94412.540911
2458336.050213 150478868102.000000 195.000000 33493185.390545 95083.921249
2458336.054270 150478722652.000000 304.000000 10992904.251590 94845.714239
2458336.540611 150468537827.000000 171.000000 70841963.131663 94843.270277
2458336.544704 150468392005.000000 284.000000 1878519.255806 94404.278795
2458336.550023 150468392005.000000 195.000000 33720090.479526 95094.013755
2458336.554076 150468242353.000000 304.000000 11046336.920995 94851.534166
2458337.040359 150457894652.000000 171.000000 69716337.330321 94812.003212
2458337.044469 150457739186.000000 284.000000 1874674.628391 94344.939803
2458337.049980 150457739186.000000 195.000000 33347080.764956 95070.978372
2458337.054033 150457591481.000000 304.000000 10860028.299229 94825.921383
2458337.540368 150447061516.000000 171.000000 68844824.118096 94798.178344
2458337.544475 150446913514.000000 284.000000 1866650.617877 94349.732451
2458337.549774 150446913514.000000 195.000000 33637711.707491 95088.488334
2458337.553847 150446761775.000000 304.000000 10942905.742557 94845.436738
2458338.044509 150435906228.000000 284.000000 1886004.789963 94351.641932
2458338.049808 150435906228.000000 195.000000 34172099.730068 95120.967574
2458338.053883 150435756365.000000 304.000000 10949208.131743 94848.154976
2458338.541723 150424892403.000000 171.000000 69322821.093072 94802.809439
2458338.545783 150424736720.000000 284.000000 1912416.807103 94336.837235
2458338.551015 150424736720.000000 195.000000 34452025.161728 95131.250915
2458338.555023 150424583027.000000 304.000000 11098053.890608 94874.626253
2458339.041712 150413543574.000000 171.000000 69802618.196356 94890.972134
2458339.045742 150413384100.000000 284.000000 1944235.190016 94350.454312
2458339.050978 150413384100.000000 195.000000 35088540.492514 95191.891893
2458339.054971 150413226616.000000 304.000000 11118183.182272 94876.500695
2458339.541340 150402029825.000000 171.000000 69872920.850174 94904.126308
2458339.545368 150401872160.000000 284.000000 1928423.058607 94355.688440
2458339.550609 150401872160.000000 195.000000 35027558.798864 95150.870846
2458339.554600 150401710946.000000 304.000000 11150908.020188 94896.851355
2458340.041364 150390352009.000000 171.000000 69614953.690833 94886.024124
2458340.045406 150390184830.000000 284.000000 1914085.354742 94373.248243
2458340.050643 150390184830.000000 195.000000 34651489.650982 95260.115983
2458340.054637 150390025461.000000 304.000000 11103699.398325 94910.572443
2458340.541127 150378504265.000000 171.000000 70443306.416827 94949.336448
2458340.545167 150378333449.000000 284.000000 1933939.657901 94408.422482
2458340.550406 150378333449.000000 195.000000 34966702.166384 95347.471762
2458340.554398 150378170488.000000 304.000000 11174212.996526 94984.236635
2458341.044642 150366317751.000000 284.000000 1940144.599575 94422.373054
2458341.049896 150366317751.000000 195.000000 34648013.730747 95399.553753
2458341.053886 150366150808.000000 304.000000 11103024.178587 95059.049755
2458341.540152 150354303440.000000 171.000000 67836665.383279 94935.624611
2458341.544389 150354131090.000000 284.000000 1927672.207988 94417.241401
2458341.549626 150354131090.000000 195.000000 33661735.850001 95380.500419
2458341.553615 150353960124.000000 304.000000 10995642.324390 95031.000893
2458342.040234 150341953811.000000 171.000000 67509379.315978 95001.519416
2458342.044261 150341782805.000000 284.000000 1919807.770211 94440.770276
2458342.049502 150341782805.000000 195.000000 33462289.487486 95400.621763
2458342.053497 150341608499.000000 304.000000 10881525.732767 95163.955544
2458342.540248 150329446727.000000 171.000000 65751527.094673 95027.579401
2458342.544306 150329271723.000000 284.000000 1911944.495119 99542.556083
2458342.549544 150329271723.000000 195.000000 32625554.032412 95477.249997
2458343.040241 150316773820.000000 171.000000 66176357.904747 95027.879313
2458343.044266 150316600924.000000 284.000000 1896584.667492 94517.634642
2458343.049501 150316600924.000000 195.000000 32501397.812198 95569.428475
2458343.053499 150316423937.000000 304.000000 11039493.605835 95162.597714
2458343.540411 150303937402.000000 171.000000 64862911.911141 95016.617228
2458343.544446 150303760615.000000 284.000000 1852115.906186 94537.587393
2458343.549705 150303760615.000000 195.000000 31795532.893714 95605.129340
2458343.553699 150303585824.000000 304.000000 10864945.353456 95209.262209
2458344.040236 150290940240.000000 171.000000 65018900.001495 95134.223080
2458344.044265 150290764721.000000 284.000000 1856469.907785 94545.246739
2458344.049502 150290764721.000000 195.000000 31993062.749203 95612.804958
2458344.053496 150290586105.000000 304.000000 10918970.690999 95275.694438
2458344.541704 150277788730.000000 171.000000 64567994.379404 97213.158483
2458344.545814 150277598167.000000 284.000000 1863243.495945 96600.710844
2458344.551104 150277598167.000000 195.000000 31681922.364884 97859.285234
2458344.555159 150277420853.000000 304.000000 10836657.374475 97361.744537
2458345.041556 150264467219.000000 171.000000 63967665.241232 97277.039302
2458345.050949 150264277972.000000 195.000000 31121445.756919 98064.422833
2458345.055002 150264096976.000000 304.000000 10891977.076392 97372.851307
2458345.541269 150250987090.000000 171.000000 66071482.315646 97467.314642
2458345.545583 150250794247.000000 284.000000 1957813.732035 96784.876949
2458345.550883 150250794247.000000 195.000000 31909545.304005 98213.591096
2458345.554942 150250608340.000000 304.000000 10981125.258811 97476.525117
2458346.041176 150237342965.000000 171.000000 65848264.686373 97583.069968
2458346.045273 150237145226.000000 284.000000 1877813.436535 96870.599838
2458346.050575 150237145226.000000 195.000000 31722311.122055 98240.280597
2458346.541161 150223533897.000000 171.000000 65658702.715598 97579.254313
2458346.545256 150223342456.000000 284.000000 1874253.620007 96869.577819
2458346.550557 150223342456.000000 195.000000 31453226.195293 98311.761975
2458347.040476 150209563112.000000 171.000000 66022107.963239 97722.701475
2458347.044576 150209368390.000000 284.000000 1848901.239054 96879.658754
2458347.049878 150209368390.000000 195.000000 31527752.632225 98235.428061
2458347.053939 150209180447.000000 304.000000 10844430.658282 97483.239620
2458347.543864 150195241685.000000 284.000000 1818530.971435 96862.152213
2458347.549171 150195241685.000000 195.000000 31058522.106936 98378.132695
2458347.553238 150195044168.000000 304.000000 10827015.434173 97595.399477
2458348.040010 150181143150.000000 171.000000 66241889.464243 97887.708244
2458348.044111 150180945381.000000 284.000000 1806673.126722 96973.854156
2458348.049422 150180945381.000000 195.000000 30907250.513427 98507.105228
2458348.053475 150180747791.000000 304.000000 10746065.202071 97686.176746
2458348.541705 150166694596.000000 171.000000 65749465.659546 98082.659814
2458348.551090 150166490276.000000 195.000000 30132859.479356 98799.819207
2458348.555143 150166289873.000000 304.000000 10707442.533073 97794.981242
2458349.041869 150152078633.000000 171.000000 65796989.899771 98105.725806
2458349.045979 150151876247.000000 284.000000 1675126.129640 97180.142352
2458349.051290 150151876247.000000 195.000000 29954273.243301 98785.763732
2458349.055344 150151669293.000000 304.000000 10703436.816427 97796.260611
2458349.540884 150137299380.000000 171.000000 65368432.219703 98336.706804
2458349.544970 150137097019.000000 284.000000 1606164.458545 97178.524716
2458349.550283 150137097019.000000 195.000000 29470994.567823 98798.668833
2458349.554334 150136885545.000000 304.000000 10644828.979426 97803.448972
2458350.041196 150122360964.000000 171.000000 65397770.389275 98572.370260
2458350.045292 150122154199.000000 284.000000 1544274.115976 97244.596493
2458350.050590 150122154199.000000 195.000000 28885431.647331 99066.422749
2458350.054642 150121942793.000000 304.000000 10565133.439580 97920.152273
2458350.540230 150107259971.000000 171.000000 66227333.389896 98610.254313
2458350.544314 150107053357.000000 284.000000 1514076.738191 97450.712286
2458350.549626 150107053357.000000 195.000000 28914137.808275 99120.517522
2458350.553677 150106842067.000000 304.000000 10624429.488283 98028.904304
2458351.040361 150092001463.000000 171.000000 66554047.108891 98722.939874
2458351.044470 150091788350.000000 284.000000 1521666.756623 97469.426172
2458351.053823 150091577243.000000 304.000000 10737949.799232 98118.129383
2458351.541837 150076583097.000000 171.000000 68519141.260149 98740.146246
2458351.545933 150076363499.000000 284.000000 1526257.916679 97388.344165
2458351.551243 150076363499.000000 195.000000 29673771.952750 98841.243509
2458351.555294 150076148378.000000 304.000000 10751872.717373 98114.674440
2458352.041768 150060993271.000000 171.000000 69083862.557458 98814.217204
2458352.051167 150060780807.000000 195.000000 29853908.899193 98704.198453
2458352.055219 150060563562.000000 304.000000 10570023.435542 97987.578923
2458352.540777 150045253043.000000 171.000000 68090909.687358 98969.634466
2458352.544872 150045031612.000000 284.000000 1522121.805409 97469.209236
2458352.550197 150045031612.000000 195.000000 30243918.539974 98699.043988
2458352.554248 150044814841.000000 304.000000 10604628.427226 97995.809995
2458353.040719 150029351324.000000 171.000000 68264745.791198 99170.462329
2458353.044821 150029126309.000000 284.000000 1524065.168544 97362.022445
2458353.054178 150028907421.000000 304.000000 10673172.126397 98111.988916
2458353.540437 150013281769.000000 171.000000 68268068.088937 99169.270726
2458353.544538 150013054682.000000 284.000000 1547136.955773 97365.584842
2458353.549838 150013054682.000000 195.000000 30175743.185480 98537.700519
2458354.040472 149997056786.000000 171.000000 69720859.053202 98502.262362
2458354.044575 149996827638.000000 284.000000 1600930.335314 97462.826837
2458354.049890 149996827638.000000 195.000000 30780177.000481 98548.160416
2458354.053943 149996603427.000000 304.000000 10906441.210806 97988.578244
2458354.541350 149980666241.000000 171.000000 71282373.534031 98386.566262
2458354.545464 149980442023.000000 284.000000 1656071.421840 97366.082943
2458354.550750 149980442023.000000 195.000000 31615880.859507 98311.816784
2458354.554805 149980208913.000000 304.000000 11036480.645606 97875.297778
2458355.041602 149964121221.000000 171.000000 71151576.032674 98256.469449
2458355.045703 149963888064.000000 284.000000 1623093.310721 97355.994373
2458355.051012 149963888064.000000 195.000000 31440203.679598 98299.152492
2458355.055067 149963660029.000000 304.000000 10887290.951885 97788.446345
2458355.541494 149947414199.000000 171.000000 71888903.970147 98381.945742
2458355.545617 149947182337.000000 284.000000 1700951.228201 97449.650820
2458355.550914 149947182337.000000 195.000000 31975222.042208 98325.652490
2458355.554982 149946945465.000000 304.000000 11217437.888466 98007.726422
2458356.041533 149930547238.000000 171.000000 69804121.796535 98249.019260
2458356.045630 149930306601.000000 284.000000 1772930.575341 97324.692673
2458356.050945 149930306601.000000 195.000000 31977042.437347 98106.793170
2458356.054997 149930075037.000000 304.000000 11004423.996552 97804.482914
2458356.540800 149913522467.000000 171.000000 70327290.331168 98147.246793
2458356.550226 149913280197.000000 195.000000 32873121.994370 98036.572721
2458356.554279 149913039944.000000 304.000000 10896747.345275 97855.914131
2458357.040669 149896333860.000000 171.000000 70753676.023657 98026.116126
2458357.044766 149896093745.000000 284.000000 1704544.417875 97243.928371
2458357.050080 149896093745.000000 195.000000 32461200.486866 97905.844764
2458357.054134 149895851998.000000 304.000000 10869346.380136 97775.660899
2458357.540153 149878982193.000000 171.000000 71210720.587733 97932.765316
2458357.544239 149878744271.000000 284.000000 1733020.070891 97223.501181
2458357.553814 149878497630.000000 304.000000 10941582.605642 97660.129982
2458358.040344 149861481748.000000 171.000000 71588077.474195 97702.451047
2458358.044452 149861235373.000000 284.000000 1731226.492564 97053.974369
2458358.049779 149861235373.000000 195.000000 32981394.004695 97761.053663
2458358.053854 149860989252.000000 304.000000 10995011.581002 97560.981384
2458358.541534 149843819369.000000 171.000000 71169046.724000 97530.452543
2458358.545630 149843559209.000000 284.000000 1750337.189403 96976.322539
2458358.550929 149843559209.000000 195.000000 33107472.708375 97619.443307
2458359.041201 149825991948.000000 171.000000 72018875.557631 97408.381676
2458359.045299 149825732523.000000 284.000000 1777837.074172 96928.460071
2458359.050602 149825732523.000000 195.000000 34062371.364359 97516.727182
2458359.054660 149825491300.000000 304.000000 10712638.395486 97555.471762
2458359.540513 149808010186.000000 171.000000 71633206.339564 97416.804143
2458359.544607 149807753357.000000 284.000000 1807103.788243 96943.426229
2458359.549933 149807753357.000000 195.000000 34597178.608642 97527.144007
2458359.553991 149807500225.000000 304.000000 10965994.623134 97570.848789
2458360.040393 149789869717.000000 171.000000 71262469.109563 97315.933275
2458360.049790 149789617270.000000 195.000000 34194778.724308 97422.327757
2458360.053846 149789352262.000000 304.000000 10781584.358372 97562.439643
2458360.540360 149771565461.000000 171.000000 71281012.903732 97297.537478
2458360.549810 149771317501.000000 195.000000 34250447.642382 97344.798417
2458360.553866 149771055313.000000 304.000000 10843836.514379 97475.305564
2458361.040403 149753109500.000000 171.000000 69930426.389566 97145.169230
2458361.044503 149752849873.000000 284.000000 1772354.008385 96833.937305
2458361.049803 149752849873.000000 195.000000 33597603.396217 97330.451618
2458361.053861 149752592272.000000 304.000000 10746217.526681 97469.949956
2458361.541252 149734492230.000000 171.000000 69721039.076497 97044.476516
2458361.545336 149734238885.000000 284.000000 1690299.577506 96670.171020
2458361.550648 149734238885.000000 195.000000 33248991.975906 97236.643128
2458361.554722 149733971270.000000 304.000000 10711828.428385 97329.269747
2458362.040815 149715724483.000000 171.000000 69043993.020537 97013.201887
2458362.050211 149715461205.000000 195.000000 32529156.054794 97161.518884
2458362.054285 149715199956.000000 304.000000 10562844.842479 97195.691685
2458362.545455 149696526898.000000 284.000000 1587726.981830 96552.407992
2458362.550738 149696526898.000000 195.000000 32114715.763543 97167.518349
2458362.554794 149696272139.000000 304.000000 10704377.183373 97146.553945
2458363.041294 149677710360.000000 171.000000 66671034.358334 96869.353818
2458363.045410 149677443846.000000 284.000000 1588978.180517 96529.894026
2458363.050705 149677443846.000000 195.000000 31493220.963547 97071.494786
2458363.054762 149677179364.000000 304.000000 10740508.773346 97116.197299
2458363.545201 149658204382.000000 284.000000 1607131.262503 96529.787500
2458363.550266 149658204382.000000 195.000000 31783244.005210 97071.188432
2458363.554289 149657931731.000000 304.000000 10817036.326110 97117.053338
2458364.041092 149639080018.000000 171.000000 66735547.174077 96814.055528
2458364.045210 149638813644.000000 284.000000 1606921.545790 96448.052550
