# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2459407.545363 150801108742.000000 284.000000 2258226.728992 97215.054191
2459407.550598 150801108742.000000 195.000000 39421921.405124 98217.013790
2459407.554596 150801068396.000000 304.000000 10227964.780325 98037.226560
2459408.040986 150798548514.000000 171.000000 73378299.972373 97275.262094
2459408.050258 150798511730.000000 195.000000 37839627.760845 98284.167726
2459408.054277 150798475546.000000 304.000000 10057653.971915 98067.194137
2459408.540866 150795772802.000000 171.000000 73284985.225268 97285.599773
2459408.544879 150795725159.000000 284.000000 2067069.131913 97281.838005
2459408.550296 150795725159.000000 195.000000 37802381.466805 98292.242775
2459409.040979 150792799559.000000 171.000000 73511044.771209 97291.923713
2459409.045021 150792756032.000000 284.000000 2041361.733210 97277.618516
2459409.050264 150792756032.000000 195.000000 37458226.813307 98302.690014
2459409.054258 150792714481.000000 304.000000 9880732.647994 98074.593877
2459409.540933 150789632662.000000 171.000000 75420251.220795 97304.172239
2459409.544982 150789578335.000000 284.000000 2085512.200032 97288.904476
2459409.550224 150789578335.000000 195.000000 38555067.815907 98310.392867
2459409.554226 150789539400.000000 304.000000 10234478.862717 98112.440616
2459410.041199 150786259102.000000 171.000000 75880225.780875 97308.634891
2459410.045251 150786222233.000000 284.000000 2019941.113924 97289.627924
2459410.050489 150786222233.000000 195.000000 38117043.384061 98308.732297
2459410.054496 150786172503.000000 304.000000 10146729.776860 98104.147512
2459410.541920 150782711281.000000 171.000000 75547777.379041 98686.330862
2459410.545953 150782647360.000000 284.000000 2078220.760205 99206.830815
2459410.551196 150782647360.000000 195.000000 38462634.170901 99605.015805
2459410.555197 150782601730.000000 304.000000 10053980.876675 100446.984926
2459411.041715 150778946972.000000 171.000000 77296453.183881 98707.357584
2459411.045750 150778901933.000000 284.000000 2159256.657364 99212.718251
2459411.051010 150778901933.000000 195.000000 39120045.800514 99607.517951
2459411.055011 150778844135.000000 304.000000 10058859.399018 100543.307096
2459411.541797 150774997426.000000 171.000000 77697736.445827 98704.982965
2459411.545831 150774940257.000000 284.000000 2229556.513553 99219.253734
2459411.551097 150774940257.000000 195.000000 39643141.160071 99894.892213
2459411.555094 150774885065.000000 304.000000 10285354.324388 100565.239112
2459412.041917 150770850656.000000 171.000000 79119683.562914 98770.882329
2459412.045953 150770779850.000000 284.000000 2321837.046821 99305.145907
2459412.051212 150770779850.000000 195.000000 40593162.370569 99974.715870
2459412.055206 150770725650.000000 304.000000 10325686.421632 100618.113066
2459412.541582 150766491157.000000 171.000000 80050939.646394 98779.825245
2459412.545685 150766435940.000000 284.000000 2328507.007016 99320.420836
2459412.551172 150766435940.000000 195.000000 40279894.011373 99976.100054
2459413.041049 150761948219.000000 171.000000 81153382.613510 98811.704724
2459413.045153 150761881106.000000 284.000000 2433281.259883 99487.410357
2459413.050459 150761881106.000000 195.000000 41067923.108730 99992.580913
2459413.054547 150761814291.000000 304.000000 10453822.529817 100631.492678
2459413.540562 150757208457.000000 171.000000 80239690.828315 98782.878137
2459413.544664 150757140672.000000 284.000000 2618744.871143 99308.940982
2459413.554053 150757076574.000000 304.000000 10502017.420000 100605.310913
2459414.040298 150752269211.000000 171.000000 81082092.870404 98813.728205
2459414.044417 150752202461.000000 284.000000 2740403.145337 99327.389805
2459414.049725 150752202461.000000 195.000000 42815803.205416 99727.299720
2459414.053792 150752123281.000000 304.000000 10594041.256264 100625.612191
2459414.540098 150747130694.000000 171.000000 82064376.710728 98815.955351
2459414.544199 150747050676.000000 284.000000 2846812.111030 99382.597164
2459414.549525 150747050676.000000 195.000000 43666320.985763 99991.921999
2459415.040388 150741792697.000000 171.000000 82135810.068710 98822.881281
2459415.050174 150741710292.000000 195.000000 44574074.454339 100054.326673
2459415.054237 150741629867.000000 304.000000 10698409.826206 100613.694930
2459415.545446 150736166112.000000 284.000000 3207374.875662 99579.161988
2459415.550751 150736166112.000000 195.000000 44729107.012850 100059.945442
2459415.554817 150736092213.000000 304.000000 10832088.010075 100619.801400
2459416.041467 150730509404.000000 171.000000 81803405.927665 98848.764464
2459416.045577 150730422158.000000 284.000000 3385783.247857 99625.848500
2459416.050893 150730422158.000000 195.000000 46792280.116532 100084.761763
2459416.054973 150730340606.000000 304.000000 10836039.885375 100628.058356
2459416.541232 150724564400.000000 171.000000 83924977.321204 98912.548420
2459416.545514 150724487454.000000 284.000000 3556616.204844 99704.675352
2459416.550823 150724487454.000000 195.000000 47906497.008732 100442.267595
2459416.554919 150724401662.000000 304.000000 10954086.943962 100674.192482
2459417.040813 150718429556.000000 171.000000 85214835.718569 98930.681826
2459417.044925 150718341348.000000 284.000000 3723674.380465 99708.046504
2459417.050238 150718341348.000000 195.000000 50951897.305865 100502.030152
2459417.054305 150718255121.000000 304.000000 11157195.444307 100683.282691
2459417.540675 150712084160.000000 171.000000 85833114.305298 98954.462238
2459417.544784 150711995628.000000 284.000000 3827838.242870 99699.174072
2459417.550100 150711995628.000000 195.000000 52218477.674252 100557.597715
2459417.554170 150711912179.000000 304.000000 11259271.158410 100679.100421
2459418.040747 150705549798.000000 171.000000 88742847.501376 99040.258899
2459418.044856 150705453181.000000 284.000000 3776845.421831 99758.738609
2459418.050188 150705453181.000000 195.000000 52975009.802786 100594.635280
2459418.054262 150705362493.000000 304.000000 11361988.335166 100679.987795
2459418.540396 150698796847.000000 171.000000 87814679.751114 99037.047369
2459418.544541 150698707001.000000 284.000000 3776895.583840 99839.405637
2459419.040031 150691853682.000000 171.000000 89284571.205142 99072.542015
2459419.044141 150691755700.000000 284.000000 3808111.592409 99846.970236
2459419.049454 150691755700.000000 195.000000 53665874.796790 100671.426647
2459419.053536 150691663761.000000 304.000000 11377510.571214 138938.840939
2459419.545948 150684601245.000000 284.000000 4003665.284138 99848.339479
2459419.551262 150684601245.000000 195.000000 54235147.191533 100674.521067
2459419.555329 150684501192.000000 304.000000 11523956.052231 100711.041897
2459420.045310 150677251898.000000 284.000000 3567004.704438 99853.590530
2459420.050641 150677251898.000000 195.000000 51907751.180335 100662.007664
2459420.054726 150677147892.000000 304.000000 11232017.617185 138929.849794
2459420.540860 150669793679.000000 171.000000 85617825.230368 99221.788274
2459420.544968 150669690647.000000 284.000000 3555910.024689 99865.855611
2459420.550456 150669690647.000000 195.000000 52488348.936779 100662.243798
2459420.554527 150669585368.000000 304.000000 11310051.712507 100759.691528
2459421.040310 150662035602.000000 171.000000 85320835.969370 99222.724209
2459421.044433 150661924559.000000 284.000000 3417463.834578 99885.514116
2459421.049745 150661924559.000000 195.000000 51762622.158281 100670.875005
2459421.053832 150661815501.000000 304.000000 11210066.124582 138788.071524
2459421.540205 150654072317.000000 171.000000 82035896.167830 99427.999486
2459421.544301 150653960033.000000 284.000000 3334166.188743 99903.719629
2459421.549607 150653960033.000000 195.000000 50631424.366083 100719.238154
2459421.553949 150653843015.000000 304.000000 11187781.352383 100807.708817
2459422.040440 150645898562.000000 171.000000 81349164.290957 99548.514502
2459422.044551 150645782752.000000 284.000000 3230951.475222 99925.361978
2459422.053943 150645668930.000000 304.000000 11101052.634291 100846.220283
2459422.540305 150637521688.000000 171.000000 80667730.078500 99396.160445
2459422.544420 150637404753.000000 284.000000 3131697.371790 99910.660827
2459422.549730 150637404753.000000 195.000000 48781423.204477 100704.698276
2459422.553795 150637285352.000000 304.000000 10967492.686590 138801.634296
2459423.044473 150628819536.000000 284.000000 3098315.736490 99909.247771
2459423.049790 150628819536.000000 195.000000 49233666.897281 100701.869505
2459423.053854 150628692388.000000 304.000000 11133384.929313 100771.573317
2459423.550891 150620024427.000000 195.000000 48102393.874765 100694.193010
2459423.554962 150619896242.000000 304.000000 11091179.792799 100796.461115
2459424.041064 150611151986.000000 171.000000 79259403.667624 99532.239421
2459424.045170 150611020859.000000 284.000000 2977587.292008 99905.173610
2459424.050486 150611020859.000000 195.000000 46705536.407751 100655.487932
2459424.054560 150610898256.000000 304.000000 11022281.145180 100824.320028
2459424.544868 150601813625.000000 284.000000 2910724.899136 99946.137987
2459424.550198 150601813625.000000 195.000000 46609093.632821 100602.476130
2459424.554272 150601685464.000000 304.000000 10998927.690454 100757.378451
2459425.040243 150592524544.000000 171.000000 78707997.990939 99640.405503
2459425.044368 150592393576.000000 284.000000 2858036.917888 99962.351742
2459425.049675 150592393576.000000 195.000000 45289009.025489 100602.855246
2459425.053765 150592264599.000000 304.000000 10852498.405457 100774.427924
2459425.539816 150582908014.000000 171.000000 76987792.288950 99621.101801
2459425.543935 150582765181.000000 284.000000 2797724.452052 99973.217149
2459425.549219 150582765181.000000 195.000000 44892473.345748 100570.442272
2459425.553283 150582635534.000000 304.000000 10781494.425821 100705.350413
2459426.039988 150573072908.000000 171.000000 77851176.463136 99585.838225
2459426.044065 150572931103.000000 284.000000 2818063.646178 99973.430348
2459426.049386 150572931103.000000 195.000000 44848490.277841 100517.247033
2459426.053450 150572796122.000000 304.000000 10627530.059976 100664.974969
2459426.541912 150563025969.000000 171.000000 77890818.186778 100024.016918
2459426.546026 150562885194.000000 284.000000 2707417.716683 99065.304871
2459426.555411 150562744959.000000 304.000000 10598615.498777 99831.537275
2459427.041456 150552773133.000000 171.000000 79116024.207455 100004.959556
2459427.045561 150552632048.000000 284.000000 2708859.994285 99056.400603
2459427.054939 150552481726.000000 304.000000 10630695.172020 99848.812156
2459427.541174 150542312004.000000 171.000000 76203696.159552 99989.386957
2459427.545278 150542160862.000000 284.000000 2698735.340986 99059.636768
2459427.550602 150542160862.000000 195.000000 43379440.577066 100572.702727
2459427.554692 150542016703.000000 304.000000 10635433.783870 99664.561560
2459428.041071 150531636054.000000 171.000000 75911615.477655 99962.178987
2459428.045174 150531486149.000000 284.000000 2677446.375549 98786.676752
2459428.050483 150531486149.000000 195.000000 43420931.552086 100544.805638
2459428.054550 150531332026.000000 304.000000 10601496.466510 99648.246531
2459428.540731 150520748087.000000 171.000000 76665285.874168 100240.605010
2459428.544850 150520599502.000000 284.000000 2735586.815936 98795.405149
2459428.550158 150520599502.000000 195.000000 43825098.710354 100535.235763
2459428.554220 150520446742.000000 304.000000 10547775.772561 99758.471904
2459429.040717 150509651473.000000 171.000000 77658503.476728 100244.712537
2459429.044838 150509499168.000000 284.000000 2696414.485091 138793.523737
2459429.050148 150509499168.000000 195.000000 44062988.043193 100498.364898
2459429.054212 150509342731.000000 304.000000 10428550.366249 142732.513070
2459429.541871 150498342691.000000 171.000000 76724487.388487 100283.759404
2459429.545979 150498191880.000000 284.000000 2697708.322207 138799.991787
2459429.551301 150498191880.000000 195.000000 43337701.534592 100575.899925
2459429.555368 150498025703.000000 304.000000 10515222.718237 99443.788746
2459430.040514 150486828880.000000 171.000000 75728044.036105 100272.050462
2459430.044607 150486668421.000000 284.000000 2658904.256393 138626.140460
2459430.049933 150486668421.000000 195.000000 42996533.321266 100563.258500
2459430.054005 150486504718.000000 304.000000 10155583.342931 99420.351635
2459430.540098 150475100000.000000 171.000000 74461458.109885 100575.564057
2459430.544372 150474936042.000000 284.000000 2575859.353288 138357.620626
2459430.549666 150474936042.000000 195.000000 41563877.856763 100549.853435
2459430.553728 150474774084.000000 304.000000 10157951.624821 99266.542590
2459431.040231 150463161218.000000 171.000000 74554859.030163 100542.689141
2459431.044319 150462988504.000000 284.000000 2494992.460618 138349.082192
2459431.049622 150462988504.000000 195.000000 41354027.335150 100536.982944
2459431.053684 150462823133.000000 304.000000 10013371.363406 99113.621852
2459431.540385 150451007223.000000 171.000000 74130455.709946 100224.804420
2459431.544503 150450837063.000000 284.000000 2406632.440168 138355.916102
2459431.549810 150450837063.000000 195.000000 40040688.197976 100502.744312
2459431.553893 150450668385.000000 304.000000 9994251.838382 99383.565820
2459432.040353 150438648470.000000 171.000000 75301825.184532 100542.568554
2459432.044483 150438475034.000000 284.000000 2467921.532427 98660.138004
2459432.049788 150438475034.000000 195.000000 41335061.634919 100490.416106
2459432.053864 150438297736.000000 304.000000 10139312.038206 142605.672959
2459432.541773 150426071691.000000 171.000000 79410152.713269 100573.264392
2459432.545881 150425895128.000000 284.000000 2528209.615780 98632.385964
2459432.551178 150425895128.000000 195.000000 42282908.033229 100474.608642
2459432.555258 150425720570.000000 304.000000 10164682.879774 99106.407723
2459433.541294 150400305596.000000 171.000000 79889516.846745 100620.523311
2459433.545419 150400123451.000000 284.000000 2557901.851793 98490.576447
2459433.554768 150399943312.000000 304.000000 10102205.171473 99103.390277
2459434.550787 150373518403.000000 195.000000 42176207.352782 100050.541034
2459434.554850 150373333154.000000 304.000000 10066924.526714 98922.061360
2459435.539816 150346280927.000000 171.000000 76380616.989881 99885.668685
2459435.543922 150346088729.000000 284.000000 2299799.929583 98218.760993
2459435.549213 150346088729.000000 195.000000 41121045.850819 99915.906332
2459435.553282 150345893001.000000 304.000000 10227890.441821 98890.947474
2459436.041825 150332265307.000000 171.000000 74337621.053252 99778.482354
2459436.051260 150332070810.000000 195.000000 40347824.212349 99626.809217
2459436.055325 150331872834.000000 304.000000 9966157.756833 98876.564126
2459436.541415 150318045917.000000 171.000000 76012821.892840 99821.230988
2459436.545531 150317849250.000000 284.000000 2166505.949424 98166.056420
2459436.550836 150317849250.000000 195.000000 39956683.510218 99656.858914
2459436.554895 150317643289.000000 304.000000 10158065.887920 98882.885641
2459437.041117 150303620869.000000 171.000000 75755780.663321 99596.536958
2459437.045219 150303416272.000000 284.000000 2092381.315385 98118.149104
2459437.050528 150303416272.000000 195.000000 39086334.100366 99569.745714
2459437.054590 150303219598.000000 304.000000 9893247.087420 98653.768290
2459437.544312 150288786562.000000 284.000000 2118548.829767 98123.598357
2459437.549620 150288786562.000000 195.000000 39375472.184212 99345.695062
2459437.553681 150288582085.000000 304.000000 10130161.047339 98645.441966
2459438.539707 150259149815.000000 171.000000 76848490.111580 99389.507180
2459438.543810 150258933290.000000 284.000000 2176824.163288 98062.291177
2459438.549118 150258933290.000000 195.000000 39198047.742963 99324.734725
2459438.553196 150258724024.000000 304.000000 10063989.454362 98606.247101
2459439.543557 150228286998.000000 284.000000 2180781.813797 98075.417737
2459439.548868 150228286998.000000 195.000000 39231461.558979 99320.362260
2459439.552928 150228074112.000000 304.000000 10084099.237075 98366.857610
2459440.041260 150212892366.000000 171.000000 75416582.978754 99380.673081
2459440.045383 150212669201.000000 284.000000 2168087.910403 97888.323923
2459440.050844 150212669201.000000 195.000000 38863155.214712 99287.690682
2459440.054904 150212454227.000000 304.000000 10051303.717163 98351.015072
2459440.541234 150197077220.000000 171.000000 75684808.881713 99352.341538
2459440.545505 150196863284.000000 284.000000 2235929.947037 97865.391058
2459440.550795 150196863284.000000 195.000000 39742534.766531 99293.265985
2459440.554855 150196640116.000000 304.000000 10177512.473092 98229.460417
2459441.041544 150181083044.000000 171.000000 76936103.367603 99350.976402
2459441.045663 150180855963.000000 284.000000 2320417.982562 97862.353129
2459441.050970 150180855963.000000 195.000000 40647781.370852 99295.889546
2459441.055038 150180630904.000000 304.000000 10270959.379193 98226.721310
2459441.541299 150164884551.000000 171.000000 76169664.700207 99362.009334
2459441.545407 150164660663.000000 284.000000 2378545.373120 97664.269410
2459441.550705 150164660663.000000 195.000000 40736045.415995 99275.318319
2459441.554766 150164432500.000000 304.000000 10256595.014982 98125.321919
2459442.044877 150148268847.000000 284.000000 2403333.964992 97632.308662
2459442.050212 150148268847.000000 195.000000 41321803.512475 99287.192976
2459442.054286 150148039023.000000 304.000000 10243308.526969 98126.283975
2459442.540264 150131927200.000000 171.000000 78584894.684668 99304.371762
2459442.544375 150131687503.000000 284.000000 2449295.753952 97655.825555
2459442.549689 150131687503.000000 195.000000 41811011.001229 99242.245538
2459442.553750 150131461039.000000 304.000000 10310063.925392 98061.812200
2459443.039877 150115159070.000000 171.000000 77829082.847279 99296.769590
2459443.043973 150114922853.000000 284.000000 2432086.842913 97474.040762
2459443.049490 150114922853.000000 195.000000 41409031.972841 99141.249260
2459443.053553 150114693437.000000 304.000000 10301148.287578 98071.229466
2459443.541855 150098214694.000000 171.000000 77229670.693527 99277.223665
2459443.545961 150097975627.000000 284.000000 2458059.488522 97468.393477
2459443.551270 150097975627.000000 195.000000 41393234.735606 99132.097219
2459443.555355 150097738589.000000 304.000000 10241484.135332 98067.568170
2459444.041867 150081074859.000000 171.000000 76787146.147772 99183.123804
2459444.045988 150080833013.000000 284.000000 2483077.590896 97371.778700
2459444.051309 150080833013.000000 195.000000 41994247.717491 99131.617813
2459444.055377 150080599694.000000 304.000000 10375101.311698 98068.907297
2459444.541470 150063761244.000000 171.000000 76524580.238781 99209.766205
2459444.545595 150063516710.000000 284.000000 2516445.642210 97406.889090
2459444.550902 150063516710.000000 195.000000 41616755.023276 99177.185614
2459444.554987 150063274205.000000 304.000000 10446582.534856 98081.259441
2459445.040477 150046261457.000000 171.000000 77302877.158335 99212.708749
2459445.044580 150046018906.000000 284.000000 2553545.954398 97325.901205
2459445.049899 150046018906.000000 195.000000 43001194.767520 99110.586865
2459445.053962 150045773827.000000 304.000000 10284379.304628 98091.266540
2459445.540090 150028587261.000000 171.000000 77679382.108690 99215.194205
2459445.544200 150028342213.000000 284.000000 2704799.466021 97310.002642
2459445.553585 150028094694.000000 304.000000 10465110.053091 98078.883895
2459446.040078 150010731429.000000 171.000000 78531747.662793 99146.211451
2459446.044192 150010484040.000000 284.000000 2726891.886200 97304.749443
2459446.053575 150010232033.000000 304.000000 10341914.917152 98041.342370
2459446.541825 149992699600.000000 171.000000 78700904.338241 99127.961016
2459446.545937 149992454437.000000 284.000000 2815200.332423 97303.281240
2459446.551258 149992454437.000000 195.000000 44476711.954595 99045.482869
2459446.555323 149992200231.000000 304.000000 10445078.220830 98058.733606
2459447.041926 149974498830.000000 171.000000 77157781.540551 99060.051639
2459447.046033 149974244920.000000 284.000000 2808793.826922 97300.532051
2459447.051344 149974244920.000000 195.000000 43890096.211690 99042.221965
2459447.055406 149973993046.000000 304.000000 10296806.015643 98057.766624
2459447.541500 149956128809.000000 171.000000 78785889.312169 99055.310066
2459447.545606 149955870578.000000 284.000000 2862241.860119 97290.483299
2459447.550916 149955870578.000000 195.000000 45308274.342496 99096.591719
2459448.041171 149937588486.000000 171.000000 76842434.102428 99025.501334
2459448.045274 149937328565.000000 284.000000 2856643.124779 97289.071942
2459448.050602 149937328565.000000 195.000000 44834717.687277 99057.361212
2459448.054674 149937068107.000000 304.000000 10265921.275625 98056.074046
2459448.539258 149918882898.000000 171.000000 77291549.167512 98997.816110
2459448.544363 149918623046.000000 284.000000 2909186.626565 97302.631759
2459448.549666 149918623046.000000 195.000000 44759954.040365 99059.206196
2459448.553741 149918354238.000000 304.000000 10421319.709620 98059.305713
2459449.044896 149899742956.000000 284.000000 2846087.410886 97277.303711
2459449.050224 149899742956.000000 195.000000 44801799.308369 99034.420837
2459449.054287 149899481091.000000 304.000000 10332108.511912 145182.333551
2459449.540062 149880977643.000000 171.000000 75774343.586982 98986.202198
2459449.544166 149880709806.000000 284.000000 2853892.818676 97286.859179
2459449.549484 149880709806.000000 195.000000 44225959.692525 99097.424682
2459449.553569 149880444011.000000 304.000000 10341154.267345 98111.396749
2459450.039982 149861781511.000000 171.000000 76611065.621166 98983.676118
2459450.044084 149861509885.000000 284.000000 2774832.946425 97311.477033
2459450.049397 149861509885.000000 195.000000 44694478.848320 99097.520162
2459450.541839 149842434411.000000 171.000000 76145853.952724 98944.082859
2459450.545959 149842163093.000000 284.000000 2755133.763034 97283.737469
2459450.551269 149842163093.000000 195.000000 43858923.739520 99084.780618
2459450.555335 149841893821.000000 304.000000 10401112.215625 98080.002497
2459451.041704 149822930966.000000 171.000000 73371578.740906 98951.740749
2459451.045976 149822653027.000000 284.000000 2872204.086718 97307.873800
2459451.051298 149822653027.000000 195.000000 43828770.580945 99087.559677
2459451.055370 149822384133.000000 304.000000 10189342.908952 98110.734601
2459451.541655 149803272715.000000 171.000000 76499070.984700 98996.759546
2459451.545933 149803002244.000000 284.000000 2875416.897796 97338.852062
2459451.551257 149803002244.000000 195.000000 44611361.063094 99107.100965
2459451.555320 149802722973.000000 304.000000 10728229.318373 98112.136812
2459452.041916 149783466629.000000 171.000000 77282738.911309 99061.753823
2459452.046037 149783189673.000000 284.000000 2891129.480557 97316.893627
2459452.051350 149783189673.000000 195.000000 44219602.822866 99147.799538
2459452.055431 149782911010.000000 304.000000 10799930.128810 98103.091678
2459452.541003 149763515831.000000 171.000000 76080705.770424 99057.519111
2459452.545101 149763235860.000000 284.000000 2888048.264664 97314.717322
2459452.550428 149763235860.000000 195.000000 45226798.655018 99204.047721
2459452.554492 149762954538.000000 304.000000 10676688.512434 98095.451147
2459453.040780 149743418992.000000 171.000000 77433446.921921 99087.861147
2459453.044891 149743136425.000000 284.000000 2990340.655111 97317.930384
2459453.050202 149743136425.000000 195.000000 45533110.002332 99210.081640
2459453.054288 149742855908.000000 304.000000 10831371.712407 98096.472898
2459453.541866 149723174208.000000 171.000000 79696161.597377 99178.633427
2459453.545985 149722894408.000000 284.000000 3039054.573968 97327.371706
2459453.551295 149722894408.000000 195.000000 45975391.892845 99222.600368
2459454.041944 149702801880.000000 171.000000 79453309.711683 99181.155048
2459454.046051 149702510610.000000 284.000000 3092160.059287 97347.964154
2459454.051365 149702510610.000000 195.000000 45841479.932029 99228.767556
2459454.055444 149702235765.000000 304.000000 10976149.451108 98171.101191
2459454.541758 149682282239.000000 171.000000 81028967.747514 99199.494171
2459454.545882 149681993969.000000 284.000000 3145345.082506 97376.700239
2459454.551200 149681993969.000000 195.000000 46445556.046330 99230.210473
2459454.555265 149681707753.000000 304.000000 11041285.881555 98198.240316
2459455.041785 149661632620.000000 171.000000 79036046.726410 99179.094360
2459455.045893 149661349225.000000 284.000000 3295969.545680 97376.946326
2459455.051203 149661349225.000000 195.000000 45810198.996041 99346.420422
2459455.055269 149661051700.000000 304.000000 11106511.408705 98212.164420
2459455.541291 149640854995.000000 171.000000 82100457.343131 99215.973922
2459455.545409 149640562067.000000 284.000000 3179689.792376 145589.052202
2459455.550715 149640562067.000000 195.000000 46604821.196033 99356.244137
2459455.554789 149640269530.000000 304.000000 11013142.286073 145163.152201
2459456.040709 149619947024.000000 171.000000 83400990.462792 99336.909797
2459456.044840 149619657576.000000 284.000000 3127583.869411 97480.799955
2459456.050151 149619657576.000000 195.000000 47331354.943189 99367.205628
2459456.054222 149619357220.000000 304.000000 10909956.252805 145178.349138
2459456.544017 149598608401.000000 284.000000 3154758.553324 97481.067118
2459456.549318 149598608401.000000 195.000000 47194573.684016 99380.592223
2459456.553385 149598327942.000000 304.000000 10903739.198412 145188.407378
2459457.039972 149577741444.000000 171.000000 81107613.663256 99328.707168
2459457.044093 149577451282.000000 284.000000 3119569.529733 97548.812544
2459457.049408 149577451282.000000 195.000000 46264735.915687 99374.541734
2459457.053487 149577163182.000000 304.000000 10914098.846145 98312.287945
2459457.541856 149556469482.000000 171.000000 81034395.169838 99336.917031
2459457.551297 149556171729.000000 195.000000 47453948.233050 99388.963078
2459457.555380 149555874496.000000 304.000000 11003827.935180 98375.613715
2459458.041119 149535066413.000000 171.000000 82543059.961949 99357.816612
2459458.050546 149534777470.000000 195.000000 46514120.783698 99392.460079
2459458.054620 149534474264.000000 304.000000 11020835.562470 144948.959548
2459458.540722 149513560226.000000 171.000000 80737589.737202 99416.623625
2459458.544848 149513263885.000000 284.000000 2977653.995663 145409.008328
2459458.550160 149513263885.000000 195.000000 46363416.127820 99482.037613
2459458.554230 149512954742.000000 304.000000 10946321.497317 144941.204928
2459459.040356 149491929081.000000 171.000000 79685067.523717 99428.349995
2459459.044463 149491626909.000000 284.000000 3043566.194940 145239.412766
2459459.049771 149491626909.000000 195.000000 46180281.826508 99473.472788
2459459.053845 149491326801.000000 304.000000 11046952.340529 144826.236762
2459459.540204 149470197898.000000 171.000000 81138894.811593 99441.173528
2459459.544293 149469889974.000000 284.000000 3094530.453945 145389.273380
2459459.549606 149469889974.000000 195.000000 46792962.591006 99476.932779
2459459.553673 149469597665.000000 304.000000 10793688.031481 98498.283654
2459460.039950 149448358182.000000 171.000000 82016713.695648 99482.357668
2459460.044058 149448059621.000000 284.000000 3145120.795799 145224.515122
2459460.049371 149448059621.000000 195.000000 47492328.042060 99478.044857
2459460.053438 149447748117.000000 304.000000 10731559.350282 144814.464825
2459460.545491 149426099354.000000 284.000000 3129975.801367 145203.464521
2459460.550800 149426099354.000000 195.000000 47612116.683759 99485.064670
2459460.554868 149425798737.000000 304.000000 10748556.738692 144796.146964
2459461.041130 149404368653.000000 171.000000 84175152.052494 99466.799163
2459461.045256 149404061926.000000 284.000000 3033562.485236 145116.794638
2459461.050573 149404061926.000000 195.000000 47651462.119725 99477.971707
2459461.054641 149403757270.000000 304.000000 10669653.743438 98580.962486
2459461.540545 149382218311.000000 171.000000 83951074.144589 99549.083392
2459461.544659 149381922794.000000 284.000000 3084721.340230 145039.964338
2459461.549958 149381922794.000000 195.000000 47968280.208484 99543.845188
2459461.554025 149381614204.000000 304.000000 10748872.773665 144795.732488
2459462.040445 149359984776.000000 171.000000 82680991.241183 99545.997501
2459462.044554 149359671562.000000 284.000000 3114920.674318 145022.502393
2459462.049886 149359671562.000000 195.000000 47602797.121967 99524.786249
2459462.053962 149359375611.000000 304.000000 10841099.930715 144674.825440
2459462.539539 149337660806.000000 171.000000 81043299.495201 99812.125216
2459462.543646 149337345126.000000 284.000000 3097685.249579 145004.205042
2459462.548960 149337345126.000000 195.000000 47115977.267598 99603.860832
2459462.553025 149337031521.000000 304.000000 10881140.170227 144603.033778
2459463.043824 149314930383.000000 284.000000 3088433.028487 144882.639113
2459463.049137 149314930383.000000 195.000000 46582017.000079 99855.262719
2459463.053203 149314614422.000000 304.000000 10851618.775481 144497.793137
2459463.539455 149292737257.000000 171.000000 81418547.383830 99869.933234
2459463.543564 149292433463.000000 284.000000 3067548.332417 144907.894034
2459463.548874 149292433463.000000 195.000000 45659537.039742 99593.315243
2459464.041807 149270159656.000000 171.000000 82250907.642194 100241.082361
2459464.045927 149269839569.000000 284.000000 3097984.486442 144880.023747
2459464.051256 149269839569.000000 195.000000 45595037.553716 99942.949751
2459464.055323 149269535785.000000 304.000000 10938466.871762 98851.579116
2459464.541795 149247503615.000000 171.000000 82633704.653748 100388.192504
2459464.545901 149247181561.000000 284.000000 3150999.400527 144880.365412
2459464.551225 149247181561.000000 195.000000 46170507.621807 100124.018929
2459464.555293 149246862682.000000 304.000000 11144837.252571 98874.004434
2459465.041918 149224769346.000000 171.000000 82289391.207454 100329.447985
2459465.046024 149224447646.000000 284.000000 3127223.594986 144749.359368
2459465.051336 149224447646.000000 195.000000 46389533.804360 100436.466220
2459465.055409 149224129088.000000 304.000000 11038149.277005 144486.310415
2459465.545062 149201637191.000000 284.000000 3198248.644494 144739.902850
2459465.550618 149201637191.000000 195.000000 46114575.755921 100407.831005
2459465.554682 149201318013.000000 304.000000 11119341.629851 98992.971949
2459466.041155 149179071602.000000 171.000000 82852736.329368 100839.982669
2459466.045261 149178750890.000000 284.000000 3158424.123492 98106.211152
2459466.050573 149178750890.000000 195.000000 46496250.781731 100408.092695
2459466.054655 149178432262.000000 304.000000 11039031.932899 99007.311176
2459466.539619 149156137681.000000 171.000000 83925367.471577 100975.288107
2459466.543730 149155817649.000000 284.000000 3214224.096981 98223.516778
2459466.549042 149155817649.000000 195.000000 46630044.588003 100630.954005
2459466.553106 149155500665.000000 304.000000 11144746.683744 99013.421053
2459467.039614 149133124787.000000 171.000000 83710922.620978 101109.223831
2459467.043724 149132806516.000000 284.000000 3204482.840667 98244.233971
2459467.049040 149132806516.000000 195.000000 46133668.521452 100625.718966
2459467.053104 149132491261.000000 304.000000 10961071.800347 99024.211591
2459467.539649 149110061764.000000 171.000000 82492926.593718 100970.814455
