# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2458675.550503 150788392016.000000 195.000000 28051745.460417 96158.997836
2458675.554562 150788382219.000000 304.000000 9971029.475465 96262.753643
2458676.041217 150787736714.000000 171.000000 66654734.962395 95388.499236
2458676.045083 150787716114.000000 284.000000 1456497.480595 100422.413727
2458676.050408 150787716114.000000 195.000000 27874891.052078 96166.169361
2458676.054463 150787713934.000000 304.000000 9985797.489981 96371.138901
2458676.540591 150786836722.000000 171.000000 67906163.177769 95405.657795
2458676.544694 150786837506.000000 284.000000 1438208.368493 95487.868966
2458676.549983 150786837506.000000 195.000000 27819163.289725 96176.530456
2458676.554035 150786808756.000000 304.000000 9932831.343507 96429.170299
2458677.040169 150785732414.000000 171.000000 67574347.301506 95413.032573
2458677.044271 150785709276.000000 284.000000 1394193.373229 95497.222617
2458677.049580 150785709276.000000 195.000000 27453022.171998 96246.337748
2458677.053632 150785701818.000000 304.000000 9934735.152834 96552.187012
2458677.541833 150784396646.000000 171.000000 67937875.974311 95426.297088
2458677.545942 150784376964.000000 284.000000 1352817.407492 95556.870838
2458677.551259 150784376964.000000 195.000000 26964925.360303 96254.706493
2458677.555332 150784345647.000000 304.000000 9870430.144871 96550.641639
2458678.041368 150782827905.000000 171.000000 67788360.689752 95431.324185
2458678.045452 150782812953.000000 284.000000 1335541.252944 95565.921954
2458678.050742 150782812953.000000 195.000000 26730196.976727 96267.670623
2458678.054792 150782785024.000000 304.000000 9795309.635380 96607.662486
2458678.541315 150781041721.000000 171.000000 67859025.615265 95439.137448
2458678.545431 150781016522.000000 284.000000 1328090.424278 95502.921736
2458678.550716 150781016522.000000 195.000000 26549404.754068 96282.433548
2458678.554766 150780993307.000000 304.000000 9866030.033915 96829.729740
2458679.041168 150779038042.000000 171.000000 68951738.254284 95470.689993
2458679.045276 150779016034.000000 284.000000 1323941.595510 95359.620716
2458679.050578 150779016034.000000 195.000000 26884353.280385 96249.272628
2458679.544863 150776779548.000000 284.000000 1309756.962531 95358.174224
2458679.550175 150776779548.000000 195.000000 26638580.710108 96160.522199
2458679.554227 150776747813.000000 304.000000 9966417.024595 96608.417153
2458680.040070 150774367641.000000 171.000000 70215673.788092 95481.228185
2458680.043978 150774337012.000000 284.000000 1307923.624788 95432.204874
2458680.049283 150774337012.000000 195.000000 26750603.193260 96088.034949
2458680.053515 150774306823.000000 304.000000 554680.628181 96489.352540
2458680.541883 150771714146.000000 171.000000 70630996.728744 95482.011749
2458680.546025 150771670275.000000 284.000000 1324034.930559 95349.376281
2458680.551323 150771670275.000000 195.000000 27296301.127627 96101.691414
2458680.555377 150771643100.000000 304.000000 10097101.520081 96611.170669
2458681.045888 150768791665.000000 284.000000 1281897.217314 95418.811217
2458681.055245 150768751214.000000 304.000000 10032710.751787 96571.379929
2458681.541890 150765739219.000000 171.000000 70286116.099020 95528.354839
2458681.546002 150765698158.000000 284.000000 1314164.584094 95616.604915
2458681.551303 150765698158.000000 195.000000 26986700.251606 96147.008769
2458681.555354 150765659077.000000 304.000000 10326556.563342 96491.699431
2458682.041788 150762440486.000000 171.000000 70111285.556794 95553.359760
2458682.045887 150762386196.000000 284.000000 1314099.800770 95553.402061
2458682.055243 150762348441.000000 304.000000 9948660.598087 96361.410562
2458682.541555 150758920816.000000 171.000000 69948442.919178 95573.433056
2458682.545654 150758866189.000000 284.000000 1291638.260657 95624.462512
2458682.550958 150758866189.000000 195.000000 26376220.146513 96133.949623
2458682.555007 150758813543.000000 304.000000 9853138.882659 101498.470584
2458683.041117 150755190099.000000 171.000000 69748877.554145 95568.127843
2458683.045214 150755135069.000000 284.000000 1280678.882810 95626.821436
2458683.054567 150755082021.000000 304.000000 9846266.472018 96252.861657
2458683.539647 150751241329.000000 171.000000 69641667.797957 95578.054576
2458683.543743 150751187604.000000 284.000000 1301472.298784 95548.874159
2458683.549054 150751187604.000000 195.000000 26212463.350330 95961.621764
2458683.553104 150751134108.000000 304.000000 9945668.764699 96220.971003
2458684.038403 150747086521.000000 171.000000 68895546.399124 95558.180813
2458684.042492 150747030573.000000 284.000000 1282741.036469 95616.657005
2458684.047800 150747030573.000000 195.000000 25935441.722917 95974.102037
2458684.051854 150746976605.000000 304.000000 9776519.275480 96112.315370
2458684.541178 150742737161.000000 171.000000 68655223.648860 95388.049436
2458684.545283 150742662848.000000 284.000000 1303822.810137 95689.941394
2458684.550599 150742662848.000000 195.000000 26275853.591592 95669.426068
2458684.554649 150742608404.000000 304.000000 9960165.770056 95916.764915
2458685.040757 150738166583.000000 171.000000 70056500.785217 95360.097912
2458685.044634 150738098915.000000 284.000000 1325057.151095 95666.480936
2458685.049935 150738098915.000000 195.000000 26869486.672559 95650.878771
2458685.053985 150738033227.000000 304.000000 10066099.645674 95834.118768
2458685.540511 150733394062.000000 171.000000 68979362.861129 95305.990281
2458685.544599 150733322202.000000 284.000000 1345864.159559 95560.748527
2458685.554168 150733256063.000000 304.000000 9955616.704708 95816.752837
2458686.040397 150728416649.000000 171.000000 68258713.241797 95248.161953
2458686.044503 150728344336.000000 284.000000 1367342.238410 95502.283131
2458686.053877 150728274004.000000 304.000000 9996152.706641 95801.155851
2458686.539087 150723231324.000000 171.000000 68884875.916855 95268.485948
2458686.543295 150723158636.000000 284.000000 1423377.171744 95442.306931
2458686.548611 150723158636.000000 195.000000 27545871.436155 95535.236812
2458686.552663 150723091084.000000 304.000000 10185209.828367 95758.165235
2458687.042319 150717775036.000000 284.000000 1465743.039901 95335.501198
2458687.047647 150717775036.000000 195.000000 27971625.234069 95518.746565
2458687.051698 150717703204.000000 304.000000 10128943.328832 95565.247921
2458687.537889 150712270611.000000 171.000000 68524955.607731 95265.365910
2458687.541980 150712185576.000000 284.000000 1473580.418087 100152.904751
2458687.547280 150712185576.000000 195.000000 27632074.942038 95480.103242
2458687.551327 150712109467.000000 304.000000 10118938.392948 95431.327118
2458688.038114 150706486109.000000 171.000000 68055909.116763 95185.524931
2458688.042210 150706403768.000000 284.000000 1481510.262403 95191.929988
2458688.047510 150706403768.000000 195.000000 28220935.113764 95448.204003
2458688.051562 150706319380.000000 304.000000 10166935.663970 95390.914091
2458688.541513 150700506245.000000 171.000000 68076638.757594 95192.780844
2458688.545613 150700419696.000000 284.000000 1513925.535374 95114.273071
2458688.550923 150700419696.000000 195.000000 29312793.857045 95441.916863
2458689.041420 150694329699.000000 171.000000 68691870.179470 95146.504287
2458689.054885 150694153007.000000 304.000000 10316338.642505 95186.889162
2458689.541180 150687953625.000000 171.000000 69971361.220276 95104.497520
2458689.545281 150687864110.000000 284.000000 1549916.951255 94997.809275
2458689.550580 150687864110.000000 195.000000 30202443.211702 95404.170714
2458689.554656 150687773963.000000 304.000000 10953989.328191 95824.877062
2458690.040241 150681383934.000000 171.000000 68931840.472549 95092.865252
2458690.044415 150681290294.000000 284.000000 1512636.943716 94911.350123
2458690.049718 150681290294.000000 195.000000 30139741.848310 95360.662429
2458690.053773 150681198634.000000 304.000000 10300611.794185 95145.217288
2458690.541668 150674620637.000000 171.000000 69159002.809249 95099.426531
2458690.545765 150674525430.000000 284.000000 1532608.916981 94919.954810
2458690.551070 150674525430.000000 195.000000 29898389.211121 95202.635794
2458690.555409 150674432205.000000 304.000000 10242015.899162 95112.260172
2458691.041969 150667663426.000000 171.000000 68013741.439908 95082.037620
2458691.046069 150667566623.000000 284.000000 1478521.596748 94902.915278
2458691.051367 150667566623.000000 195.000000 31325392.925047 97721.300457
2458691.055422 150667476165.000000 304.000000 10118170.660317 95115.336325
2458691.540475 150660520603.000000 171.000000 67359285.894565 95061.893900
2458691.550050 150660415523.000000 195.000000 29414201.081955 95113.756814
2458691.554110 150660319092.000000 304.000000 10169161.463976 95016.080111
2458692.040680 150653184220.000000 171.000000 66880398.786871 94995.765975
2458692.050094 150653084209.000000 195.000000 29141984.777761 95103.041082
2458692.054149 150652979548.000000 304.000000 10132011.001286 94964.514956
2458692.540206 150645656890.000000 171.000000 66435546.028193 94955.335530
2458692.544308 150645555310.000000 284.000000 1459156.391651 94659.461365
2458692.549605 150645555310.000000 195.000000 28948827.142583 95048.463893
2458692.553656 150645444587.000000 304.000000 10142599.145014 94964.610577
2458693.040023 150637947373.000000 171.000000 67410127.854649 94951.329834
2458693.044122 150637839690.000000 284.000000 1457137.549240 94650.684211
2458693.049422 150637839690.000000 195.000000 29328350.020828 95043.445714
2458693.053476 150637732016.000000 304.000000 10184377.423866 94959.268150
2458693.539735 150630048391.000000 171.000000 64481927.373374 94934.549395
2458693.544000 150629939205.000000 284.000000 1422343.921527 94649.275768
2458693.549141 150629939205.000000 195.000000 28572783.620752 95036.494355
2458693.553194 150629825484.000000 304.000000 10146467.482912 94968.070228
2458694.040065 150621963306.000000 171.000000 65729820.931330 94902.284327
2458694.044161 150621848020.000000 284.000000 1424608.228261 94614.500907
2458694.049460 150621848020.000000 195.000000 28588056.996852 95028.885754
2458694.053509 150621739408.000000 304.000000 10131607.260104 94955.623219
2458694.541703 150613701464.000000 171.000000 66102334.655754 94912.433431
2458694.545729 150613580084.000000 284.000000 1433025.917850 94548.980331
2458694.550984 150613580084.000000 195.000000 29025442.193641 94988.736370
2458694.554977 150613465430.000000 304.000000 10258185.196626 94933.866236
2458695.041703 150605242786.000000 171.000000 66052199.154218 94872.111662
2458695.045750 150605126537.000000 284.000000 1431172.692625 94489.075683
2458695.050995 150605126537.000000 195.000000 28890407.870503 94982.111487
2458695.054997 150605007472.000000 304.000000 10131819.603756 94832.166001
2458695.541574 150596617831.000000 171.000000 66397733.794212 94770.846726
2458695.545600 150596495577.000000 284.000000 1441181.786736 94418.875817
2458695.551006 150596495577.000000 195.000000 28452755.250394 94926.128426
2458695.555017 150596370455.000000 304.000000 10105276.172392 94807.049387
2458696.041703 150587799098.000000 171.000000 67240079.502068 94757.197838
2458696.045744 150587677230.000000 284.000000 1461944.509360 94346.982513
2458696.050985 150587677230.000000 195.000000 29457879.176506 94903.641386
2458696.054974 150587552442.000000 304.000000 10146199.335187 94807.567142
2458696.541675 150578811236.000000 171.000000 65832759.008049 94695.045405
2458696.550938 150578678528.000000 195.000000 29001894.182135 94922.573103
2458696.554930 150578559040.000000 304.000000 10191742.456109 94781.846925
2458697.041704 150569636936.000000 171.000000 66408453.903774 94649.191106
2458697.045752 150569504644.000000 284.000000 1441553.727808 94328.895667
2458697.054973 150569380576.000000 304.000000 10140400.523437 94794.789015
2458697.541600 150560282203.000000 171.000000 67207526.461129 94709.462467
2458697.545628 150560156577.000000 284.000000 1461827.025228 94300.121810
2458697.551039 150560156577.000000 195.000000 29506239.160109 94920.472481
2458697.555030 150560026737.000000 304.000000 10146795.137859 94777.000197
2458698.041714 150550752416.000000 171.000000 65548038.648808 94669.977612
2458698.051001 150550627286.000000 195.000000 28960712.495385 94879.340650
2458698.541338 150541051370.000000 171.000000 65896862.066631 94690.061800
2458698.545365 150540916509.000000 284.000000 1433476.063994 94254.601723
2458698.550614 150540916509.000000 195.000000 28877899.402113 94991.509043
2458698.554603 150540782680.000000 304.000000 10149791.867955 94638.744158
2458699.040964 150531166972.000000 171.000000 65854269.419052 94682.380837
2458699.044990 150531027500.000000 284.000000 1419960.469985 94174.724639
2458699.050223 150531027500.000000 195.000000 28657253.516714 94984.458413
2458699.054222 150530889153.000000 304.000000 10059430.721862 94678.196165
2458699.540467 150521102818.000000 171.000000 66087949.490727 94699.801942
2458699.544668 150520958000.000000 284.000000 1440681.234961 94173.945576
2458699.549920 150520958000.000000 195.000000 28540605.698225 94995.690782
2458699.553951 150520821196.000000 304.000000 10055728.855959 94681.236114
2458700.044177 150510717265.000000 284.000000 1412162.211789 94165.258953
2458700.049414 150510717265.000000 195.000000 28513187.954387 94996.781120
2458700.053402 150510575987.000000 304.000000 9904583.731886 94685.847237
2458700.541717 150500444172.000000 171.000000 67643736.413703 94772.043377
2458700.545747 150500296507.000000 284.000000 1458184.506280 94174.519155
2458700.550991 150500296507.000000 195.000000 28958118.584948 95003.289891
2458700.554997 150500150830.000000 304.000000 10132841.099655 94728.940225
2458701.041725 150489843182.000000 171.000000 68721746.555401 94798.680646
2458701.045753 150489697109.000000 284.000000 1449083.023411 94187.032012
2458701.050996 150489697109.000000 195.000000 29132811.564844 95130.646671
2458701.054997 150489547615.000000 304.000000 10083184.060956 94794.200231
2458701.555023 150478766824.000000 304.000000 10126146.997660 94822.043136
2458702.041718 150468116164.000000 171.000000 68027353.663494 94895.669348
2458702.045753 150467962068.000000 284.000000 1437636.564392 94237.916302
2458702.050994 150467962068.000000 195.000000 28446971.101948 95139.972353
2458702.054984 150467804456.000000 304.000000 10425231.168306 94843.715757
2458702.541983 150456974305.000000 171.000000 69673587.967468 94930.075603
2458702.546010 150456821943.000000 284.000000 1452683.293263 94272.202805
2458702.551247 150456821943.000000 195.000000 28774388.060004 95239.122656
2458702.555254 150456666017.000000 304.000000 10011596.051050 94841.173154
2458703.041941 150445661873.000000 171.000000 69225849.524388 94931.035065
2458703.045969 150445505733.000000 284.000000 1423229.962518 94393.149011
2458703.055216 150445351582.000000 304.000000 9936198.070770 94891.157669
2458703.541498 150434172367.000000 171.000000 70569286.973849 97006.647233
2458703.545601 150434018110.000000 284.000000 1421848.733798 96267.393712
2458703.550902 150434018110.000000 195.000000 28511905.107733 97346.188395
2458703.554956 150433854549.000000 304.000000 10020508.196430 96897.303526
2458704.041443 150422510169.000000 171.000000 70493747.070915 97062.161154
2458704.045559 150422346537.000000 284.000000 1384607.454930 96271.682206
2458704.050858 150422346537.000000 195.000000 28134409.138617 97409.061840
2458704.054910 150422184897.000000 304.000000 10083892.236008 96971.118126
2458704.540930 150410662014.000000 171.000000 71388539.905304 97102.866970
2458704.545038 150410500452.000000 284.000000 1383468.620598 96326.368955
2458704.550350 150410500452.000000 195.000000 28015856.852739 97588.627990
2458704.554401 150410335143.000000 304.000000 10061432.736634 97035.627937
2458705.041108 150398637063.000000 171.000000 71512575.173483 97248.049067
2458705.045210 150398471695.000000 284.000000 1370851.924267 96335.459314
2458705.050509 150398471695.000000 195.000000 27996698.992987 97668.772066
2458705.054563 150398302795.000000 304.000000 10053317.917588 97049.824531
2458705.541223 150386431887.000000 171.000000 71793018.483231 97280.055448
2458705.545474 150386262978.000000 284.000000 1337013.571878 96395.916597
2458705.550775 150386262978.000000 195.000000 27927557.319442 98042.737460
2458705.554832 150386090587.000000 304.000000 10118871.430483 97129.581766
2458706.041449 150374048926.000000 171.000000 70977056.250240 97410.337172
2458706.045547 150373876597.000000 284.000000 1304581.433093 96467.104757
2458706.050850 150373876597.000000 195.000000 27463333.944358 98097.580413
2458706.054904 150373706264.000000 304.000000 9973207.541604 97131.670229
2458706.540583 150361484110.000000 171.000000 70532546.334499 97327.655440
2458706.544674 150361313883.000000 284.000000 1294439.990739 96481.493179
2458706.549971 150361313883.000000 195.000000 27210212.245785 97974.467300
2458706.554023 150361134351.000000 304.000000 10148251.551498 97127.883901
2458707.040441 150348744073.000000 171.000000 69702761.446220 97390.479670
2458707.044536 150348570046.000000 284.000000 1281819.027240 96473.827612
2458707.053909 150348392685.000000 304.000000 9880016.669221 127044.601803
2458707.540104 150335828825.000000 171.000000 70469253.210798 97598.469895
2458707.544370 150335645714.000000 284.000000 1286409.343805 96495.511952
2458707.549662 150335645714.000000 195.000000 27005945.364467 98184.990929
2458707.553719 150335459320.000000 304.000000 10033286.770772 97283.730141
2458708.040445 150322727128.000000 171.000000 70157788.988816 97758.987280
2458708.044541 150322541105.000000 284.000000 1287244.117026 96559.648858
2458708.049867 150322541105.000000 195.000000 27113858.336336 98417.365557
2458708.053917 150322356255.000000 304.000000 9929018.961337 97304.986123
2458708.541938 150309449914.000000 171.000000 68833124.872683 97932.242405
2458708.546053 150309265468.000000 284.000000 1269417.208605 96615.620752
2458708.551350 150309265468.000000 195.000000 26078275.541161 98521.757536
2458708.555400 150309077841.000000 304.000000 9938872.269697 97307.689104
2458709.040893 150295989264.000000 171.000000 68951472.854022 97937.711013
2458709.044988 150295807364.000000 284.000000 1281433.584269 96635.776456
2458709.050293 150295807364.000000 195.000000 25893848.712432 98666.805355
2458709.054361 150295610056.000000 304.000000 9901319.242504 97413.493088
2458709.540668 150282355959.000000 171.000000 69678809.349419 98152.653060
2458709.544768 150282164409.000000 284.000000 1281270.421111 96656.843956
2458709.550064 150282164409.000000 195.000000 26146605.903680 98948.806669
2458709.554116 150281974859.000000 304.000000 9948888.458309 97478.197903
2458710.040694 150268534627.000000 171.000000 70363540.387920 98331.893337
2458710.044795 150268344694.000000 284.000000 1287133.382352 96738.782260
2458710.050096 150268344694.000000 195.000000 26413301.679007 99060.261655
2458710.054159 150268151736.000000 304.000000 9917815.161849 97560.338870
2458710.541925 150254545092.000000 171.000000 71719898.661369 98665.489556
2458710.546046 150254345557.000000 284.000000 1292863.414845 96738.119851
2458710.551346 150254345557.000000 195.000000 26828991.894019 99056.500070
2458711.041186 150240366709.000000 171.000000 71462249.337959 98611.381493
2458711.045284 150240163943.000000 284.000000 1352703.322577 96733.381202
2458711.050585 150240163943.000000 195.000000 26913652.424991 99058.194245
2458711.054636 150239969487.000000 304.000000 9986516.703630 97631.707579
2458711.544775 150225811017.000000 284.000000 1308421.867875 96843.572982
2458711.550091 150225811017.000000 195.000000 26937174.755153 99082.326642
2458711.554154 150225607190.000000 304.000000 10040425.946990 97516.045063
2458712.040390 150211476738.000000 171.000000 71149953.383029 98638.232007
2458712.044489 150211271275.000000 284.000000 1327956.977846 96796.099133
2458712.049786 150211271275.000000 195.000000 26922646.919003 99082.602474
2458712.053841 150211074204.000000 304.000000 10058634.469883 97534.929793
2458712.540186 150196764306.000000 171.000000 70388323.549778 98626.347341
2458712.544281 150196556029.000000 284.000000 1327090.677998 96870.939316
2458712.549584 150196556029.000000 195.000000 26791702.586143 98997.000432
2458712.553646 150196354521.000000 304.000000 10056265.170707 97491.134417
2458713.040486 150181870926.000000 171.000000 68813324.693302 98728.659137
2458713.044586 150181663017.000000 284.000000 1333029.321514 96897.975658
2458713.049891 150181663017.000000 195.000000 27019135.804356 99040.705318
2458713.053946 150181452406.000000 304.000000 10003707.801558 97512.119286
2458713.541917 150166798452.000000 171.000000 69702513.248583 98673.660261
2458713.546013 150166588065.000000 284.000000 1353387.308454 96923.701306
2458713.551322 150166588065.000000 195.000000 27437197.261592 99109.779697
2458714.041812 150151546857.000000 171.000000 66855717.199416 98642.905007
2458714.045918 150151332321.000000 284.000000 1360817.543857 96842.857594
2458714.051231 150151332321.000000 195.000000 27691240.515056 99009.731606
2458714.055282 150151117849.000000 304.000000 10076720.082155 97620.820812
2458714.541803 150136113870.000000 171.000000 68545570.580205 98629.025349
2458714.545901 150135893257.000000 284.000000 1389874.801230 96851.607172
2458714.551208 150135893257.000000 195.000000 27916227.586412 98931.542021
2458714.555260 150135681236.000000 304.000000 10062904.340035 97539.948300
2458715.041838 150120499015.000000 171.000000 68968185.992840 98665.909489
2458715.045937 150120281018.000000 284.000000 1378489.936199 96926.789352
2458715.051234 150120281018.000000 195.000000 28355528.065045 98297.518129
2458715.055287 150120062902.000000 304.000000 10072319.555392 97542.690789
2458715.545870 150104487719.000000 284.000000 1353324.121599 96851.263124
2458715.551154 150104487719.000000 195.000000 28297273.162301 98073.725877
2458715.555206 150104267920.000000 304.000000 10106262.547030 97422.113555
2458716.041835 150088736820.000000 171.000000 67610467.455570 98507.227308
2458716.045934 150088513432.000000 284.000000 1359708.565663 96752.658171
2458716.051238 150088513432.000000 195.000000 28215168.509615 97856.557997
2458716.055291 150088287677.000000 304.000000 10036094.490755 97236.522043
2458716.541679 150072589225.000000 171.000000 67392172.305925 98450.774629
2458716.545782 150072362240.000000 284.000000 1363293.297173 96719.742007
2458716.551069 150072362240.000000 195.000000 28145804.518913 97772.850787
2458716.555135 150072134863.000000 304.000000 10153449.642976 97235.499948
2458717.041416 150056259058.000000 171.000000 66619803.696983 98440.971552
2458717.045521 150056026194.000000 284.000000 1356561.077795 96642.398584
2458717.050826 150056026194.000000 195.000000 28165544.712104 97617.319910
2458717.541505 150039744510.000000 171.000000 67299386.812418 97722.692764
2458717.545616 150039516833.000000 284.000000 1361966.444638 96601.540828
2458717.550917 150039516833.000000 195.000000 28437563.442691 97565.722982
2458717.555002 150039286961.000000 304.000000 10176057.582119 97118.937811
2458718.041042 150023060832.000000 171.000000 66090871.558979 97519.453721
2458718.045140 150022830065.000000 284.000000 1339100.450172 96573.596516
2458718.050441 150022830065.000000 195.000000 28502554.958743 97413.023700
2458718.054490 150022598631.000000 304.000000 10045608.551866 97109.384318
2458718.545938 150005957397.000000 284.000000 1355136.818164 96504.092695
2458718.551234 150005957397.000000 195.000000 27858469.353607 97343.246767
2458718.555294 150005727160.000000 304.000000 10078689.364024 97025.184144
2458719.044893 149988911258.000000 284.000000 1335008.481304 96428.334840
2458719.050191 149988911258.000000 195.000000 27719508.974879 97311.567488
2458719.054245 149988675496.000000 304.000000 10070482.502664 96984.195202
2458719.540689 149971926302.000000 171.000000 65792263.210629 97217.207457
2458719.544785 149971687118.000000 284.000000 1341557.209175 96408.631720
2458719.550091 149971687118.000000 195.000000 27841369.806778 97083.988613
2458719.554143 149971449954.000000 304.000000 10014487.862933 96919.119592
2458720.040427 149954531138.000000 171.000000 65929035.098240 97218.927461
2458720.044524 149954286672.000000 284.000000 1344287.137844 96348.313163
2458720.049821 149954286672.000000 195.000000 27821464.196796 96983.984513
2458720.053883 149954048151.000000 304.000000 10019162.217121 96952.453923
2458720.538856 149936953558.000000 171.000000 66799049.479481 97107.460329
2458720.542954 149936707859.000000 284.000000 1346487.490436 96350.623517
2458720.548264 149936707859.000000 195.000000 28097628.951167 96965.426683
2458720.552316 149936464183.000000 304.000000 10105053.027694 96865.239093
2458721.038962 149919204757.000000 171.000000 67220978.821605 96935.359950
2458721.043065 149918957912.000000 284.000000 1344801.478166 96304.130462
2458721.048368 149918957912.000000 195.000000 28042737.214863 96868.988869
2458721.052440 149918713092.000000 304.000000 10059016.177751 96841.375758
2458721.538476 149901280652.000000 171.000000 66022316.592275 96883.525544
2458721.542573 149901025703.000000 284.000000 1337277.146815 96242.259356
2458721.547869 149901025703.000000 195.000000 27932692.991335 96801.968702
2458721.551920 149900779847.000000 304.000000 9945873.514794 96766.149851
2458722.038615 149883177070.000000 171.000000 66299689.747794 96751.413242
2458722.042713 149882924872.000000 284.000000 1326081.741515 96206.611024
2458722.048018 149882924872.000000 195.000000 27935889.638225 96786.072378
2458722.052070 149882671012.000000 304.000000 9972581.785565 96767.569911
2458722.541975 149864899639.000000 171.000000 65966335.258232 96699.345780
2458722.550702 149864642966.000000 195.000000 27778676.814752 96685.221390
2458722.554791 149864391950.000000 304.000000 9947486.608941 96734.663431
2458723.041099 149846452958.000000 171.000000 66007808.042995 96675.119673
2458723.050488 149846192083.000000 195.000000 27667795.786099 96661.024065
2458723.054554 149845940396.000000 304.000000 10083086.185416 96745.080198
2458723.540408 149827834227.000000 171.000000 66942663.824426 96685.205364
2458723.544528 149827567407.000000 284.000000 1321846.641367 96133.684489
2458723.549832 149827567407.000000 195.000000 27925944.505567 96663.657328
2458723.553904 149827316998.000000 304.000000 9978094.824756 96742.797928
2458724.040389 149809032559.000000 171.000000 65416575.052490 96555.879595
2458724.044488 149808783273.000000 284.000000 1329481.270764 96134.343370
2458724.049817 149808783273.000000 195.000000 27808457.465960 96669.336608
2458724.053868 149808519857.000000 304.000000 9916112.804064 96754.624743
2458724.539458 149790084942.000000 171.000000 66353121.567210 96580.338917
2458724.543539 149789808241.000000 284.000000 1346268.303550 96145.838893
2458724.548842 149789808241.000000 195.000000 27636014.747320 96634.601922
2458724.552896 149789548068.000000 304.000000 10016522.653787 96706.194977
2458725.038890 149770942972.000000 171.000000 66655306.551823 96555.199606
2458725.042990 149770684143.000000 284.000000 1334405.711232 96113.607080
2458725.048287 149770684143.000000 195.000000 27840071.889424 96655.603526
2458725.052373 149770412797.000000 304.000000 10032443.639663 96721.582121
2458725.538892 149751647904.000000 171.000000 67205009.856403 96469.840727
2458725.542991 149751378004.000000 284.000000 1353318.422561 96071.519969
2458725.548287 149751378004.000000 195.000000 27663175.806708 96634.788669
2458725.552337 149751110138.000000 304.000000 10074510.602829 96688.051986
2458726.038918 149732196870.000000 171.000000 67279540.891046 96473.981211
2458726.043025 149731917567.000000 284.000000 1341203.295828 96093.515073
2458726.048342 149731917567.000000 195.000000 27770579.482721 96633.055341
2458726.052394 149731653360.000000 304.000000 10039754.026604 96672.669138
2458726.545933 149712297513.000000 284.000000 1359516.345978 96102.220408
2458726.551231 149712297513.000000 195.000000 28079191.653545 96650.384992
2458726.555280 149712024018.000000 304.000000 10026291.131872 96695.248099
2458727.041896 149692781843.000000 171.000000 67445653.987386 96512.996762
2458727.045993 149692498615.000000 284.000000 1341590.823685 96100.287446
2458727.051311 149692498615.000000 195.000000 28626026.403578 96664.906069
2458727.055361 149692230652.000000 304.000000 9942717.811145 96740.742780
2458727.541893 149672837520.000000 171.000000 67059088.465610 96499.911466
2458727.545989 149672545099.000000 284.000000 1344852.397026 96256.719143
2458727.551290 149672545099.000000 195.000000 27691736.499376 96665.607546
2458727.555342 149672268027.000000 304.000000 9917356.786201 96875.584280
2458728.041906 149652717726.000000 171.000000 66879426.328093 96494.045135
2458728.046003 149652447424.000000 284.000000 1348795.585299 96255.285917
2458728.055352 149652162818.000000 304.000000 9984369.444738 96909.972961
2458728.541296 149632461812.000000 171.000000 67882354.866393 96531.097820
2458728.545401 149632184050.000000 284.000000 1384345.265648 96288.531359
2458728.550730 149632184050.000000 195.000000 27719163.829576 96691.465167
2458728.554782 149631891967.000000 304.000000 10057987.502994 96925.440993
2458729.041551 149612032575.000000 171.000000 69465649.018161 96558.388160
2458729.045649 149611747432.000000 284.000000 1391539.725419 96431.884156
2458729.050947 149611747432.000000 195.000000 28048472.046671 96694.650400
2458729.054996 149611462918.000000 304.000000 10053947.576670 97089.157261
2458729.541468 149591468096.000000 171.000000 70310677.117842 96843.539385
2458729.545565 149591175674.000000 284.000000 1389157.918255 96461.135441
2458729.550880 149591175674.000000 195.000000 28272212.700178 97030.383860
2458729.554934 149590885297.000000 304.000000 10074801.032385 97065.049056
2458730.041488 149570730838.000000 171.000000 70486809.485667 96899.503306
2458730.045585 149570447670.000000 284.000000 1382069.389996 96581.229864
2458730.050883 149570447670.000000 195.000000 28277336.838125 97098.861252
2458730.054942 149570166550.000000 304.000000 10265074.095582 97255.210828
2458734.538443 149377625114.000000 171.000000 73071431.026561 97375.347214
2458734.552008 149377023196.000000 304.000000 10301739.686105 98650.955051
2458735.041503 149355484377.000000 171.000000 72365663.037127 97462.798552
2458735.045603 149355166305.000000 284.000000 1331857.383260 97987.451047
2458735.050899 149355166305.000000 195.000000 27361859.787962 97562.565596
2458735.054951 149354864724.000000 304.000000 10085378.468394 98830.302639
2458735.541373 149333193335.000000 171.000000 72725653.818874 97515.898707
2458735.545470 149332888681.000000 284.000000 1331865.933998 98246.189404
2458735.550791 149332888681.000000 195.000000 27716435.452812 97594.491662
2458735.554854 149332571591.000000 304.000000 10137286.899026 99043.863320
2458736.041550 149310796083.000000 171.000000 72264963.984029 97572.160853
2458736.045665 149310475984.000000 284.000000 1309294.387863 98189.269349
2458736.050981 149310475984.000000 195.000000 27670708.461890 97729.388917
2458736.055030 149310173475.000000 304.000000 10019101.781106 99120.013263
2458736.541437 149288262499.000000 171.000000 72587455.107439 97635.093503
2458736.545392 149287941605.000000 284.000000 1342266.408809 98352.160253
2458736.550678 149287941605.000000 195.000000 28108519.696478 97795.264377
2458736.554734 149287639267.000000 304.000000 10256962.519148 99138.958110
2458737.041567 149265604326.000000 171.000000 72579916.052911 97615.419034
