# t_obs[JD] solar_distance[m] wavelength[angstrom] unnorm_flux[DN/s] unnorm_flux_unc[DN/s]
2459044.550955 150788592715.000000 195.000000 29797821.449009 96278.027078
2459044.555010 150788554887.000000 304.000000 10008006.907871 96979.380197
2459045.044977 150785529568.000000 284.000000 1434872.310298 96221.433372
2459045.050266 150785529568.000000 195.000000 29585383.876900 96234.868445
2459045.054337 150785479587.000000 304.000000 9993310.882265 96961.863987
2459045.544718 150782262782.000000 284.000000 1463568.233164 96211.168106
2459045.550040 150782262782.000000 195.000000 29474609.842684 96140.411941
2459045.554113 150782215448.000000 304.000000 10005587.948584 96970.082096
2459046.044864 150778790574.000000 284.000000 1451544.271866 96252.778932
2459046.049963 150778790574.000000 195.000000 29227860.804692 96275.375073
2459046.054036 150778745858.000000 304.000000 9884708.517329 96961.654840
2459046.540530 150775187088.000000 171.000000 69462697.538404 96048.949579
2459046.544620 150775128358.000000 284.000000 1436029.185827 96265.853679
2459046.549916 150775128358.000000 195.000000 29037224.535593 96275.392472
2459046.553970 150775069994.000000 304.000000 9995245.059688 96926.360876
2459047.040757 150771317783.000000 171.000000 71713208.575198 96055.918979
2459047.044855 150771260083.000000 284.000000 1448993.501370 96277.162025
2459047.050166 150771260083.000000 195.000000 29421440.277645 96246.688482
2459047.054219 150771217310.000000 304.000000 9971560.821143 96922.229991
2459047.541713 150767271351.000000 171.000000 71668925.535860 96089.511141
2459047.545820 150767198443.000000 284.000000 1411825.790458 96272.251163
2459047.551120 150767198443.000000 195.000000 29027592.790392 96303.302850
2459047.555172 150767142049.000000 304.000000 10090353.031489 96964.710272
2459048.041685 150763016174.000000 171.000000 71251735.175776 96046.761980
2459048.051088 150762944282.000000 195.000000 28832011.952049 96271.285726
2459048.055140 150762888850.000000 304.000000 9902325.939931 96962.671590
2459048.541714 150758565539.000000 171.000000 70968279.261660 95855.573590
2459048.545741 150758507370.000000 284.000000 3543871.864087 96300.842100
2459048.554883 150758436753.000000 304.000000 9958405.134950 97058.025519
2459049.648988 150748056295.000000 171.000000 70830546.596171 96043.119913
2459049.656826 150747930100.000000 284.000000 1385880.676039 96290.441799
2459049.663200 150747853876.000000 195.000000 28486503.098768 96185.057031
2459049.669760 150747853876.000000 304.000000 9956817.883980 97049.709224
2459050.118854 150743287208.000000 171.000000 71153312.939928 96055.300612
2459050.126900 150743216286.000000 284.000000 1398471.879615 96306.663177
2459050.139837 150743076728.000000 304.000000 9937806.253665 96985.062232
2459050.589329 150738344760.000000 171.000000 71749205.078848 96141.133766
2459050.597198 150738272331.000000 284.000000 1437088.048602 96360.905823
2459050.603558 150738191086.000000 195.000000 29518529.346626 96063.921318
2459050.610175 150738122613.000000 304.000000 10061609.399977 97014.986678
2459051.058723 150733304581.000000 171.000000 73044638.771835 96096.195609
2459051.073079 150733071937.000000 195.000000 30043335.264001 96042.243984
2459051.079676 150733071937.000000 304.000000 10017723.419244 96973.772786
2459051.541871 150727869716.000000 171.000000 72783215.665928 96108.441534
2459051.545901 150727785404.000000 284.000000 1501842.847312 96347.999941
2459051.555144 150727706884.000000 304.000000 10079090.064832 96995.172428
2459052.041507 150722085319.000000 171.000000 70582781.496553 96103.054890
2459052.045598 150722007422.000000 284.000000 1472273.409318 96358.515557
2459052.050853 150722007422.000000 195.000000 29776714.190533 96035.630759
2459052.054844 150721920630.000000 304.000000 10104902.509749 96988.682567
2459052.541589 150716120984.000000 171.000000 73191702.434552 95977.572987
2459052.545620 150716031685.000000 284.000000 1509829.858692 96355.104650
2459052.550851 150716031685.000000 195.000000 29606778.965324 96065.645031
2459052.554860 150715951334.000000 304.000000 10174957.097618 97021.621104
2459053.040854 150709960787.000000 171.000000 72275466.728648 96124.039572
2459053.045045 150709874045.000000 284.000000 1481931.255156 96341.413538
2459053.050109 150709874045.000000 195.000000 29377270.686301 96069.968894
2459053.545014 150703524194.000000 284.000000 1494686.794937 96334.773384
2459053.550246 150703524194.000000 195.000000 29277840.985055 96073.896206
2459053.554237 150703435059.000000 304.000000 10017363.702452 97015.449948
2459054.040133 150697081679.000000 171.000000 71162747.433012 96137.857973
2459054.044170 150696993126.000000 284.000000 1488508.629887 96375.717099
2459054.053409 150696899683.000000 304.000000 10001710.521914 96989.525578
2459054.544171 150690269393.000000 284.000000 1477297.315419 96418.631066
2459054.549067 150690269393.000000 195.000000 29341499.335433 96037.355933
2459054.553056 150690178560.000000 304.000000 9972256.803362 96961.525258
2459055.039397 150683450525.000000 171.000000 71481542.718045 96069.403083
2459055.043424 150683356145.000000 284.000000 1500156.763899 96359.534418
2459055.048823 150683356145.000000 195.000000 29353677.857310 95884.756097
2459055.052820 150683256944.000000 304.000000 9944078.791754 96861.143970
2459055.541740 150676350442.000000 171.000000 72297858.068096 98136.785302
2459055.545840 150676258707.000000 284.000000 1574451.962933 98537.714989
2459055.551139 150676258707.000000 195.000000 29718666.919504 97889.140457
2459055.555191 150676157917.000000 304.000000 9901314.708801 99292.095897
2459056.041319 150669068335.000000 171.000000 73180229.624969 98030.351316
2459056.045413 150668963941.000000 284.000000 1525692.900562 98617.005586
2459056.050707 150668963941.000000 195.000000 30499017.589962 97869.708966
2459056.054761 150668865852.000000 304.000000 9928730.697490 99263.600976
2459056.545579 150661484618.000000 284.000000 1626649.743841 98545.952203
2459056.554722 150661384946.000000 304.000000 10068055.636202 99349.279265
2459057.041227 150653923197.000000 171.000000 73949944.922032 97905.801671
2459057.045337 150653819966.000000 284.000000 1659536.940679 98589.290876
2459057.050797 150653819966.000000 195.000000 31959532.260840 97869.166844
2459057.054865 150653712059.000000 304.000000 10008659.205213 99282.449930
2459057.541573 150646068834.000000 171.000000 74910998.637532 97882.875834
2459057.545694 150645957430.000000 284.000000 1724705.199528 98557.849169
2459057.551009 150645957430.000000 195.000000 32630169.324304 97872.279802
2459057.555063 150645843518.000000 304.000000 10089487.764552 99322.082614
2459058.040755 150638021138.000000 171.000000 75790620.139869 97920.937160
2459058.050192 150637908266.000000 195.000000 33281977.098585 97909.169489
2459058.054247 150637792831.000000 304.000000 10019169.467795 99307.920251
2459058.541113 150629784421.000000 171.000000 75491330.782751 97894.370727
2459058.545214 150629665550.000000 284.000000 1813673.886817 98638.927042
2459058.550520 150629665550.000000 195.000000 33571875.065670 97858.610542
2459058.554578 150629553262.000000 304.000000 10191625.220384 99258.156048
2459059.044935 150621241727.000000 284.000000 1814209.962175 98623.933593
2459059.050235 150621241727.000000 195.000000 34208205.402498 97936.978277
2459059.054289 150621123474.000000 304.000000 10242594.664055 99184.680102
2459059.540726 150612739534.000000 171.000000 75731976.985143 97894.619317
2459059.544828 150612618041.000000 284.000000 1820917.950921 98403.453071
2459059.550145 150612618041.000000 195.000000 33964793.776531 97864.417627
2459060.040435 150603935059.000000 171.000000 76321909.085628 97889.937315
2459060.044540 150603807680.000000 284.000000 1850909.817798 98364.164748
2459060.049842 150603807680.000000 195.000000 34120238.915633 97875.690481
2459060.053916 150603683956.000000 304.000000 10284745.943949 98900.241121
2459060.539402 150594930505.000000 171.000000 76649644.701146 97895.869876
2459060.543509 150594803675.000000 284.000000 1880039.175176 98322.810464
2459060.548811 150594803675.000000 195.000000 34032406.330459 97885.669222
2459060.552865 150594678832.000000 304.000000 10321131.450696 98972.007636
2459061.039165 150585736057.000000 171.000000 75951431.945753 97900.984935
2459061.043264 150585609763.000000 284.000000 1869969.037526 98300.512200
2459061.048567 150585609763.000000 195.000000 33638502.006211 97847.083005
2459061.545534 150576222914.000000 284.000000 1902170.182051 98327.777122
2459061.550835 150576222914.000000 195.000000 34602964.247946 97840.296173
2459061.554897 150576092838.000000 304.000000 10357398.675139 98925.651669
2459062.040937 150566780124.000000 171.000000 77188742.462357 97838.249797
2459062.045038 150566648670.000000 284.000000 1904984.686890 98323.029274
2459062.054387 150566512936.000000 304.000000 10309498.396196 98863.967535
2459062.541090 150557012332.000000 171.000000 76266678.781140 97789.504490
2459062.545189 150556875308.000000 284.000000 1883604.994298 98330.075255
2459062.550494 150556875308.000000 195.000000 34239944.018896 97819.717408
2459062.554547 150556741476.000000 304.000000 10305438.608294 98884.119407
2459063.040103 150547054577.000000 171.000000 76813216.454854 97809.808673
2459063.044368 150546918318.000000 284.000000 1927783.816435 98258.018040
2459063.049686 150546918318.000000 195.000000 34274631.064532 97881.684312
2459063.053760 150546778976.000000 304.000000 10509253.664275 98798.306490
2459063.539861 150536907993.000000 171.000000 76720641.037596 97770.518710
2459063.543983 150536767465.000000 284.000000 1937789.414617 98245.996187
2459063.549279 150536767465.000000 195.000000 34561041.560033 97529.648243
2459063.553337 150536617658.000000 304.000000 10413902.354365 98813.103745
2459064.039461 150526556818.000000 171.000000 75711006.979612 97822.130838
2459064.043573 150526412026.000000 284.000000 1950100.629106 98199.682946
2459064.052943 150526269224.000000 304.000000 10454120.892565 98751.912589
2459064.539688 150516024514.000000 171.000000 76237436.936717 97798.986671
2459064.543796 150515874655.000000 284.000000 1958898.221412 98165.238967
2459064.549098 150515874655.000000 195.000000 34973615.168463 97388.519741
2459064.553159 150515727619.000000 304.000000 10521439.925993 98745.562496
2459065.039330 150505292425.000000 171.000000 76317844.720851 97803.331230
2459065.043433 150505139214.000000 284.000000 1979488.551464 98119.039796
2459065.048751 150505139214.000000 195.000000 35137030.035812 97398.692814
2459065.052808 150504993269.000000 304.000000 10458719.124165 98703.599575
2459065.541933 150494373123.000000 171.000000 76786176.218132 97783.376930
2459065.551348 150494221121.000000 195.000000 35096751.852321 97393.809632
2459065.555421 150494065786.000000 304.000000 10478454.356116 98741.252417
2459066.041925 150483252276.000000 171.000000 79111089.877541 97787.239910
2459066.046050 150483096853.000000 284.000000 2011380.324643 98090.968969
2459066.055409 150482942871.000000 304.000000 10505852.646503 98651.315562
2459066.541602 150471940298.000000 171.000000 64163319.553292 97633.355768
2459066.545724 150471780920.000000 284.000000 1946527.601486 98115.752899
2459066.551243 150471780920.000000 195.000000 35618269.155764 97380.161256
2459066.555305 150471628960.000000 304.000000 10541413.782880 98705.238602
2459067.041906 150460434397.000000 171.000000 78805921.213101 97739.422804
2459067.046013 150460277036.000000 284.000000 1922454.239858 98048.255718
2459067.051325 150460277036.000000 195.000000 35351684.809599 97425.622621
2459067.055386 150460115833.000000 304.000000 10487849.156043 98641.439344
2459067.541473 150448737151.000000 171.000000 79007070.604667 97746.649929
2459067.545578 150448576078.000000 284.000000 1934377.571700 98049.876805
2459067.550880 150448576078.000000 195.000000 35834833.107602 97441.626015
2459067.554937 150448405692.000000 304.000000 10621720.165762 98667.782180
2459068.041333 150436839214.000000 171.000000 79082377.149933 97742.935207
2459068.045437 150436674784.000000 284.000000 1946890.622866 98064.078277
2459068.050743 150436674784.000000 195.000000 36217330.769671 97402.748699
2459068.054803 150436506605.000000 304.000000 10562731.570519 98591.812798
2459068.541193 150424747562.000000 171.000000 79618400.262536 97373.438865
2459068.545297 150424585400.000000 284.000000 2024362.800197 98057.308337
2459068.550603 150424585400.000000 195.000000 36635656.111027 97314.378867
2459069.040293 150412463092.000000 171.000000 80225968.736712 97291.240023
2459069.044393 150412292007.000000 284.000000 2017260.101128 97994.141083
2459069.049715 150412292007.000000 195.000000 36468201.953219 97304.361526
2459069.053771 150412117258.000000 304.000000 10547848.692463 98549.788596
2459069.541699 150399980223.000000 171.000000 79448758.367195 97307.938658
2459069.545804 150399805966.000000 284.000000 1983656.705460 98017.173792
2459069.555182 150399633709.000000 304.000000 10531145.775234 98559.944012
2459070.041855 150387309841.000000 171.000000 80403114.873823 97269.526792
2459070.045963 150387126730.000000 284.000000 1984827.162925 97976.542144
2459070.051264 150387126730.000000 195.000000 36683334.722758 97278.826987
2459070.055326 150386951373.000000 304.000000 10775398.368569 98507.333047
2459070.541277 150374433812.000000 171.000000 79566727.974756 97284.503578
2459070.545351 150374253451.000000 284.000000 1972554.862757 98008.743788
2459070.550654 150374253451.000000 195.000000 36560772.337414 97245.382342
2459070.554712 150374069289.000000 304.000000 10578863.039553 98564.718072
2459071.041011 150361361704.000000 171.000000 79711248.106547 97277.962751
2459071.044963 150361178452.000000 284.000000 1976320.776993 97952.675496
2459071.050417 150361178452.000000 195.000000 36313352.258772 97293.393217
2459071.054599 150360996815.000000 304.000000 10540629.337323 98516.764803
2459071.540602 150348097077.000000 171.000000 80100603.309541 97296.042798
2459071.544694 150347910590.000000 284.000000 1969102.655614 97424.036423
2459071.549998 150347910590.000000 195.000000 36547535.054580 97299.211681
2459071.554207 150347720695.000000 304.000000 10508767.706817 97968.044355
2459072.040391 150334631220.000000 171.000000 79628680.932392 97267.625844
2459072.044495 150334447405.000000 284.000000 1989945.145498 97078.774869
2459072.049798 150334447405.000000 195.000000 36853522.147667 97284.878609
2459072.053881 150334254295.000000 304.000000 10579912.302530 97750.341373
2459072.546026 150320801504.000000 284.000000 1995805.855096 97221.288121
2459072.551332 150320801504.000000 195.000000 36654519.021420 97283.935449
2459072.555409 150320611150.000000 304.000000 10637115.789378 97759.209793
2459073.045872 150306940702.000000 284.000000 1998707.825810 96971.533559
2459073.051166 150306940702.000000 195.000000 36169020.950116 97284.241029
2459073.055226 150306747179.000000 304.000000 10452059.082942 97533.011314
2459073.541545 150293080642.000000 171.000000 76531161.399360 97075.023307
2459073.545673 150292888046.000000 284.000000 1922608.428710 96844.964855
2459073.550982 150292888046.000000 195.000000 35824587.933127 97316.304084
2459073.555039 150292692243.000000 304.000000 10460238.131557 97247.995640
2459074.041176 150278833692.000000 171.000000 76897406.194480 97062.941505
2459074.045282 150278632894.000000 284.000000 1961737.053062 96632.017022
2459074.050594 150278632894.000000 195.000000 35856146.347226 97255.112120
2459074.054666 150278434103.000000 304.000000 10435997.186667 97213.771644
2459074.540140 150264389452.000000 171.000000 76859904.543022 97072.519548
2459074.549557 150264185740.000000 195.000000 35515406.710396 97302.086264
2459074.553616 150263984038.000000 304.000000 10492205.319791 97103.401742
2459075.040433 150249751563.000000 171.000000 77579984.221754 97049.322793
2459075.044543 150249545034.000000 284.000000 1849261.190762 96516.647082
2459075.049846 150249545034.000000 195.000000 35636834.872531 97241.519174
2459075.053914 150249340516.000000 304.000000 10437203.578836 97080.638927
2459075.544336 150234708472.000000 284.000000 1799664.666136 96598.132296
2459075.549833 150234708472.000000 195.000000 34663033.113503 97298.047654
2459075.553909 150234495015.000000 304.000000 10476045.011156 97105.450050
2459076.039716 150219881160.000000 171.000000 76953682.435631 97072.514934
2459076.043818 150219674325.000000 284.000000 1742975.687002 96515.777139
2459076.053173 150219463221.000000 304.000000 10396826.410531 96997.044268
2459076.541832 150204654689.000000 171.000000 76494273.480488 97077.337004
2459076.545934 150204443982.000000 284.000000 1707732.542682 96400.017760
2459076.555314 150204230385.000000 304.000000 10448075.231436 96929.938435
2459077.041009 150189233981.000000 171.000000 75170923.571498 97043.801082
2459077.045107 150189014546.000000 284.000000 1650053.172318 96311.058384
2459077.050408 150189014546.000000 195.000000 32939719.887818 97236.872421
2459077.054463 150188803486.000000 304.000000 10308459.535876 96906.321984
2459077.540596 150173618791.000000 171.000000 74548659.918808 97035.530142
2459077.544689 150173397149.000000 284.000000 1643063.339525 96332.487972
2459077.550003 150173397149.000000 195.000000 32481589.816533 97283.477322
2459077.554303 150173182319.000000 304.000000 10120575.979404 96829.756335
2459078.040200 150157813022.000000 171.000000 74775510.358459 97071.835855
2459078.049593 150157592443.000000 195.000000 32545325.285187 97237.165279
2459078.053648 150157369137.000000 304.000000 10212331.906706 96831.153296
2459078.539783 150141807115.000000 171.000000 74451533.420652 97070.126727
2459078.543870 150141589342.000000 284.000000 1625844.314483 96308.558093
2459078.549163 150141589342.000000 195.000000 32270107.163211 97234.108318
2459078.553222 150141362414.000000 304.000000 10202776.134108 96822.223344
2459079.039966 150125619896.000000 171.000000 74395084.981716 97028.213578
2459079.044090 150125392045.000000 284.000000 1594651.033189 96187.405171
2459079.049396 150125392045.000000 195.000000 32038893.447452 97229.656336
2459079.053457 150125168097.000000 304.000000 10111102.422483 96803.733876
2459079.541707 150109235326.000000 171.000000 73392329.794770 97059.474941
2459079.545811 150109010537.000000 284.000000 1592307.431184 96224.478750
2459079.551100 150109010537.000000 195.000000 32159742.506253 97239.564602
2459079.555170 150108776628.000000 304.000000 10186448.913635 96852.961481
2459080.041668 150092669116.000000 171.000000 74754411.643831 97042.927969
2459080.051076 150092436465.000000 195.000000 31573368.393137 97232.529629
2459080.055136 150092203764.000000 304.000000 10151201.976202 96736.290702
2459080.541866 150075907665.000000 171.000000 73816951.362509 97037.002328
2459080.545967 150075676347.000000 284.000000 1629315.638529 96134.531410
2459080.551272 150075676347.000000 195.000000 31874778.163701 97215.678953
2459080.555326 150075440417.000000 304.000000 10157737.073464 96791.384606
2459081.041498 150058963486.000000 171.000000 74181489.640768 97027.323895
2459081.045604 150058722468.000000 284.000000 1633137.958911 96134.610455
2459081.050906 150058722468.000000 195.000000 32213563.492200 97208.033691
2459081.054964 150058494560.000000 304.000000 10218079.693170 96800.245213
2459081.545605 150041597647.000000 284.000000 1636511.053918 96163.787022
2459081.550906 150041597647.000000 195.000000 31497700.777097 97235.952915
2459081.554959 150041353425.000000 304.000000 10177350.581247 96823.005545
2459082.041886 150024519999.000000 171.000000 75333176.039316 97054.441530
2459082.051294 150024275294.000000 195.000000 31730363.300327 97261.207097
2459082.541924 150007024093.000000 171.000000 75453310.430953 97078.272130
2459082.546024 150006781043.000000 284.000000 1636031.690184 96191.006494
2459082.551322 150006781043.000000 195.000000 31712060.964607 97280.736590
2459082.555380 150006533239.000000 304.000000 10264129.365783 96841.223853
2459083.541703 149971487904.000000 171.000000 76550157.340088 97052.851376
2459083.545807 149971234896.000000 284.000000 1684064.139804 96180.993274
2459083.551295 149971234896.000000 195.000000 32213923.412374 97326.595462
2459083.555350 149970983916.000000 304.000000 10311661.646279 96884.040589
2459084.041654 149953446551.000000 171.000000 74717546.931794 97042.662225
2459084.045759 149953195602.000000 284.000000 1694299.552754 96179.046372
2459084.051064 149953195602.000000 195.000000 32224426.575334 97332.629130
2459084.055124 149952946683.000000 304.000000 10197469.799958 96873.070720
2459084.541247 149935234943.000000 171.000000 74529596.054073 97082.055459
2459084.545339 149934976433.000000 284.000000 1686566.509287 96204.288488
2459084.554718 149934726871.000000 304.000000 10270986.114730 96884.968546
2459085.041492 149916843036.000000 171.000000 74368247.652104 97089.584880
2459085.045598 149916590838.000000 284.000000 1691738.136385 96224.721967
2459085.050900 149916590838.000000 195.000000 32913913.420806 97412.459649
2459085.541334 149898279458.000000 171.000000 74701617.478131 97136.167554
2459085.550728 149898015826.000000 195.000000 32660685.278650 97433.391687
2459085.554884 149897761211.000000 304.000000 10197556.050219 96923.947148
2459086.041543 149879542181.000000 171.000000 74334991.396153 97255.173048
2459086.050968 149879274262.000000 195.000000 32828597.602994 97437.851708
2459086.055025 149879019237.000000 304.000000 10179028.206770 96916.416047
2459086.541628 149860634750.000000 171.000000 74163481.264257 97234.887101
2459086.545753 149860366547.000000 284.000000 1659909.284860 96265.638344
2459086.551054 149860366547.000000 195.000000 32855075.032838 97507.614453
2459086.555115 149860104161.000000 304.000000 10217645.679878 96933.956788
2459087.041380 149841553774.000000 171.000000 72580498.787443 97345.577544
2459087.045476 149841289130.000000 284.000000 1656797.604137 96251.112664
2459087.050773 149841289130.000000 195.000000 32242100.057470 97507.928290
2459087.054938 149841015719.000000 304.000000 10044280.559081 96929.908603
2459087.540962 149822302022.000000 171.000000 72928179.032381 97394.757748
2459087.550352 149822037299.000000 195.000000 32293255.955446 97517.786614
2459088.041169 149802888590.000000 171.000000 71743630.818567 97387.377884
2459088.045287 149802616808.000000 284.000000 1671208.361285 96398.702365
2459088.050595 149802616808.000000 195.000000 32146868.754260 97596.674804
2459088.054657 149802347066.000000 304.000000 10064969.567978 97091.614134
2459088.544967 149783041389.000000 284.000000 1639665.016062 96433.917787
2459088.550267 149783041389.000000 195.000000 31918417.476698 97604.122818
2459088.554336 149782759313.000000 304.000000 10025068.998335 97141.076764
2459089.040724 149763572066.000000 171.000000 71790535.960883 97477.231060
2459089.044833 149763290047.000000 284.000000 1612561.604374 96471.827634
2459089.050132 149763290047.000000 195.000000 31692310.632650 97609.457684
2459089.054189 149763010071.000000 304.000000 10110818.534493 97200.626954
2459089.541714 149743669288.000000 171.000000 72212272.713411 97480.125910
2459089.545816 149743389535.000000 284.000000 1654162.079880 96472.593088
2459089.551126 149743389535.000000 195.000000 31782468.171217 97754.633692
2459089.555192 149743113536.000000 304.000000 10146207.809686 97192.162281
2459090.041663 149723600121.000000 171.000000 71623579.189207 97487.974783
2459090.045765 149723326182.000000 284.000000 1651760.855907 96530.753753
2459090.051076 149723326182.000000 195.000000 31255977.740369 97757.161334
2459090.055162 149723038088.000000 304.000000 10162536.388867 97305.173508
2459090.541612 149703380707.000000 171.000000 71942312.282024 97497.422552
2459090.545712 149703094793.000000 284.000000 1689387.492199 96594.583332
2459090.555295 149702812575.000000 304.000000 10134401.124396 97364.558271
2459091.041401 149683006878.000000 171.000000 72224165.985888 97564.360780
2459091.045491 149682725359.000000 284.000000 1646205.067816 96645.403298
2459091.050799 149682725359.000000 195.000000 31050537.402552 97823.379640
2459091.054851 149682447507.000000 304.000000 9983045.894007 97373.361202
2459091.541340 149662490066.000000 171.000000 71315835.260205 97577.462898
2459091.545443 149662200036.000000 284.000000 1623030.138250 96702.056535
2459091.550767 149662200036.000000 195.000000 30950877.921277 97812.205439
2459091.554821 149661912054.000000 304.000000 10162210.282083 97376.528273
2459092.040919 149641811654.000000 171.000000 71816511.134476 97580.959266
2459092.045030 149641527891.000000 284.000000 1631868.163777 96702.226094
2459092.054386 149641231440.000000 304.000000 10079858.923152 97453.907913
2459092.541075 149620984658.000000 171.000000 70648646.036191 97590.357167
2459092.550477 149620692541.000000 195.000000 30567116.582865 97864.952758
2459092.554532 149620402476.000000 304.000000 10181940.658532 97521.300623
2459093.040282 149600016788.000000 171.000000 71292984.966546 97788.126181
2459093.044400 149599732740.000000 284.000000 1583336.763777 96793.638635
2459093.049701 149599732740.000000 195.000000 30738690.572910 98006.911951
2459093.053772 149599434409.000000 304.000000 10039714.730640 97527.163472
2459093.541705 149578903343.000000 171.000000 70740989.762884 97672.758068
2459093.545804 149578612621.000000 284.000000 1582999.239430 96817.848542
2459093.551295 149578612621.000000 195.000000 30724297.002605 98105.305327
2459093.555348 149578322488.000000 304.000000 10177229.401403 97628.684476
2459094.040928 149557655100.000000 171.000000 72138416.503624 97903.766467
2459094.045023 149557356339.000000 284.000000 1576377.134002 96940.358705
2459094.050318 149557356339.000000 195.000000 30808641.996203 98133.250602
2459094.054371 149557059633.000000 304.000000 10015114.194775 97627.816094
2459094.541093 149536277806.000000 171.000000 72445189.231835 97842.601538
2459094.545195 149535973963.000000 284.000000 1569155.273238 96962.616636
2459094.550507 149535973963.000000 195.000000 30729814.616397 98260.772314
2459094.554567 149535670776.000000 304.000000 10148953.096793 130818.360326
2459095.041194 149514752176.000000 171.000000 72777621.320494 98164.120224
2459095.045292 149514456966.000000 284.000000 1589042.805800 96971.097637
2459095.050611 149514456966.000000 195.000000 30589211.795938 98284.305914
2459095.054666 149514148781.000000 304.000000 10123970.777070 97741.793634
2459095.541104 149493098829.000000 171.000000 73336689.421398 98269.822493
2459095.545202 149492798739.000000 284.000000 1577301.154888 97080.826666
2459095.550503 149492798739.000000 195.000000 30314494.263948 98483.329118
2459095.554560 149492484291.000000 304.000000 10144919.297896 97776.402754
2459096.041139 149471307756.000000 171.000000 72570061.409838 98279.750973
2459096.045243 149471004185.000000 284.000000 1570501.127568 97078.202020
2459096.050543 149471004185.000000 195.000000 30435335.412969 98653.173698
2459096.054616 149470701369.000000 304.000000 10031892.849411 97770.210935
2459096.539406 149449403635.000000 171.000000 73075135.337297 98282.777757
2459096.543485 149449095364.000000 284.000000 1598085.701069 97076.555732
2459096.548778 149449095364.000000 195.000000 30827476.865996 98657.449391
2459096.552850 149448787881.000000 304.000000 10190093.382481 97771.399345
2459097.039275 149427358409.000000 171.000000 72540874.129489 98608.832780
2459097.043430 149427062027.000000 284.000000 1582744.110405 97087.455301
2459097.048727 149427062027.000000 195.000000 30736920.010382 98827.140995
2459097.052781 149426751258.000000 304.000000 10527585.372758 97872.203049
2459097.541706 149405209091.000000 171.000000 72810027.918385 98468.718856
2459097.545811 149404894277.000000 284.000000 1586399.993861 97114.915418
2459097.551109 149404894277.000000 195.000000 30849530.634931 98799.427409
2459098.041532 149382928564.000000 171.000000 71864796.648236 98735.131652
2459098.045636 149382625940.000000 284.000000 1560981.273116 97212.157348
2459098.050936 149382625940.000000 195.000000 30798077.903870 98871.365825
2459098.541242 149360535843.000000 171.000000 72267639.510462 98603.290590
2459098.545343 149360231441.000000 284.000000 1574557.375772 97302.367213
2459098.550635 149360231441.000000 195.000000 30498701.902505 98954.199319
2459098.554691 149359912631.000000 304.000000 10197943.749392 98048.090209
2459099.041504 149338033923.000000 171.000000 72937305.613095 98861.517190
2459099.045625 149337726729.000000 284.000000 1562962.062606 97407.913690
2459099.050923 149337726729.000000 195.000000 30601863.945444 99028.248315
2459099.054976 149337406235.000000 304.000000 10142056.717488 98182.804658
2459099.541330 149315422829.000000 171.000000 73105926.119567 98671.434526
2459099.545429 149315099782.000000 284.000000 1557392.901030 97501.383647
2459099.550718 149315099782.000000 195.000000 30556223.791605 98997.735755
2459099.554774 149314794211.000000 304.000000 10283008.787607 98424.583197
2459100.041300 149292707280.000000 171.000000 73600550.882073 99003.437344
2459100.045397 149292382779.000000 284.000000 1564581.315204 97529.628564
2459100.050690 149292382779.000000 195.000000 31082337.657711 99062.450521
2459100.054744 149292060349.000000 304.000000 10217661.573969 98404.668190
2459100.540515 149269868221.000000 171.000000 74073020.408785 98863.032032
2459100.544600 149269558923.000000 284.000000 1570927.584114 97736.626185
2459100.549903 149269558923.000000 195.000000 31268720.893498 99205.322165
2459100.553977 149269236220.000000 304.000000 10224405.366268 98562.848582
2459101.040262 149246940577.000000 171.000000 75705775.291635 99070.824368
2459101.044389 149246615647.000000 284.000000 1560317.223118 97750.162019
2459101.049701 149246615647.000000 195.000000 31110232.952641 99227.495605
2459101.541731 149223922389.000000 171.000000 74939161.031489 99233.381469
2459101.545836 149223598396.000000 284.000000 1588710.116698 97870.784556
2459101.551112 149223598396.000000 195.000000 31398352.336412 99278.474455
2459101.555168 149223276477.000000 304.000000 10313996.078953 98714.991880
2459102.041191 149200796377.000000 171.000000 74022718.857338 99210.909736
2459102.045295 149200473418.000000 284.000000 1543880.015852 97882.403585
2459102.050602 149200473418.000000 195.000000 30882636.540109 99436.016535
2459102.539767 149177576001.000000 171.000000 73382373.504514 99202.525200
2459102.543857 149177254196.000000 284.000000 1535796.631840 97777.610076
2459102.549168 149177254196.000000 195.000000 30625497.376899 99425.113649
2459102.553225 149176934029.000000 304.000000 10227099.187570 98703.097005
2459103.040024 149154273997.000000 171.000000 73530591.859435 99366.880163
2459103.044123 149153953913.000000 284.000000 1525911.958286 97863.893668
2459103.049421 149153953913.000000 195.000000 30491684.169847 99475.130287
2459103.053496 149153619847.000000 304.000000 10202921.398418 98594.936015
2459103.539492 149130886709.000000 171.000000 73540128.352604 99288.238768
2459103.543584 149130552810.000000 284.000000 1500711.393265 97897.577698
2459103.548879 149130552810.000000 195.000000 30053290.260006 99626.385304
2459103.552941 149130236656.000000 304.000000 10212633.763073 98886.896452
2459104.039334 149107409639.000000 171.000000 73932173.006042 99015.933109
2459104.048758 149107078104.000000 195.000000 29937053.632844 99461.436674
2459104.052831 149106748651.000000 304.000000 10170658.312929 98747.487843
2459104.541782 149083853168.000000 171.000000 73413767.618931 98831.957090
2459104.545881 149083524512.000000 284.000000 1439731.991435 98058.437796
2459104.551006 149083524512.000000 195.000000 29590307.045821 99040.684944
