# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450439.881373 59715873.105838 9008297.012664 0 0
2450439.893419 59814095.625721 9027295.968531 0 0
2450439.901689 59205776.432779 8938359.439723 0 0
2450439.907858 59504526.758458 8985596.909952 0 0
2450439.916129 59222604.419337 8945901.771444 0 0
2450439.928557 59746720.330996 9029418.261543 0 0
2450439.936841 59356987.476267 8973429.587314 0 0
2450439.951308 59397855.525277 8984691.091031 0 0
2450439.963355 59578565.135596 9016285.037238 0 0
2450439.971647 59238285.051538 8967728.185481 0 0
2450439.977827 59098818.627687 8948802.125431 0 0
2450439.998145 59307032.980783 8987554.591616 0 0
2450440.012592 58982838.436744 8943577.386595 0 0
2450440.020866 59471509.289385 9020638.886642 0 0
2450440.041225 59391244.948897 9015822.184799 0 0
2450440.047383 59105634.215655 8974697.716020 0 0
2450440.055671 59191880.613233 8990794.068167 0 0
2450440.067757 59314346.027727 9013794.392266 0 0
2450440.076032 58050932.114245 8824797.761923 0 0
2450440.082567 59641607.272404 9068964.037151 0 0
2450440.090836 59613993.561376 9067816.852598 0 0
2450440.102895 59457172.524020 9048419.127343 0 0
2450440.111181 59484015.772609 9055572.850143 0 0
2450440.117349 59432234.625999 9049979.424361 0 0
2450440.125615 59472491.026137 9059183.068093 0 0
2450440.137664 59451874.006165 9060537.555783 0 0
2450440.145927 59277401.962221 9037035.850129 0 0
2450440.152101 58992501.657676 8995908.043486 0 0
2450440.160366 58937480.909434 8990598.432947 0 0
2450440.172414 59272624.296935 9046239.407783 0 0
2450440.180679 59607933.011535 9100536.748576 0 0
2450440.186836 59316502.118662 9058379.464747 0 0
2450440.195127 59073958.685652 9024475.600640 0 0
2450440.207183 59239052.257393 9054265.588285 0 0
2450440.215444 59303804.622791 9067307.890633 0 0
2450440.221605 59277291.322065 9065606.190325 0 0
