# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450251.715356 75809645.903876 245924.139350 0 0
2450252.704342 78332416.702426 252772.390714 0 0
2450253.476370 78921936.290697 254401.795813 0 0
2450253.792219 78673734.677810 253761.691580 0 0
2450254.398495 78686772.452910 253794.735809 0 0
2450254.714844 79783549.440683 256792.286087 0 0
2450255.419366 83095868.561601 265792.718702 0 0
2450256.457685 81790681.153208 262274.718100 0 0
2450256.774484 82370074.956371 263890.962832 0 0
2450257.422041 87400635.194834 277689.915565 0 0
2450257.738342 81058820.251531 260397.685612 1 0
2450259.518182 88363295.230195 280471.923589 0 1
2450259.834314 86417831.120973 275123.152049 0 0
2450260.796900 86082722.761332 274255.588645 0 0
2450261.303509 87643779.913193 278560.630654 0 0
2450261.409283 92671145.453063 292438.484241 0 0
2450262.175625 83080546.275059 266122.697679 0 0
2450262.193511 88998663.506893 282350.143104 0 0
2450262.240677 83131357.870998 266258.115390 0 0
2450262.290268 82232052.014755 263774.989560 0 0
2450262.390657 83139420.337812 266210.941819 0 0
2450262.414113 89041470.759528 282402.579668 0 0
2450262.431997 83208315.879847 266401.306815 0 0
2450262.483635 85450821.377459 272535.422588 0 0
2450262.535379 83196086.037132 266414.965476 0 0
2450262.586925 82670062.238575 264980.149804 0 0
2450262.637405 83132727.399206 266243.069732 0 0
2450262.688941 83559711.983195 267388.322130 0 0
2450262.740254 83007358.893069 265882.773427 0 0
2450262.791758 82739395.328760 265148.792282 0 0
2450262.841732 83374674.692796 266884.268440 0 0
2450262.891909 81726510.011195 262387.224999 0 0
2450262.943626 81825824.285545 262658.692655 0 0
2450263.242438 80803482.257235 259879.703235 0 0
2450263.507101 81601033.289373 262099.395660 0 0
2450263.823454 85218612.848027 272062.225000 0 0
2450264.459065 80690754.984618 259476.339237 0 0
2450264.774844 81837142.942723 262650.004340 0 0
2450265.458901 81367005.056131 261370.421397 0 0
2450265.774989 80747577.120684 259776.757481 0 0
2450266.436695 84470227.223339 269938.156571 0 0
2450266.753158 81276791.379398 261270.132255 0 0
2450267.304620 82965959.651332 265863.284190 0 0
2450267.620710 79608062.887486 256770.388645 0 0
2450268.313369 78815047.671751 254670.634603 0 0
2450268.629482 83945958.682459 268708.386939 0 0
2450269.421078 77996521.905028 252505.463248 0 0
2450269.737181 97565236.019223 306398.641023 0 0
2450270.412967 77557275.095875 251279.511701 0 0
2450270.729067 76158521.154074 247557.659403 0 0
2450271.456465 76134783.040926 247497.368760 0 0
2450271.772567 76838832.269652 249455.934650 0 0
2450272.415651 75624138.859620 246179.747565 0 0
2450272.731697 77132307.369777 250311.785979 0 0
2450273.266599 79111549.766745 255679.791267 0 0
2450273.582773 80400046.363734 259247.763746 0 0
2450274.671701 80600354.962439 259858.354627 0 0
2450275.355896 80420164.349957 259368.649281 0 0
2450275.672937 79321653.791766 256586.834876 0 0
2450276.362071 80427814.243538 259575.398655 0 0
2450276.678139 79170764.192946 256221.727809 0 0
2450277.418793 79874840.839441 258136.986909 0 0
2450277.734870 82717445.743015 265966.089054 0 0
2450278.775356 82179593.547448 264566.026770 0 0
2450279.371152 84800732.305715 271761.930427 0 0
2450279.687235 84963833.461413 272287.806714 0 0
2450280.396804 81140443.019637 261816.375146 0 0
2450280.712978 80721631.325811 260773.089778 0 0
2450282.183653 80503889.210896 260235.249548 0 0
2450282.465801 88427170.896234 281997.878665 0 0
2450282.781908 78681156.389794 255360.475118 0 0
2450283.493832 78984253.997626 256047.262113 0 0
2450284.085165 78330054.617233 254341.988259 0 0
2450284.106050 79830361.645523 258427.623602 0 0
2450285.739896 76908489.934031 250614.475214 0 0
2450286.381103 76337509.264715 249067.897123 0 0
2450286.699772 76062995.591029 248394.694104 0 0
2450287.206743 76422833.864632 249370.514925 0 0
2450287.265434 77322001.329285 251801.832271 0 0
2450287.351988 75104161.397007 245795.821931 0 0
2450287.809455 74677283.531825 244720.811071 1 0
2450288.745891 112318680.471864 349783.384469 0 1
2450289.373079 79904313.412060 259020.191498 0 0
2450289.479378 75986306.311290 248371.936448 0 0
2450289.796073 77696408.551337 253081.270450 0 0
2450290.611271 80594996.575799 261032.701309 0 0
2450291.147695 81530139.132421 263616.366242 0 0
2450291.485030 80902911.675651 261898.771576 0 0
2450292.359693 82614961.114629 266672.299610 0 0
2450292.429929 83700044.750681 269650.175970 0 0
2450294.136964 75330130.358164 246935.268851 0 0
2450294.240481 76193665.898085 249288.308626 0 0
2450294.482719 74324598.407579 244208.635583 0 0
2450295.087577 76932156.876398 251327.159758 0 0
2450295.152980 77115729.065667 251835.853971 0 0
2450295.496893 78075989.256205 254459.022359 0 0
2450295.813149 78719843.576981 256280.751177 0 0
2450296.669859 79688993.805573 258988.416520 0 0
2450296.965031 80540112.063473 261340.303041 0 0
2450297.426985 82198851.371262 265511.572393 0 0
2450298.423697 82603408.193972 266627.349607 0 0
2450300.682791 90733061.784216 289374.533445 1 0
2450302.240777 88082606.016247 281957.113403 0 1
2450302.541826 84707081.683023 272644.671637 0 0
2450303.547019 83392452.006638 269061.813085 0 0
2450304.541816 81165424.827208 262976.562532 1 0
2450308.142226 81470331.205607 264001.284247 0 1
2450310.541817 80762534.126857 262203.999039 0 0
2450313.589762 79852299.995149 259824.076454 0 0
2450314.585039 79271435.920081 258270.672100 0 0
2450315.507093 79004528.739161 257574.178164 0 0
2450316.507094 79238799.274735 258257.328376 0 0
2450317.516429 78200503.247045 255438.337018 0 0
2450318.340428 79244662.001362 258313.589714 0 0
2450318.507120 79394503.522343 258741.191252 0 0
2450319.541828 83493481.122408 270101.814656 0 0
2450320.541816 82789062.704848 268179.739525 0 0
2450322.507096 84733528.110841 274162.763399 0 0
2450323.514054 83760909.337001 271486.731781 0 0
2450324.510590 83431024.230111 270589.267549 0 0
2450325.514061 84950209.120689 274804.349959 0 0
2450326.507108 85994446.044356 277733.876667 0 0
2450329.514059 85622870.943217 276732.795482 0 0
2450330.514045 84992922.371850 274974.138985 0 0
2450331.514040 83671497.352558 271309.299276 0 0
2450332.514041 82532811.405707 268154.674559 1 0
2450343.514110 84631742.948952 273216.960393 0 1
2450344.545290 83999969.903749 271426.296659 0 0
2450345.541843 81464984.536510 264347.871151 0 0
2450346.541841 80711849.283377 262236.887125 0 0
2450348.541833 81258200.838199 263685.715379 0 0
2450349.541838 79739984.390006 259442.907452 0 0
2450350.541826 80575504.420081 261713.576446 0 0
2450352.541827 80793594.295917 262199.128334 0 0
2450353.541843 78418211.981567 255582.838541 0 0
2450355.541842 78809705.482181 256554.209825 0 0
2450356.541854 78286341.978081 255115.594180 0 0
2450357.541843 76180466.419878 249283.928563 0 0
2450358.541829 76627669.115526 250438.422328 0 0
2450360.541830 80213737.614535 260294.192659 0 0
2450361.541843 79453506.921507 258127.339629 0 0
2450362.541845 81324620.638548 263283.413183 0 0
2450363.541825 79696038.874092 258704.026683 0 0
2450364.541844 80980023.001024 262155.054404 0 0
2450366.540433 76411923.213153 250197.146398 0 0
2450369.540439 74205849.002824 243992.818121 0 0
2450370.541845 75099380.082652 246317.401532 0 0
2450371.541845 75204885.565121 246534.266186 0 0
2450373.541828 71561975.472206 236542.903085 0 0
2450376.541827 71981693.573410 236576.098183 0 0
2450377.541827 73501039.183122 240559.010418 0 0
2450377.791828 72982726.728405 239153.812560 0 0
2450380.541826 74675837.784739 243468.672697 0 0
2450381.541827 74640377.851624 243296.760595 0 0
2450382.541783 74032992.251427 241627.397431 0 0
2450383.605747 74527256.346403 242967.315329 0 0
2450384.544278 75180905.744609 244652.789392 0 0
2450385.563325 75474287.920472 245719.188361 0 0
2450386.527938 75733680.871550 246334.135847 0 0
2450387.527939 76738090.933035 249123.956801 0 0
2450388.527973 77687635.995274 251718.193161 0 0
2450389.541827 78356870.628910 253456.943028 0 0
2450390.541827 77316671.941280 250547.578199 0 0
2450391.541827 77559101.943816 251143.832914 0 0
2450393.072590 76741895.938532 248830.534641 0 0
2450394.541819 77924798.356068 251894.998169 0 0
2450396.049485 78104770.126485 252305.348271 0 0
2450396.541783 77928897.905475 251754.738741 0 0
2450397.305706 76056949.962510 246669.428694 0 0
2450397.472371 76313986.609571 247367.986298 0 0
2450397.750148 74770036.881227 243125.083676 0 0
2450398.125161 75118060.871368 244062.777897 0 0
2450398.236260 74721669.277626 242993.332216 0 0
2450398.291827 74284226.046459 241840.728368 0 0
2450398.347371 74588374.402701 242634.158319 0 0
2450398.375170 74633915.717632 242757.043643 0 0
2450398.750150 75511027.954571 245052.998041 0 0
2450399.083482 75525537.427763 245091.807031 0 0
2450399.541826 76360765.542752 247279.555402 0 0
2450400.541826 76422491.697131 247406.474113 0 0
2450401.541815 79510460.203503 255716.844052 0 0
2450402.541816 79443342.243775 255472.298012 0 0
2450403.541837 79738584.058142 256212.883027 0 0
2450404.541822 80182249.627829 257365.287155 0 0
2450405.541826 80844326.298973 259113.058837 0 0
2450406.541826 80234160.929810 257396.033165 0 0
2450407.541833 82192538.608298 262691.785903 0 0
2450408.334445 80908889.384191 259177.901246 0 0
2450409.063311 80772754.752345 258754.073135 0 0
2450409.105025 80671601.636505 258480.314751 0 0
2450410.083489 80298401.469123 257432.795440 0 0
2450411.104315 79759946.744325 255918.592620 0 0
2450412.114734 79237953.495124 254457.108196 0 0
2450412.541826 80597354.104783 258115.042233 0 0
2450413.541830 80926686.189831 258961.909486 0 0
2450414.541840 81640894.891922 260892.339094 0 0
2450415.541829 84822741.927531 269566.484669 0 0
2450417.541848 87807784.394322 277716.296356 0 0
2450418.541826 83397142.333363 265585.759117 0 0
2450419.541826 85303433.647088 270794.421576 0 0
2450420.541826 85462527.302167 271218.301845 0 0
2450422.301274 81793462.234419 261156.584413 0 0
2450422.541827 79347292.044637 254487.422928 0 0
2450423.541836 82385998.583689 262768.261393 0 0
