# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450396.057427 26432065.344728 5509.579112 0 0
2450396.583503 26535402.839749 5492.482603 0 0
2450397.276771 26346490.391045 5455.479807 0 0
2450397.291804 26410961.135454 5463.065719 0 0
2450397.347386 26402891.981518 5469.737288 0 0
2450397.402927 26323684.018687 5454.292261 0 0
2450397.458482 26411066.952295 5461.815932 0 0
2450397.498076 26292587.148227 5458.340680 0 0
2450397.541782 26551252.252161 5481.040984 0 0
2450397.569593 26595082.457607 5480.768605 0 0
2450397.583451 26569986.240249 5475.570880 0 0
2450397.597338 26580258.130512 5481.927593 0 0
2450397.625116 26524615.521095 5477.794293 0 0
2450397.639006 26285733.343405 5484.267793 0 0
2450397.666816 26560561.707295 5475.337778 0 0
2450397.694570 26470087.339339 5467.134706 0 0
2450397.708450 26433050.449242 5460.497088 0 0
2450397.722338 26559448.384524 5472.012778 0 0
2450397.736228 26501574.119664 5475.314522 0 0
2450397.775854 26531996.487044 5475.092367 0 0
2450397.805680 26524607.653784 5470.502995 0 0
2450397.819561 26610335.665372 5482.432148 0 0
2450397.833461 26681481.093725 5487.778810 0 0
2450397.847338 26612519.410743 5481.428569 0 0
2450397.875148 26634174.968564 5482.796565 0 0
2450397.889006 26677761.442182 5488.938164 0 0
2450397.902893 26655339.097110 5481.005751 0 0
2450397.916782 26764426.414077 5495.446865 0 0
2450397.930673 26801925.844104 5497.987380 0 0
2450397.944570 26708152.031574 5492.184221 0 0
2450397.972371 26778443.776817 5497.127224 0 0
2450398.000116 26797353.523293 5511.699002 0 0
2450398.014004 26826009.371251 5513.703523 0 0
2450398.027893 26820314.289394 5495.081959 0 0
2450398.055717 26850813.986779 5507.423524 0 0
2450398.069563 26945218.892834 5513.175379 0 0
2450398.083451 26597359.504214 5492.954776 0 0
2450398.097338 26867152.224076 5499.764320 0 0
2450398.111227 26862067.356179 5502.999580 0 0
2450398.166815 26766443.406796 5495.599169 0 0
2450398.222370 26800457.984488 5496.558215 0 0
2450398.277927 26860162.553634 5502.114889 0 0
2450398.333483 26950925.297010 5509.177243 0 0
2450398.400855 26924337.408835 5512.956890 0 0
2450398.444593 26875612.895866 5508.646098 0 0
2450398.458450 26928541.528215 5506.659252 0 0
2450398.472349 26900425.730673 5505.891406 0 0
2450398.486236 26828424.760576 5510.180984 0 0
2450398.503590 27067312.240176 5520.177385 0 0
2450398.514005 27105517.392398 5525.437686 0 0
2450398.541828 27319608.668264 5543.494302 0 0
2450398.555673 27230253.901702 5543.528386 0 0
2450398.569560 27120765.902561 5527.195146 0 0
2450398.583450 27090099.448114 5523.412768 0 0
2450398.597338 27128566.166155 5527.564519 0 0
2450398.611226 27070449.632934 5528.576230 0 0
2450398.625116 27213282.092090 5537.059772 0 0
2450398.652926 27292052.465100 5543.676092 0 0
2450398.666783 27244205.996516 5536.576919 0 0
2450398.680673 27331383.394985 5547.809617 0 0
2450398.694561 27225746.738874 5541.618916 0 0
2450398.708449 27326052.890678 5547.088708 0 0
2450398.722349 27304195.770686 5550.265714 0 0
2450398.736228 27354925.936352 5554.993031 0 0
2450398.798727 27329234.734238 5572.384428 0 0
2450398.819591 27392898.778575 5559.891297 0 0
2450398.847339 27452410.512784 5556.660142 0 0
2450398.889005 27274320.543976 5539.439603 0 0
2450398.902905 27182324.900444 5535.196735 0 0
2450398.916782 27245202.047389 5548.205505 0 0
2450398.930671 27215031.925078 5536.594334 0 0
2450398.944560 27188767.343437 5544.528902 0 0
2450398.972371 27320463.133944 5548.310538 0 0
2450398.986227 27270425.346109 5540.791047 0 0
2450399.014005 27284511.472835 5600.021340 0 0
2450399.027904 27219286.617733 5543.112594 0 0
2450399.055706 27283844.884284 5548.936823 0 0
2450399.069571 27203138.076480 5537.831881 0 0
2450399.116137 27478836.188761 5570.254084 0 0
2450399.139026 27293944.979209 5554.338032 0 0
2450399.152899 27376903.452262 5552.859210 0 0
2450399.583491 27609665.837860 5575.317682 0 0
2450400.583483 28179605.315249 5619.775862 0 0
2450401.583494 28515792.686652 5653.067870 0 0
2450403.583482 29836319.105188 5770.021158 0 0
2450404.583485 29973268.396938 5779.031937 0 0
2450405.583483 30334202.314311 5804.619509 0 0
2450406.586846 30077887.160872 5779.982021 0 0
2450407.583482 30081546.689905 5774.503192 0 0
2450408.346917 29984831.496518 5768.762455 0 0
2450409.075782 30006369.543057 5768.118394 0 0
2450409.117510 30178135.102481 5792.569785 0 0
2450409.255683 29940140.669293 5774.077742 0 0
2450410.100849 30262798.612921 5791.311682 0 0
2450411.125164 30712234.774002 5820.428417 0 0
2450411.146763 31423539.795617 5882.263941 0 0
2450412.135566 31206344.426165 5866.847911 0 0
2450412.583483 31446427.564480 5880.726128 0 0
2450413.583483 31291180.846373 5868.636395 0 0
2450414.583483 30910334.026132 5847.405146 0 0
2450415.583485 30956643.619313 5836.733036 0 0
2450416.583483 30103362.281505 5744.091373 0 0
2450417.583482 29830257.651549 5715.686221 0 0
2450418.583482 30268798.196993 5755.332314 0 0
2450419.583484 30165312.390273 5739.740024 0 0
