# average_observation_time[JD] flux[DN/s] flux_unc[DN/s] last_data_point_before_bakeout first_data_point_after_bakeout
2450396.057427 36196331.621512 3089031.045510 0 0
2450396.583503 36359371.672495 3118340.135139 0 0
2450397.276771 36105206.343884 3116887.186916 0 0
2450397.291804 36193657.020292 3124951.150619 0 0
2450397.347386 36182953.814327 3125661.777728 0 0
2450397.402927 36074748.437762 3117963.109113 0 0
2450397.458482 36194862.636859 3129964.040296 0 0
2450397.498076 36032793.834766 3117144.255134 0 0
2450397.541782 36405918.629544 3150657.302891 0 0
2450397.569593 36466189.483347 3156691.012545 0 0
2450397.583451 36431859.505061 3154136.826634 0 0
2450397.597338 36446060.172303 3155777.099345 0 0
2450397.625116 36369938.052143 3150022.989749 0 0
2450397.639006 36042482.379533 3122124.210285 0 0
2450397.666816 36419492.719985 3155547.117030 0 0
2450397.694570 36295613.632957 3145656.708463 0 0
2450397.708450 36244910.323151 3141681.686063 0 0
2450397.722338 36418342.827041 3157099.689659 0 0
2450397.736228 36339052.917485 3150651.471655 0 0
2450397.775854 36381048.090285 3155464.192874 0 0
2450397.805680 36371118.500491 3155491.658753 0 0
2450397.819561 36488754.142991 3166092.735852 0 0
2450397.833461 36586432.388729 3174968.454142 0 0
2450397.847338 36491933.267374 3167197.300604 0 0
2450397.875148 36521814.297760 3170617.021412 0 0
2450397.889006 36581665.467742 3176218.256511 0 0
2450397.902893 36551031.391652 3173978.820605 0 0
2450397.916782 36700704.965542 3187369.340890 0 0
2450397.930673 36752216.680659 3192252.812397 0 0
2450397.944570 36623732.431958 3181530.048724 0 0
2450397.972371 36720299.623246 3190739.601925 0 0
2450398.000116 36746368.153046 3193835.911713 0 0
2450398.014004 36785822.794987 3197677.497109 0 0
2450398.027893 36778074.788426 3197423.766346 0 0
2450398.055717 36820081.221675 3201908.845083 0 0
2450398.069563 36949644.605707 3213574.777046 0 0
2450398.083451 36472651.679794 3172580.556416 0 0
2450398.097338 36842765.386454 3205135.172445 0 0
2450398.111227 36835911.674827 3204959.620910 0 0
2450398.166815 36705152.621671 3195277.684248 0 0
2450398.222370 36752176.442258 3201039.661913 0 0
2450398.277927 36834406.776251 3209868.964804 0 0
2450398.333483 36959232.707369 3222414.161376 0 0
2450398.400855 36923263.816124 3221329.178954 0 0
2450398.444593 36856737.040206 3216861.144606 0 0
2450398.458450 36929417.847859 3223614.677162 0 0
2450398.472349 36890913.420109 3220681.524675 0 0
2450398.486236 36792252.641931 3212504.160881 0 0
2450398.503590 37138892.016069 3243245.265577 0 0
2450398.514005 37191336.332018 3248135.850461 0 0
2450398.541828 37485317.705750 3274624.496240 0 0
2450398.555673 37362781.775553 3264364.689849 0 0
2450398.569560 37212685.049110 3251699.379036 0 0
2450398.583450 37170687.555395 3248461.309528 0 0
